token	block	direction	conditional_entropy	effective_successor_predecessor_count	baseline_entropy	entropy_effect	eligible
x000018	G0/generic#13	outgoing	6.457955018	637.7555236	6.022003842	0.4359511759	true
x000020	G0/generic#13	outgoing	6.460197723	639.1874264	6.022003842	0.4381938813	true
x000022	G0/generic#13	outgoing	6.458258724	637.9492434	6.022003842	0.4362548823	true
x000023	G0/generic#13	outgoing	6.460197723	639.1874264	6.022003842	0.4381938813	true
x000025	G0/generic#13	outgoing	6.462158236	640.4417907	6.022003842	0.440154394	true
x000028	G0/generic#13	outgoing	6.466144724	643	6.022003842	0.4441408821	true
x000029	G0/generic#13	outgoing	6.464140492	641.7125694	6.022003842	0.44213665	true
x000052	G0/generic#13	outgoing	6.458258724	637.9492434	6.022003842	0.4362548823	true
x000055	G0/generic#13	outgoing	6.462158236	640.4417907	6.022003842	0.440154394	true
x000087	G0/generic#13	outgoing	6.464140492	641.7125694	6.022003842	0.44213665	true
x000001	G0/generic#13	incoming	6.454112045	635.3093495	6.022003842	0.4321082026	true
x000002	G0/generic#13	incoming	6.454444364	635.5205098	6.022003842	0.4324405214	true
x000003	G0/generic#13	incoming	6.450713375	633.153808	6.022003842	0.4287095331	true
x000004	G0/generic#13	incoming	6.452568557	634.3295138	6.022003842	0.430564715	true
x000028	G0/generic#13	incoming	6.454444364	635.5205098	6.022003842	0.4324405214	true
x000000	G1/generic#13	outgoing	6.464140492	641.7125694	5.962556725	0.5015837675	true
x000001	G1/generic#13	outgoing	6.457955018	637.7555236	5.962556725	0.4953982934	true
x000002	G1/generic#13	outgoing	6.464140492	641.7125694	5.962556725	0.5015837675	true
x000003	G1/generic#13	outgoing	6.462158236	640.4417907	5.962556725	0.4996015115	true
x000004	G1/generic#13	outgoing	6.466144724	643	5.962556725	0.5035879996	true
x000005	G1/generic#13	outgoing	6.460197723	639.1874264	5.962556725	0.4976409988	true
x000006	G1/generic#13	outgoing	6.456341012	636.7270128	5.962556725	0.4937842877	true
x000010	G1/generic#13	outgoing	6.458258724	637.9492434	5.962556725	0.4957019998	true
x000011	G1/generic#13	outgoing	6.456341012	636.7270128	5.962556725	0.4937842877	true
x000012	G1/generic#13	outgoing	6.456341012	636.7270128	5.962556725	0.4937842877	true
x000013	G1/generic#13	outgoing	6.460197723	639.1874264	5.962556725	0.4976409988	true
x000014	G1/generic#13	outgoing	6.458258724	637.9492434	5.962556725	0.4957019998	true
x000016	G1/generic#13	outgoing	6.454444364	635.5205098	5.962556725	0.4918876389	true
x000017	G1/generic#13	outgoing	6.452568557	634.3295138	5.962556725	0.4900118325	true
x000018	G1/generic#13	outgoing	6.456341012	636.7270128	5.962556725	0.4937842877	true
x000019	G1/generic#13	outgoing	6.448504702	631.7569212	5.962556725	0.4859479771	true
x000020	G1/generic#13	outgoing	6.458258724	637.9492434	5.962556725	0.4957019998	true
x000021	G1/generic#13	outgoing	6.464140492	641.7125694	5.962556725	0.5015837675	true
x000023	G1/generic#13	outgoing	6.462158236	640.4417907	5.962556725	0.4996015115	true
x000025	G1/generic#13	outgoing	6.460197723	639.1874264	5.962556725	0.4976409988	true
x000027	G1/generic#13	outgoing	6.464140492	641.7125694	5.962556725	0.5015837675	true
x000028	G1/generic#13	outgoing	6.462158236	640.4417907	5.962556725	0.4996015115	true
x000036	G1/generic#13	outgoing	6.456341012	636.7270128	5.962556725	0.4937842877	true
x000053	G1/generic#13	outgoing	6.460197723	639.1874264	5.962556725	0.4976409988	true
x000055	G1/generic#13	outgoing	6.460197723	639.1874264	5.962556725	0.4976409988	true
x000081	G1/generic#13	outgoing	6.466144724	643	5.962556725	0.5035879996	true
x000085	G1/generic#13	outgoing	6.466144724	643	5.962556725	0.5035879996	true
x000000	G1/generic#13	incoming	6.452568557	634.3295138	5.962556725	0.4900118325	true
x000001	G1/generic#13	incoming	6.443080693	628.3395423	5.962556725	0.4805239681	true
x000002	G1/generic#13	incoming	6.454444364	635.5205098	5.962556725	0.4918876389	true
x000003	G1/generic#13	incoming	6.454444364	635.5205098	5.962556725	0.4918876389	true
x000005	G1/generic#13	incoming	6.448878603	631.9931798	5.962556725	0.486321878	true
x000055	G1/generic#13	incoming	6.454444364	635.5205098	5.962556725	0.4918876389	true
x000000	G2/generic#13	outgoing	6.466144724	643	6.039906281	0.4262384434	true
x000001	G2/generic#13	outgoing	6.466144724	643	6.039906281	0.4262384434	true
x000002	G2/generic#13	outgoing	6.464140492	641.7125694	6.039906281	0.4242342113	true
x000003	G2/generic#13	outgoing	6.464140492	641.7125694	6.039906281	0.4242342113	true
x000004	G2/generic#13	outgoing	6.462158236	640.4417907	6.039906281	0.4222519553	true
x000005	G2/generic#13	outgoing	6.464140492	641.7125694	6.039906281	0.4242342113	true
x000007	G2/generic#13	outgoing	6.452568557	634.3295138	6.039906281	0.4126622763	true
x000011	G2/generic#13	outgoing	6.462158236	640.4417907	6.039906281	0.4222519553	true
x000013	G2/generic#13	outgoing	6.458258724	637.9492434	6.039906281	0.4183524436	true
x000016	G2/generic#13	outgoing	6.456022909	636.5245	6.039906281	0.4161166282	true
x000020	G2/generic#13	outgoing	6.456341012	636.7270128	6.039906281	0.4164347315	true
x000021	G2/generic#13	outgoing	6.456341012	636.7270128	6.039906281	0.4164347315	true
x000022	G2/generic#13	outgoing	6.457955018	637.7555236	6.039906281	0.4180487372	true
x000023	G2/generic#13	outgoing	6.456022909	636.5245	6.039906281	0.4161166282	true
x000058	G2/generic#13	outgoing	6.456341012	636.7270128	6.039906281	0.4164347315	true
x000059	G2/generic#13	outgoing	6.458258724	637.9492434	6.039906281	0.4183524436	true
x000060	G2/generic#13	outgoing	6.460197723	639.1874264	6.039906281	0.4202914426	true
x000116	G2/generic#13	outgoing	6.464140492	641.7125694	6.039906281	0.4242342113	true
x000118	G2/generic#13	outgoing	6.464140492	641.7125694	6.039906281	0.4242342113	true
x000002	G2/generic#13	incoming	6.45035316	632.9257775	6.039906281	0.4104468793	true
x000003	G2/generic#13	incoming	6.442673331	628.0836326	6.039906281	0.4027670497	true
x000004	G2/generic#13	incoming	6.448504702	631.7569212	6.039906281	0.4085984209	true
x000005	G2/generic#13	incoming	6.447064027	630.8474202	6.039906281	0.407157746	true
x000021	G2/generic#13	incoming	6.456341012	636.7270128	6.039906281	0.4164347315	true
x000058	G2/generic#13	incoming	6.454444364	635.5205098	6.039906281	0.4145380827	true
x000000	G3/generic#13	outgoing	6.464140492	641.7125694	6.085971793	0.3781686994	true
x000001	G3/generic#13	outgoing	6.462158236	640.4417907	6.085971793	0.3761864434	true
x000002	G3/generic#13	outgoing	6.462158236	640.4417907	6.085971793	0.3761864434	true
x000003	G3/generic#13	outgoing	6.460197723	639.1874264	6.085971793	0.3742259307	true
x000004	G3/generic#13	outgoing	6.464140492	641.7125694	6.085971793	0.3781686994	true
x000005	G3/generic#13	outgoing	6.466144724	643	6.085971793	0.3801729315	true
x000010	G3/generic#13	outgoing	6.460197723	639.1874264	6.085971793	0.3742259307	true
x000012	G3/generic#13	outgoing	6.460197723	639.1874264	6.085971793	0.3742259307	true
x000013	G3/generic#13	outgoing	6.460197723	639.1874264	6.085971793	0.3742259307	true
x000014	G3/generic#13	outgoing	6.456341012	636.7270128	6.085971793	0.3703692196	true
x000015	G3/generic#13	outgoing	6.458258724	637.9492434	6.085971793	0.3722869317	true
x000017	G3/generic#13	outgoing	6.458258724	637.9492434	6.085971793	0.3722869317	true
x000023	G3/generic#13	outgoing	6.460197723	639.1874264	6.085971793	0.3742259307	true
x000024	G3/generic#13	outgoing	6.456341012	636.7270128	6.085971793	0.3703692196	true
x000001	G3/generic#13	incoming	6.44349463	628.5996893	6.085971793	0.3575228373	true
x000002	G3/generic#13	incoming	6.456341012	636.7270128	6.085971793	0.3703692196	true
x000003	G3/generic#13	incoming	6.452568557	634.3295138	6.085971793	0.3665967644	true
x000005	G3/generic#13	incoming	6.454444364	635.5205098	6.085971793	0.3684725708	true
x000000	G0/generic#14	outgoing	6.464140492	641.7125694	6.032418843	0.4317216494	true
x000001	G0/generic#14	outgoing	6.462158236	640.4417907	6.032418843	0.4297393934	true
x000002	G0/generic#14	outgoing	6.460197723	639.1874264	6.032418843	0.4277788807	true
x000003	G0/generic#14	outgoing	6.462158236	640.4417907	6.032418843	0.4297393934	true
x000004	G0/generic#14	outgoing	6.462158236	640.4417907	6.032418843	0.4297393934	true
x000005	G0/generic#14	outgoing	6.466144724	643	6.032418843	0.4337258814	true
x000007	G0/generic#14	outgoing	6.458258724	637.9492434	6.032418843	0.4258398816	true
x000008	G0/generic#14	outgoing	6.452568557	634.3295138	6.032418843	0.4201497144	true
x000009	G0/generic#14	outgoing	6.458258724	637.9492434	6.032418843	0.4258398816	true
x000010	G0/generic#14	outgoing	6.460197723	639.1874264	6.032418843	0.4277788807	true
x000011	G0/generic#14	outgoing	6.454112045	635.3093495	6.032418843	0.421693202	true
x000013	G0/generic#14	outgoing	6.464140492	641.7125694	6.032418843	0.4317216494	true
x000014	G0/generic#14	outgoing	6.458258724	637.9492434	6.032418843	0.4258398816	true
x000015	G0/generic#14	outgoing	6.460197723	639.1874264	6.032418843	0.4277788807	true
x000016	G0/generic#14	outgoing	6.452222202	634.1098485	6.032418843	0.4198033592	true
x000018	G0/generic#14	outgoing	6.462158236	640.4417907	6.032418843	0.4297393934	true
x000026	G0/generic#14	outgoing	6.462158236	640.4417907	6.032418843	0.4297393934	true
x000027	G0/generic#14	outgoing	6.464140492	641.7125694	6.032418843	0.4317216494	true
x000030	G0/generic#14	outgoing	6.460197723	639.1874264	6.032418843	0.4277788807	true
x000039	G0/generic#14	outgoing	6.454112045	635.3093495	6.032418843	0.421693202	true
x000040	G0/generic#14	outgoing	6.450623003	633.0965907	6.032418843	0.4182041597	true
x000041	G0/generic#14	outgoing	6.458258724	637.9492434	6.032418843	0.4258398816	true
x000042	G0/generic#14	outgoing	6.460197723	639.1874264	6.032418843	0.4277788807	true
x000043	G0/generic#14	outgoing	6.460197723	639.1874264	6.032418843	0.4277788807	true
x000044	G0/generic#14	outgoing	6.462158236	640.4417907	6.032418843	0.4297393934	true
x000081	G0/generic#14	outgoing	6.466144724	643	6.032418843	0.4337258814	true
x000000	G0/generic#14	incoming	6.454112045	635.3093495	6.032418843	0.421693202	true
x000001	G0/generic#14	incoming	6.446676612	630.6030678	6.032418843	0.4142577692	true
x000002	G0/generic#14	incoming	6.452568557	634.3295138	6.032418843	0.4201497144	true
x000003	G0/generic#14	incoming	6.454112045	635.3093495	6.032418843	0.421693202	true
x000004	G0/generic#14	incoming	6.456341012	636.7270128	6.032418843	0.4239221696	true
x000005	G0/generic#14	incoming	6.454444364	635.5205098	6.032418843	0.4220255208	true
x000008	G0/generic#14	incoming	6.454112045	635.3093495	6.032418843	0.421693202	true
x000030	G0/generic#14	incoming	6.45000004	632.7023184	6.032418843	0.4175811976	true
x000041	G0/generic#14	incoming	6.456341012	636.7270128	6.032418843	0.4239221696	true
x000001	G1/generic#14	outgoing	6.460197723	639.1874264	6.006968734	0.4532289899	true
x000002	G1/generic#14	outgoing	6.460197723	639.1874264	6.006968734	0.4532289899	true
x000003	G1/generic#14	outgoing	6.460197723	639.1874264	6.006968734	0.4532289899	true
x000004	G1/generic#14	outgoing	6.466144724	643	6.006968734	0.4591759906	true
x000005	G1/generic#14	outgoing	6.464140492	641.7125694	6.006968734	0.4571717586	true
x000011	G1/generic#14	outgoing	6.454444364	635.5205098	6.006968734	0.44747563	true
x000014	G1/generic#14	outgoing	6.458258724	637.9492434	6.006968734	0.4512899908	true
x000015	G1/generic#14	outgoing	6.458258724	637.9492434	6.006968734	0.4512899908	true
x000016	G1/generic#14	outgoing	6.458258724	637.9492434	6.006968734	0.4512899908	true
x000019	G1/generic#14	outgoing	6.458258724	637.9492434	6.006968734	0.4512899908	true
x000020	G1/generic#14	outgoing	6.454112045	635.3093495	6.006968734	0.4471433112	true
x000023	G1/generic#14	outgoing	6.460197723	639.1874264	6.006968734	0.4532289899	true
x000024	G1/generic#14	outgoing	6.454444364	635.5205098	6.006968734	0.44747563	true
x000028	G1/generic#14	outgoing	6.464140492	641.7125694	6.006968734	0.4571717586	true
x000029	G1/generic#14	outgoing	6.464140492	641.7125694	6.006968734	0.4571717586	true
x000039	G1/generic#14	outgoing	6.458258724	637.9492434	6.006968734	0.4512899908	true
x000045	G1/generic#14	outgoing	6.460197723	639.1874264	6.006968734	0.4532289899	true
x000047	G1/generic#14	outgoing	6.456341012	636.7270128	6.006968734	0.4493722788	true
x000053	G1/generic#14	outgoing	6.458258724	637.9492434	6.006968734	0.4512899908	true
x000077	G1/generic#14	outgoing	6.464140492	641.7125694	6.006968734	0.4571717586	true
x000093	G1/generic#14	outgoing	6.460197723	639.1874264	6.006968734	0.4532289899	true
x000094	G1/generic#14	outgoing	6.460197723	639.1874264	6.006968734	0.4532289899	true
x000187	G1/generic#14	outgoing	6.462158236	640.4417907	6.006968734	0.4551895026	true
x000205	G1/generic#14	outgoing	6.464140492	641.7125694	6.006968734	0.4571717586	true
x000001	G1/generic#14	incoming	6.448878603	631.9931798	6.006968734	0.441909869	true
x000002	G1/generic#14	incoming	6.448878603	631.9931798	6.006968734	0.441909869	true
x000003	G1/generic#14	incoming	6.454444364	635.5205098	6.006968734	0.44747563	true
x000005	G1/generic#14	incoming	6.448504702	631.7569212	6.006968734	0.4415359682	true
x000093	G1/generic#14	incoming	6.456341012	636.7270128	6.006968734	0.4493722788	true
x000000	G2/generic#14	outgoing	6.462158236	640.4417907	6.005094519	0.4570637176	true
x000001	G2/generic#14	outgoing	6.464140492	641.7125694	6.005094519	0.4590459736	true
x000002	G2/generic#14	outgoing	6.466144724	643	6.005094519	0.4610502056	true
x000003	G2/generic#14	outgoing	6.462158236	640.4417907	6.005094519	0.4570637176	true
x000008	G2/generic#14	outgoing	6.458258724	637.9492434	6.005094519	0.4531642058	true
x000012	G2/generic#14	outgoing	6.452568557	634.3295138	6.005094519	0.4474740386	true
x000013	G2/generic#14	outgoing	6.448878603	631.9931798	6.005094519	0.443784084	true
x000020	G2/generic#14	outgoing	6.462158236	640.4417907	6.005094519	0.4570637176	true
x000021	G2/generic#14	outgoing	6.462158236	640.4417907	6.005094519	0.4570637176	true
x000022	G2/generic#14	outgoing	6.460197723	639.1874264	6.005094519	0.4551032049	true
x000023	G2/generic#14	outgoing	6.460197723	639.1874264	6.005094519	0.4551032049	true
x000024	G2/generic#14	outgoing	6.462158236	640.4417907	6.005094519	0.4570637176	true
x000025	G2/generic#14	outgoing	6.464140492	641.7125694	6.005094519	0.4590459736	true
x000026	G2/generic#14	outgoing	6.464140492	641.7125694	6.005094519	0.4590459736	true
x000027	G2/generic#14	outgoing	6.460197723	639.1874264	6.005094519	0.4551032049	true
x000029	G2/generic#14	outgoing	6.462158236	640.4417907	6.005094519	0.4570637176	true
x000039	G2/generic#14	outgoing	6.460197723	639.1874264	6.005094519	0.4551032049	true
x000051	G2/generic#14	outgoing	6.462158236	640.4417907	6.005094519	0.4570637176	true
x000052	G2/generic#14	outgoing	6.460197723	639.1874264	6.005094519	0.4551032049	true
x000053	G2/generic#14	outgoing	6.464140492	641.7125694	6.005094519	0.4590459736	true
x000054	G2/generic#14	outgoing	6.460197723	639.1874264	6.005094519	0.4551032049	true
x000100	G2/generic#14	outgoing	6.462158236	640.4417907	6.005094519	0.4570637176	true
x000000	G2/generic#14	incoming	6.447064027	630.8474202	6.005094519	0.4419695083	true
x000001	G2/generic#14	incoming	6.452568557	634.3295138	6.005094519	0.4474740386	true
x000003	G2/generic#14	incoming	6.454444364	635.5205098	6.005094519	0.449349845	true
x000012	G2/generic#14	incoming	6.454444364	635.5205098	6.005094519	0.449349845	true
x000029	G2/generic#14	incoming	6.454444364	635.5205098	6.005094519	0.449349845	true
x000051	G2/generic#14	incoming	6.454112045	635.3093495	6.005094519	0.4490175262	true
x000052	G2/generic#14	incoming	6.454112045	635.3093495	6.005094519	0.4490175262	true
x000054	G2/generic#14	incoming	6.444474621	629.2160134	6.005094519	0.4393801027	true
x000000	G3/generic#14	outgoing	6.464140492	641.7125694	6.089423931	0.3747165615	true
x000005	G3/generic#14	outgoing	6.466144724	643	6.089423931	0.3767207936	true
x000006	G3/generic#14	outgoing	6.462158236	640.4417907	6.089423931	0.3727343055	true
x000009	G3/generic#14	outgoing	6.460197723	639.1874264	6.089423931	0.3707737928	true
x000010	G3/generic#14	outgoing	6.456341012	636.7270128	6.089423931	0.3669170817	true
x000022	G3/generic#14	outgoing	6.464140492	641.7125694	6.089423931	0.3747165615	true
x000023	G3/generic#14	outgoing	6.460197723	639.1874264	6.089423931	0.3707737928	true
x000024	G3/generic#14	outgoing	6.458258724	637.9492434	6.089423931	0.3688347938	true
x000025	G3/generic#14	outgoing	6.460197723	639.1874264	6.089423931	0.3707737928	true
x000028	G3/generic#14	outgoing	6.466144724	643	6.089423931	0.3767207936	true
x000032	G3/generic#14	outgoing	6.460197723	639.1874264	6.089423931	0.3707737928	true
x000034	G3/generic#14	outgoing	6.458258724	637.9492434	6.089423931	0.3688347938	true
x000048	G3/generic#14	outgoing	6.460197723	639.1874264	6.089423931	0.3707737928	true
x000069	G3/generic#14	outgoing	6.456341012	636.7270128	6.089423931	0.3669170817	true
x000005	G3/generic#14	incoming	6.454444364	635.5205098	6.089423931	0.3650204329	true
x000006	G3/generic#14	incoming	6.456341012	636.7270128	6.089423931	0.3669170817	true
x000009	G3/generic#14	incoming	6.454444364	635.5205098	6.089423931	0.3650204329	true
x000024	G3/generic#14	incoming	6.456341012	636.7270128	6.089423931	0.3669170817	true
x000001	G0/generic#15	outgoing	6.466144724	643	6.067891854	0.39825287	true
x000002	G0/generic#15	outgoing	6.462158236	640.4417907	6.067891854	0.3942663819	true
x000003	G0/generic#15	outgoing	6.458258724	637.9492434	6.067891854	0.3903668702	true
x000005	G0/generic#15	outgoing	6.462158236	640.4417907	6.067891854	0.3942663819	true
x000007	G0/generic#15	outgoing	6.460197723	639.1874264	6.067891854	0.3923058692	true
x000008	G0/generic#15	outgoing	6.462158236	640.4417907	6.067891854	0.3942663819	true
x000009	G0/generic#15	outgoing	6.464140492	641.7125694	6.067891854	0.396248638	true
x000013	G0/generic#15	outgoing	6.458258724	637.9492434	6.067891854	0.3903668702	true
x000016	G0/generic#15	outgoing	6.456341012	636.7270128	6.067891854	0.3884491581	true
x000020	G0/generic#15	outgoing	6.460197723	639.1874264	6.067891854	0.3923058692	true
x000021	G0/generic#15	outgoing	6.462158236	640.4417907	6.067891854	0.3942663819	true
x000022	G0/generic#15	outgoing	6.460197723	639.1874264	6.067891854	0.3923058692	true
x000025	G0/generic#15	outgoing	6.464140492	641.7125694	6.067891854	0.396248638	true
x000034	G0/generic#15	outgoing	6.454444364	635.5205098	6.067891854	0.3865525093	true
x000044	G0/generic#15	outgoing	6.462158236	640.4417907	6.067891854	0.3942663819	true
x000050	G0/generic#15	outgoing	6.458258724	637.9492434	6.067891854	0.3903668702	true
x000094	G0/generic#15	outgoing	6.454444364	635.5205098	6.067891854	0.3865525093	true
x000002	G0/generic#15	incoming	6.450713375	633.153808	6.067891854	0.382821521	true
x000003	G0/generic#15	incoming	6.456341012	636.7270128	6.067891854	0.3884491581	true
x000005	G0/generic#15	incoming	6.443080693	628.3395423	6.067891854	0.3751888385	true
x000021	G0/generic#15	incoming	6.456341012	636.7270128	6.067891854	0.3884491581	true
x000025	G0/generic#15	incoming	6.452568557	634.3295138	6.067891854	0.384676703	true
x000094	G0/generic#15	incoming	6.456341012	636.7270128	6.067891854	0.3884491581	true
x000001	G1/generic#15	outgoing	6.464140492	641.7125694	5.987475673	0.4766648189	true
x000004	G1/generic#15	outgoing	6.464140492	641.7125694	5.987475673	0.4766648189	true
x000006	G1/generic#15	outgoing	6.454444364	635.5205098	5.987475673	0.4669686903	true
x000007	G1/generic#15	outgoing	6.458258724	637.9492434	5.987475673	0.4707830512	true
x000008	G1/generic#15	outgoing	6.460197723	639.1874264	5.987475673	0.4727220502	true
x000009	G1/generic#15	outgoing	6.458258724	637.9492434	5.987475673	0.4707830512	true
x000010	G1/generic#15	outgoing	6.458258724	637.9492434	5.987475673	0.4707830512	true
x000011	G1/generic#15	outgoing	6.458258724	637.9492434	5.987475673	0.4707830512	true
x000012	G1/generic#15	outgoing	6.460197723	639.1874264	5.987475673	0.4727220502	true
x000013	G1/generic#15	outgoing	6.458258724	637.9492434	5.987475673	0.4707830512	true
x000014	G1/generic#15	outgoing	6.448504702	631.7569212	5.987475673	0.4610290285	true
x000016	G1/generic#15	outgoing	6.460197723	639.1874264	5.987475673	0.4727220502	true
x000018	G1/generic#15	outgoing	6.456341012	636.7270128	5.987475673	0.4688653391	true
x000021	G1/generic#15	outgoing	6.464140492	641.7125694	5.987475673	0.4766648189	true
x000023	G1/generic#15	outgoing	6.462158236	640.4417907	5.987475673	0.4746825629	true
x000024	G1/generic#15	outgoing	6.456022909	636.5245	5.987475673	0.4685472358	true
x000027	G1/generic#15	outgoing	6.466144724	643	5.987475673	0.478669051	true
x000028	G1/generic#15	outgoing	6.466144724	643	5.987475673	0.478669051	true
x000030	G1/generic#15	outgoing	6.464140492	641.7125694	5.987475673	0.4766648189	true
x000040	G1/generic#15	outgoing	6.456341012	636.7270128	5.987475673	0.4688653391	true
x000043	G1/generic#15	outgoing	6.454112045	635.3093495	5.987475673	0.4666363716	true
x000052	G1/generic#15	outgoing	6.460197723	639.1874264	5.987475673	0.4727220502	true
x000055	G1/generic#15	outgoing	6.460197723	639.1874264	5.987475673	0.4727220502	true
x000063	G1/generic#15	outgoing	6.464140492	641.7125694	5.987475673	0.4766648189	true
x000064	G1/generic#15	outgoing	6.464140492	641.7125694	5.987475673	0.4766648189	true
x000077	G1/generic#15	outgoing	6.458258724	637.9492434	5.987475673	0.4707830512	true
x000083	G1/generic#15	outgoing	6.462158236	640.4417907	5.987475673	0.4746825629	true
x000085	G1/generic#15	outgoing	6.460197723	639.1874264	5.987475673	0.4727220502	true
x000147	G1/generic#15	outgoing	6.452568557	634.3295138	5.987475673	0.465092884	true
x000150	G1/generic#15	outgoing	6.454444364	635.5205098	5.987475673	0.4669686903	true
x000174	G1/generic#15	outgoing	6.458258724	637.9492434	5.987475673	0.4707830512	true
x000001	G1/generic#15	incoming	6.454444364	635.5205098	5.987475673	0.4669686903	true
x000004	G1/generic#15	incoming	6.456341012	636.7270128	5.987475673	0.4688653391	true
x000007	G1/generic#15	incoming	6.448504702	631.7569212	5.987475673	0.4610290285	true
x000009	G1/generic#15	incoming	6.441739398	627.4973184	5.987475673	0.4542637243	true
x000010	G1/generic#15	incoming	6.450713375	633.153808	5.987475673	0.463237702	true
x000027	G1/generic#15	incoming	6.456341012	636.7270128	5.987475673	0.4688653391	true
x000028	G1/generic#15	incoming	6.454444364	635.5205098	5.987475673	0.4669686903	true
x000052	G1/generic#15	incoming	6.452222202	634.1098485	5.987475673	0.4647465288	true
x000055	G1/generic#15	incoming	6.456341012	636.7270128	5.987475673	0.4688653391	true
x000063	G1/generic#15	incoming	6.454444364	635.5205098	5.987475673	0.4669686903	true
x000064	G1/generic#15	incoming	6.456341012	636.7270128	5.987475673	0.4688653391	true
x000077	G1/generic#15	incoming	6.456341012	636.7270128	5.987475673	0.4688653391	true
x000001	G2/generic#15	outgoing	6.462158236	640.4417907	6.084899622	0.3772586142	true
x000002	G2/generic#15	outgoing	6.466144724	643	6.084899622	0.3812451022	true
x000003	G2/generic#15	outgoing	6.462158236	640.4417907	6.084899622	0.3772586142	true
x000004	G2/generic#15	outgoing	6.460197723	639.1874264	6.084899622	0.3752981015	true
x000005	G2/generic#15	outgoing	6.460197723	639.1874264	6.084899622	0.3752981015	true
x000007	G2/generic#15	outgoing	6.458258724	637.9492434	6.084899622	0.3733591024	true
x000008	G2/generic#15	outgoing	6.460197723	639.1874264	6.084899622	0.3752981015	true
x000009	G2/generic#15	outgoing	6.452568557	634.3295138	6.084899622	0.3676689352	true
x000010	G2/generic#15	outgoing	6.458258724	637.9492434	6.084899622	0.3733591024	true
x000011	G2/generic#15	outgoing	6.456341012	636.7270128	6.084899622	0.3714413904	true
x000014	G2/generic#15	outgoing	6.460197723	639.1874264	6.084899622	0.3752981015	true
x000017	G2/generic#15	outgoing	6.458258724	637.9492434	6.084899622	0.3733591024	true
x000019	G2/generic#15	outgoing	6.456022909	636.5245	6.084899622	0.371123287	true
x000021	G2/generic#15	outgoing	6.456341012	636.7270128	6.084899622	0.3714413904	true
x000024	G2/generic#15	outgoing	6.458258724	637.9492434	6.084899622	0.3733591024	true
x000025	G2/generic#15	outgoing	6.462158236	640.4417907	6.084899622	0.3772586142	true
x000027	G2/generic#15	outgoing	6.462158236	640.4417907	6.084899622	0.3772586142	true
x000028	G2/generic#15	outgoing	6.462158236	640.4417907	6.084899622	0.3772586142	true
x000030	G2/generic#15	outgoing	6.462158236	640.4417907	6.084899622	0.3772586142	true
x000034	G2/generic#15	outgoing	6.456341012	636.7270128	6.084899622	0.3714413904	true
x000045	G2/generic#15	outgoing	6.458258724	637.9492434	6.084899622	0.3733591024	true
x000049	G2/generic#15	outgoing	6.454444364	635.5205098	6.084899622	0.3695447415	true
x000053	G2/generic#15	outgoing	6.456341012	636.7270128	6.084899622	0.3714413904	true
x000057	G2/generic#15	outgoing	6.460197723	639.1874264	6.084899622	0.3752981015	true
x000079	G2/generic#15	outgoing	6.460197723	639.1874264	6.084899622	0.3752981015	true
x000089	G2/generic#15	outgoing	6.456022909	636.5245	6.084899622	0.371123287	true
x000001	G2/generic#15	incoming	6.454444364	635.5205098	6.084899622	0.3695447415	true
x000002	G2/generic#15	incoming	6.454112045	635.3093495	6.084899622	0.3692124228	true
x000003	G2/generic#15	incoming	6.448504702	631.7569212	6.084899622	0.3636050798	true
x000005	G2/generic#15	incoming	6.456341012	636.7270128	6.084899622	0.3714413904	true
x000008	G2/generic#15	incoming	6.456341012	636.7270128	6.084899622	0.3714413904	true
x000009	G2/generic#15	incoming	6.454444364	635.5205098	6.084899622	0.3695447415	true
x000010	G2/generic#15	incoming	6.456341012	636.7270128	6.084899622	0.3714413904	true
x000028	G2/generic#15	incoming	6.454444364	635.5205098	6.084899622	0.3695447415	true
x000030	G2/generic#15	incoming	6.456341012	636.7270128	6.084899622	0.3714413904	true
x000057	G2/generic#15	incoming	6.456341012	636.7270128	6.084899622	0.3714413904	true
x000079	G2/generic#15	incoming	6.450713375	633.153808	6.084899622	0.3658137532	true
x000005	G3/generic#15	outgoing	6.466144724	643	6.156011702	0.3101330221	true
x000008	G3/generic#15	outgoing	6.460197723	639.1874264	6.156011702	0.3041860214	true
x000009	G3/generic#15	outgoing	6.462158236	640.4417907	6.156011702	0.3061465341	true
