block	currier	hand	joint_class	source	target	source_count	target_count	edge_count	opportunities	block_tokens	p_target_given_source	p_target_baseline	enrichment	log2_enrichment	sign
G0/generic#10	G0	generic	G0/generic	x000000	x000474	6	0	0	6	629	0.001526717557	0.0005260389269	2.902290076	1.53719172	preferred
G3/generic#10	G3	generic	G3/generic	x000000	x000474	5	1	0	5	735	0.001531393568	0.0014197823	1.078611536	0.1091753697	preferred
G0/generic#11	G0	generic	G0/generic	x000000	x000474	8	2	1	8	695	0.004552352049	0.002459419577	1.850986343	0.8882942507	preferred
G1/generic#11	G1	generic	G1/generic	x000000	x000474	11	0	0	11	701	0.001503759398	0.000488997555	3.07518797	1.620674597	preferred
G2/generic#11	G2	generic	G2/generic	x000000	x000474	9	0	0	9	852	0.001512859304	0.0004260758415	3.550680787	1.828095665	preferred
G0/generic#12	G0	generic	G0/generic	x000000	x000474	10	0	0	10	698	0.001508295626	0.0004904364885	3.075414781	1.620781	preferred
G1/generic#12	G1	generic	G1/generic	x000000	x000474	6	0	0	6	604	0.001526717557	0.0005402485143	2.825954198	1.498738083	preferred
G1/generic#13	G1	generic	G1/generic	x000000	x000474	10	0	0	10	879	0.001508295626	0.0004164931279	3.621417798	1.856554628	preferred
G2/generic#13	G2	generic	G2/generic	x000000	x000474	5	0	0	5	757	0.001531393568	0.0004636068614	3.303215926	1.72387128	preferred
G3/generic#13	G3	generic	G3/generic	x000000	x000474	5	0	0	5	716	0.001531393568	0.0004819277108	3.177641654	1.66795644	preferred
G0/generic#14	G0	generic	G0/generic	x000000	x000474	5	0	0	5	805	0.001531393568	0.0004438526409	3.450229709	1.786692417	preferred
G2/generic#14	G2	generic	G2/generic	x000000	x000474	12	0	0	12	845	0.001499250375	0.0004286326618	3.497751124	1.806427641	preferred
G3/generic#14	G3	generic	G3/generic	x000000	x000474	5	0	0	5	582	0.001531393568	0.0005534034311	2.767228178	1.468441609	preferred
G0/generic#0	G0	generic	G0/generic	x000000	x000475	6	0	0	6	648	0.001526717557	0.0005157297576	2.960305344	1.565745992	preferred
G1/generic#0	G1	generic	G1/generic	x000000	x000475	6	0	0	6	671	0.001526717557	0.0005037783375	3.030534351	1.599572196	preferred
G2/generic#0	G2	generic	G2/generic	x000000	x000475	5	2	0	5	676	0.001531393568	0.002506265664	0.6110260337	-0.7106942453	depleted
G3/generic#0	G3	generic	G3/generic	x000000	x000475	5	0	0	5	619	0.001531393568	0.0005316321106	2.880551302	1.526344952	preferred
G0/generic#1	G0	generic	G0/generic	x000000	x000475	5	0	0	5	667	0.001531393568	0.0005058168943	3.027565084	1.598157974	preferred
G3/generic#1	G3	generic	G3/generic	x000000	x000475	7	0	0	7	632	0.001522070015	0.000524383849	2.902587519	1.537339568	preferred
G1/generic#2	G1	generic	G1/generic	x000000	x000475	10	1	0	10	681	0.001508295626	0.001496259352	1.008044243	0.01155896051	preferred
G1/generic#3	G1	generic	G1/generic	x000000	x000475	8	0	0	8	814	0.001517450683	0.0004403346543	3.446130501	1.784977336	preferred
G2/generic#3	G2	generic	G2/generic	x000000	x000475	10	0	0	10	719	0.001508295626	0.0004805382028	3.138763198	1.65019619	preferred
G0/generic#4	G0	generic	G0/generic	x000000	x000475	7	0	0	7	684	0.001522070015	0.0004972650423	3.060882801	1.613947806	preferred
G1/generic#4	G1	generic	G1/generic	x000000	x000475	6	1	0	6	659	0.001526717557	0.001529831719	0.9979643766	-0.002939776954	depleted
G2/generic#4	G2	generic	G2/generic	x000000	x000475	6	1	0	6	636	0.001526717557	0.001566579634	0.9745547074	-0.03718492033	depleted
G0/generic#5	G0	generic	G0/generic	x000000	x000475	5	1	0	5	657	0.001531393568	0.00153295861	0.998979071	-0.001473641641	depleted
G1/generic#5	G1	generic	G1/generic	x000000	x000475	6	0	0	6	607	0.001526717557	0.0005385029618	2.835114504	1.503407004	preferred
G2/generic#5	G2	generic	G2/generic	x000000	x000475	9	0	0	9	640	0.001512859304	0.0005200208008	2.909228442	1.540636586	preferred
G3/generic#5	G3	generic	G3/generic	x000000	x000475	5	0	0	5	601	0.001531393568	0.0005420054201	2.825421133	1.498465919	preferred
G0/generic#6	G0	generic	G0/generic	x000000	x000475	10	0	0	10	744	0.001508295626	0.0004692632567	3.214177979	1.684449818	preferred
G1/generic#6	G1	generic	G1/generic	x000000	x000475	9	0	0	9	676	0.001512859304	0.0005012531328	3.018154312	1.59366657	preferred
G2/generic#6	G2	generic	G2/generic	x000000	x000475	9	0	0	9	522	0.001512859304	0.0005927682276	2.552193646	1.351737797	preferred
G3/generic#6	G3	generic	G3/generic	x000000	x000475	5	1	0	5	592	0.001531393568	0.001642036125	0.932618683	-0.1006407636	depleted
G0/generic#7	G0	generic	G0/generic	x000000	x000475	5	0	0	5	709	0.001531393568	0.0004852013586	3.156202144	1.658189608	preferred
G1/generic#7	G1	generic	G1/generic	x000000	x000475	11	0	0	11	710	0.001503759398	0.0004847309743	3.102255639	1.633317575	preferred
G2/generic#7	G2	generic	G2/generic	x000000	x000475	10	0	0	10	659	0.001508295626	0.0005099439062	2.957767722	1.56450876	preferred
G3/generic#7	G3	generic	G3/generic	x000000	x000475	5	0	0	5	554	0.001531393568	0.0005711022273	2.681470138	1.423024187	preferred
G0/generic#8	G0	generic	G0/generic	x000000	x000475	9	0	0	9	598	0.001512859304	0.0005437737901	2.78214826	1.476199303	preferred
G1/generic#8	G1	generic	G1/generic	x000000	x000475	7	0	0	7	605	0.001522070015	0.0005396654074	2.820395738	1.495897606	preferred
G3/generic#8	G3	generic	G3/generic	x000000	x000475	6	0	0	6	645	0.001526717557	0.0005173305742	2.951145038	1.561274826	preferred
G3/generic#9	G3	generic	G3/generic	x000000	x000475	6	0	0	6	678	0.001526717557	0.0005002501251	3.051908397	1.60971166	preferred
G0/generic#10	G0	generic	G0/generic	x000000	x000475	6	1	0	6	629	0.001526717557	0.001578116781	0.9674300254	-0.0477707805	depleted
G3/generic#10	G3	generic	G3/generic	x000000	x000475	5	2	0	5	735	0.001531393568	0.002366303833	0.6471669219	-0.6277902245	depleted
G0/generic#11	G0	generic	G0/generic	x000000	x000475	8	0	0	8	695	0.001517450683	0.0004918839154	3.084977238	1.625259845	preferred
G1/generic#11	G1	generic	G1/generic	x000000	x000475	11	0	0	11	701	0.001503759398	0.000488997555	3.07518797	1.620674597	preferred
G2/generic#11	G2	generic	G2/generic	x000000	x000475	9	0	0	9	852	0.001512859304	0.0004260758415	3.550680787	1.828095665	preferred
G0/generic#12	G0	generic	G0/generic	x000000	x000475	10	1	0	10	698	0.001508295626	0.001471309465	1.02513826	0.03581849918	preferred
G1/generic#12	G1	generic	G1/generic	x000000	x000475	6	0	0	6	604	0.001526717557	0.0005402485143	2.825954198	1.498738083	preferred
G1/generic#13	G1	generic	G1/generic	x000000	x000475	10	0	0	10	879	0.001508295626	0.0004164931279	3.621417798	1.856554628	preferred
G2/generic#13	G2	generic	G2/generic	x000000	x000475	5	0	0	5	757	0.001531393568	0.0004636068614	3.303215926	1.72387128	preferred
G3/generic#13	G3	generic	G3/generic	x000000	x000475	5	1	0	5	716	0.001531393568	0.001445783133	1.059213885	0.08299393885	preferred
G0/generic#14	G0	generic	G0/generic	x000000	x000475	5	0	0	5	805	0.001531393568	0.0004438526409	3.450229709	1.786692417	preferred
G2/generic#14	G2	generic	G2/generic	x000000	x000475	12	1	0	12	845	0.001499250375	0.001285897985	1.165917041	0.2214651401	preferred
G3/generic#14	G3	generic	G3/generic	x000000	x000475	5	0	0	5	582	0.001531393568	0.0005534034311	2.767228178	1.468441609	preferred
G0/generic#0	G0	generic	G0/generic	x000000	x000483	6	4	1	6	648	0.004580152672	0.004641567818	0.9867684478	-0.01921650904	depleted
G1/generic#0	G1	generic	G1/generic	x000000	x000483	6	0	0	6	671	0.001526717557	0.0005037783375	3.030534351	1.599572196	preferred
G2/generic#0	G2	generic	G2/generic	x000000	x000483	5	0	0	5	676	0.001531393568	0.0005012531328	3.055130168	1.61123385	preferred
G3/generic#0	G3	generic	G3/generic	x000000	x000483	5	0	0	5	619	0.001531393568	0.0005316321106	2.880551302	1.526344952	preferred
G0/generic#1	G0	generic	G0/generic	x000000	x000483	5	1	0	5	667	0.001531393568	0.001517450683	1.009188361	0.01319547346	preferred
G3/generic#1	G3	generic	G3/generic	x000000	x000483	7	1	0	7	632	0.001522070015	0.001573151547	0.967529173	-0.04762293273	depleted
G1/generic#2	G1	generic	G1/generic	x000000	x000483	10	0	0	10	681	0.001508295626	0.0004987531172	3.02413273	1.596521461	preferred
G1/generic#3	G1	generic	G1/generic	x000000	x000483	8	0	0	8	814	0.001517450683	0.0004403346543	3.446130501	1.784977336	preferred
G2/generic#3	G2	generic	G2/generic	x000000	x000483	10	0	0	10	719	0.001508295626	0.0004805382028	3.138763198	1.65019619	preferred
G0/generic#4	G0	generic	G0/generic	x000000	x000483	7	0	0	7	684	0.001522070015	0.0004972650423	3.060882801	1.613947806	preferred
G1/generic#4	G1	generic	G1/generic	x000000	x000483	6	0	0	6	659	0.001526717557	0.0005099439062	2.99389313	1.582022724	preferred
G2/generic#4	G2	generic	G2/generic	x000000	x000483	6	0	0	6	636	0.001526717557	0.0005221932115	2.923664122	1.54777758	preferred
G0/generic#5	G0	generic	G0/generic	x000000	x000483	5	0	0	5	657	0.001531393568	0.0005109862034	2.996937213	1.583488859	preferred
G1/generic#5	G1	generic	G1/generic	x000000	x000483	6	1	0	6	607	0.001526717557	0.001615508885	0.9450381679	-0.08155549721	depleted
G2/generic#5	G2	generic	G2/generic	x000000	x000483	9	0	0	9	640	0.001512859304	0.0005200208008	2.909228442	1.540636586	preferred
G3/generic#5	G3	generic	G3/generic	x000000	x000483	5	0	0	5	601	0.001531393568	0.0005420054201	2.825421133	1.498465919	preferred
G0/generic#6	G0	generic	G0/generic	x000000	x000483	10	0	0	10	744	0.001508295626	0.0004692632567	3.214177979	1.684449818	preferred
G1/generic#6	G1	generic	G1/generic	x000000	x000483	9	1	0	9	676	0.001512859304	0.001503759398	1.006051437	0.008704068881	preferred
G2/generic#6	G2	generic	G2/generic	x000000	x000483	9	0	0	9	522	0.001512859304	0.0005927682276	2.552193646	1.351737797	preferred
G3/generic#6	G3	generic	G3/generic	x000000	x000483	5	0	0	5	592	0.001531393568	0.0005473453749	2.797856049	1.484321737	preferred
G0/generic#7	G0	generic	G0/generic	x000000	x000483	5	0	0	5	709	0.001531393568	0.0004852013586	3.156202144	1.658189608	preferred
G1/generic#7	G1	generic	G1/generic	x000000	x000483	11	1	0	11	710	0.001503759398	0.001454192923	1.034085213	0.04835507478	preferred
G2/generic#7	G2	generic	G2/generic	x000000	x000483	10	0	0	10	659	0.001508295626	0.0005099439062	2.957767722	1.56450876	preferred
G3/generic#7	G3	generic	G3/generic	x000000	x000483	5	0	0	5	554	0.001531393568	0.0005711022273	2.681470138	1.423024187	preferred
G0/generic#8	G0	generic	G0/generic	x000000	x000483	9	0	0	9	598	0.001512859304	0.0005437737901	2.78214826	1.476199303	preferred
G1/generic#8	G1	generic	G1/generic	x000000	x000483	7	0	0	7	605	0.001522070015	0.0005396654074	2.820395738	1.495897606	preferred
G3/generic#8	G3	generic	G3/generic	x000000	x000483	6	0	0	6	645	0.001526717557	0.0005173305742	2.951145038	1.561274826	preferred
G3/generic#9	G3	generic	G3/generic	x000000	x000483	6	0	0	6	678	0.001526717557	0.0005002501251	3.051908397	1.60971166	preferred
G0/generic#10	G0	generic	G0/generic	x000000	x000483	6	0	0	6	629	0.001526717557	0.0005260389269	2.902290076	1.53719172	preferred
G3/generic#10	G3	generic	G3/generic	x000000	x000483	5	0	0	5	735	0.001531393568	0.0004732607667	3.235834609	1.69413787	preferred
G0/generic#11	G0	generic	G0/generic	x000000	x000483	8	0	0	8	695	0.001517450683	0.0004918839154	3.084977238	1.625259845	preferred
G1/generic#11	G1	generic	G1/generic	x000000	x000483	11	1	0	11	701	0.001503759398	0.001466992665	1.025062657	0.03571209672	preferred
G2/generic#11	G2	generic	G2/generic	x000000	x000483	9	0	0	9	852	0.001512859304	0.0004260758415	3.550680787	1.828095665	preferred
G0/generic#12	G0	generic	G0/generic	x000000	x000483	10	0	0	10	698	0.001508295626	0.0004904364885	3.075414781	1.620781	preferred
G1/generic#12	G1	generic	G1/generic	x000000	x000483	6	0	0	6	604	0.001526717557	0.0005402485143	2.825954198	1.498738083	preferred
G1/generic#13	G1	generic	G1/generic	x000000	x000483	10	0	0	10	879	0.001508295626	0.0004164931279	3.621417798	1.856554628	preferred
G2/generic#13	G2	generic	G2/generic	x000000	x000483	5	1	0	5	757	0.001531393568	0.001390820584	1.101071975	0.1389087789	preferred
G3/generic#13	G3	generic	G3/generic	x000000	x000483	5	0	0	5	716	0.001531393568	0.0004819277108	3.177641654	1.66795644	preferred
G0/generic#14	G0	generic	G0/generic	x000000	x000483	5	0	0	5	805	0.001531393568	0.0004438526409	3.450229709	1.786692417	preferred
G2/generic#14	G2	generic	G2/generic	x000000	x000483	12	0	0	12	845	0.001499250375	0.0004286326618	3.497751124	1.806427641	preferred
G3/generic#14	G3	generic	G3/generic	x000000	x000483	5	0	0	5	582	0.001531393568	0.0005534034311	2.767228178	1.468441609	preferred
G0/generic#0	G0	generic	G0/generic	x000000	x000498	6	0	0	6	648	0.001526717557	0.0005157297576	2.960305344	1.565745992	preferred
G1/generic#0	G1	generic	G1/generic	x000000	x000498	6	0	0	6	671	0.001526717557	0.0005037783375	3.030534351	1.599572196	preferred
G2/generic#0	G2	generic	G2/generic	x000000	x000498	5	0	0	5	676	0.001531393568	0.0005012531328	3.055130168	1.61123385	preferred
G3/generic#0	G3	generic	G3/generic	x000000	x000498	5	0	0	5	619	0.001531393568	0.0005316321106	2.880551302	1.526344952	preferred
G0/generic#1	G0	generic	G0/generic	x000000	x000498	5	0	0	5	667	0.001531393568	0.0005058168943	3.027565084	1.598157974	preferred
G3/generic#1	G3	generic	G3/generic	x000000	x000498	7	0	0	7	632	0.001522070015	0.000524383849	2.902587519	1.537339568	preferred
G1/generic#2	G1	generic	G1/generic	x000000	x000498	10	0	0	10	681	0.001508295626	0.0004987531172	3.02413273	1.596521461	preferred
G1/generic#3	G1	generic	G1/generic	x000000	x000498	8	0	0	8	814	0.001517450683	0.0004403346543	3.446130501	1.784977336	preferred
G2/generic#3	G2	generic	G2/generic	x000000	x000498	10	0	0	10	719	0.001508295626	0.0004805382028	3.138763198	1.65019619	preferred
G0/generic#4	G0	generic	G0/generic	x000000	x000498	7	0	0	7	684	0.001522070015	0.0004972650423	3.060882801	1.613947806	preferred
G1/generic#4	G1	generic	G1/generic	x000000	x000498	6	0	0	6	659	0.001526717557	0.0005099439062	2.99389313	1.582022724	preferred
G2/generic#4	G2	generic	G2/generic	x000000	x000498	6	0	0	6	636	0.001526717557	0.0005221932115	2.923664122	1.54777758	preferred
G0/generic#5	G0	generic	G0/generic	x000000	x000498	5	0	0	5	657	0.001531393568	0.0005109862034	2.996937213	1.583488859	preferred
G1/generic#5	G1	generic	G1/generic	x000000	x000498	6	0	0	6	607	0.001526717557	0.0005385029618	2.835114504	1.503407004	preferred
G2/generic#5	G2	generic	G2/generic	x000000	x000498	9	0	0	9	640	0.001512859304	0.0005200208008	2.909228442	1.540636586	preferred
G3/generic#5	G3	generic	G3/generic	x000000	x000498	5	0	0	5	601	0.001531393568	0.0005420054201	2.825421133	1.498465919	preferred
G0/generic#6	G0	generic	G0/generic	x000000	x000498	10	2	0	10	744	0.001508295626	0.002346316283	0.6428355958	-0.6374782772	depleted
G1/generic#6	G1	generic	G1/generic	x000000	x000498	9	0	0	9	676	0.001512859304	0.0005012531328	3.018154312	1.59366657	preferred
G2/generic#6	G2	generic	G2/generic	x000000	x000498	9	0	0	9	522	0.001512859304	0.0005927682276	2.552193646	1.351737797	preferred
G3/generic#6	G3	generic	G3/generic	x000000	x000498	5	0	0	5	592	0.001531393568	0.0005473453749	2.797856049	1.484321737	preferred
G0/generic#7	G0	generic	G0/generic	x000000	x000498	5	0	0	5	709	0.001531393568	0.0004852013586	3.156202144	1.658189608	preferred
G1/generic#7	G1	generic	G1/generic	x000000	x000498	11	0	0	11	710	0.001503759398	0.0004847309743	3.102255639	1.633317575	preferred
G2/generic#7	G2	generic	G2/generic	x000000	x000498	10	0	0	10	659	0.001508295626	0.0005099439062	2.957767722	1.56450876	preferred
G3/generic#7	G3	generic	G3/generic	x000000	x000498	5	0	0	5	554	0.001531393568	0.0005711022273	2.681470138	1.423024187	preferred
G0/generic#8	G0	generic	G0/generic	x000000	x000498	9	0	0	9	598	0.001512859304	0.0005437737901	2.78214826	1.476199303	preferred
G1/generic#8	G1	generic	G1/generic	x000000	x000498	7	0	0	7	605	0.001522070015	0.0005396654074	2.820395738	1.495897606	preferred
G3/generic#8	G3	generic	G3/generic	x000000	x000498	6	1	0	6	645	0.001526717557	0.001551991723	0.9837150127	-0.02368767493	depleted
G3/generic#9	G3	generic	G3/generic	x000000	x000498	6	0	0	6	678	0.001526717557	0.0005002501251	3.051908397	1.60971166	preferred
G0/generic#10	G0	generic	G0/generic	x000000	x000498	6	0	0	6	629	0.001526717557	0.0005260389269	2.902290076	1.53719172	preferred
G3/generic#10	G3	generic	G3/generic	x000000	x000498	5	0	0	5	735	0.001531393568	0.0004732607667	3.235834609	1.69413787	preferred
G0/generic#11	G0	generic	G0/generic	x000000	x000498	8	1	0	8	695	0.001517450683	0.001475651746	1.028325746	0.04029734412	preferred
G1/generic#11	G1	generic	G1/generic	x000000	x000498	11	0	0	11	701	0.001503759398	0.000488997555	3.07518797	1.620674597	preferred
G2/generic#11	G2	generic	G2/generic	x000000	x000498	9	0	0	9	852	0.001512859304	0.0004260758415	3.550680787	1.828095665	preferred
G0/generic#12	G0	generic	G0/generic	x000000	x000498	10	0	0	10	698	0.001508295626	0.0004904364885	3.075414781	1.620781	preferred
G1/generic#12	G1	generic	G1/generic	x000000	x000498	6	0	0	6	604	0.001526717557	0.0005402485143	2.825954198	1.498738083	preferred
G1/generic#13	G1	generic	G1/generic	x000000	x000498	10	0	0	10	879	0.001508295626	0.0004164931279	3.621417798	1.856554628	preferred
G2/generic#13	G2	generic	G2/generic	x000000	x000498	5	0	0	5	757	0.001531393568	0.0004636068614	3.303215926	1.72387128	preferred
G3/generic#13	G3	generic	G3/generic	x000000	x000498	5	1	0	5	716	0.001531393568	0.001445783133	1.059213885	0.08299393885	preferred
G0/generic#14	G0	generic	G0/generic	x000000	x000498	5	0	0	5	805	0.001531393568	0.0004438526409	3.450229709	1.786692417	preferred
G2/generic#14	G2	generic	G2/generic	x000000	x000498	12	0	0	12	845	0.001499250375	0.0004286326618	3.497751124	1.806427641	preferred
G3/generic#14	G3	generic	G3/generic	x000000	x000498	5	0	0	5	582	0.001531393568	0.0005534034311	2.767228178	1.468441609	preferred
G0/generic#0	G0	generic	G0/generic	x000000	x000569	6	0	0	6	648	0.001526717557	0.0005157297576	2.960305344	1.565745992	preferred
G1/generic#0	G1	generic	G1/generic	x000000	x000569	6	0	0	6	671	0.001526717557	0.0005037783375	3.030534351	1.599572196	preferred
G2/generic#0	G2	generic	G2/generic	x000000	x000569	5	0	0	5	676	0.001531393568	0.0005012531328	3.055130168	1.61123385	preferred
G3/generic#0	G3	generic	G3/generic	x000000	x000569	5	0	0	5	619	0.001531393568	0.0005316321106	2.880551302	1.526344952	preferred
G0/generic#1	G0	generic	G0/generic	x000000	x000569	5	1	0	5	667	0.001531393568	0.001517450683	1.009188361	0.01319547346	preferred
G3/generic#1	G3	generic	G3/generic	x000000	x000569	7	1	0	7	632	0.001522070015	0.001573151547	0.967529173	-0.04762293273	depleted
G1/generic#2	G1	generic	G1/generic	x000000	x000569	10	0	0	10	681	0.001508295626	0.0004987531172	3.02413273	1.596521461	preferred
G1/generic#3	G1	generic	G1/generic	x000000	x000569	8	1	0	8	814	0.001517450683	0.001321003963	1.148710167	0.200014835	preferred
G2/generic#3	G2	generic	G2/generic	x000000	x000569	10	0	0	10	719	0.001508295626	0.0004805382028	3.138763198	1.65019619	preferred
G0/generic#4	G0	generic	G0/generic	x000000	x000569	7	0	0	7	684	0.001522070015	0.0004972650423	3.060882801	1.613947806	preferred
G1/generic#4	G1	generic	G1/generic	x000000	x000569	6	0	0	6	659	0.001526717557	0.0005099439062	2.99389313	1.582022724	preferred
G2/generic#4	G2	generic	G2/generic	x000000	x000569	6	1	0	6	636	0.001526717557	0.001566579634	0.9745547074	-0.03718492033	depleted
G0/generic#5	G0	generic	G0/generic	x000000	x000569	5	1	0	5	657	0.001531393568	0.00153295861	0.998979071	-0.001473641641	depleted
G1/generic#5	G1	generic	G1/generic	x000000	x000569	6	0	0	6	607	0.001526717557	0.0005385029618	2.835114504	1.503407004	preferred
G2/generic#5	G2	generic	G2/generic	x000000	x000569	9	0	0	9	640	0.001512859304	0.0005200208008	2.909228442	1.540636586	preferred
G3/generic#5	G3	generic	G3/generic	x000000	x000569	5	0	0	5	601	0.001531393568	0.0005420054201	2.825421133	1.498465919	preferred
G0/generic#6	G0	generic	G0/generic	x000000	x000569	10	1	0	10	744	0.001508295626	0.00140778977	1.07139266	0.09948731695	preferred
G1/generic#6	G1	generic	G1/generic	x000000	x000569	9	1	1	9	676	0.004538577912	0.001503759398	3.018154312	1.59366657	preferred
G2/generic#6	G2	generic	G2/generic	x000000	x000569	9	0	0	9	522	0.001512859304	0.0005927682276	2.552193646	1.351737797	preferred
G3/generic#6	G3	generic	G3/generic	x000000	x000569	5	0	0	5	592	0.001531393568	0.0005473453749	2.797856049	1.484321737	preferred
G0/generic#7	G0	generic	G0/generic	x000000	x000569	5	0	0	5	709	0.001531393568	0.0004852013586	3.156202144	1.658189608	preferred
G1/generic#7	G1	generic	G1/generic	x000000	x000569	11	0	0	11	710	0.001503759398	0.0004847309743	3.102255639	1.633317575	preferred
G2/generic#7	G2	generic	G2/generic	x000000	x000569	10	0	0	10	659	0.001508295626	0.0005099439062	2.957767722	1.56450876	preferred
G3/generic#7	G3	generic	G3/generic	x000000	x000569	5	1	0	5	554	0.001531393568	0.001713306682	0.8938233793	-0.1619383138	depleted
G0/generic#8	G0	generic	G0/generic	x000000	x000569	9	0	0	9	598	0.001512859304	0.0005437737901	2.78214826	1.476199303	preferred
G1/generic#8	G1	generic	G1/generic	x000000	x000569	7	0	0	7	605	0.001522070015	0.0005396654074	2.820395738	1.495897606	preferred
G3/generic#8	G3	generic	G3/generic	x000000	x000569	6	0	0	6	645	0.001526717557	0.0005173305742	2.951145038	1.561274826	preferred
G3/generic#9	G3	generic	G3/generic	x000000	x000569	6	0	0	6	678	0.001526717557	0.0005002501251	3.051908397	1.60971166	preferred
G0/generic#10	G0	generic	G0/generic	x000000	x000569	6	0	0	6	629	0.001526717557	0.0005260389269	2.902290076	1.53719172	preferred
G3/generic#10	G3	generic	G3/generic	x000000	x000569	5	0	0	5	735	0.001531393568	0.0004732607667	3.235834609	1.69413787	preferred
G0/generic#11	G0	generic	G0/generic	x000000	x000569	8	0	0	8	695	0.001517450683	0.0004918839154	3.084977238	1.625259845	preferred
G1/generic#11	G1	generic	G1/generic	x000000	x000569	11	0	0	11	701	0.001503759398	0.000488997555	3.07518797	1.620674597	preferred
G2/generic#11	G2	generic	G2/generic	x000000	x000569	9	2	0	9	852	0.001512859304	0.002130379207	0.7101361573	-0.4938324299	depleted
G0/generic#12	G0	generic	G0/generic	x000000	x000569	10	0	0	10	698	0.001508295626	0.0004904364885	3.075414781	1.620781	preferred
G1/generic#12	G1	generic	G1/generic	x000000	x000569	6	0	0	6	604	0.001526717557	0.0005402485143	2.825954198	1.498738083	preferred
G1/generic#13	G1	generic	G1/generic	x000000	x000569	10	0	0	10	879	0.001508295626	0.0004164931279	3.621417798	1.856554628	preferred
G2/generic#13	G2	generic	G2/generic	x000000	x000569	5	0	0	5	757	0.001531393568	0.0004636068614	3.303215926	1.72387128	preferred
G3/generic#13	G3	generic	G3/generic	x000000	x000569	5	0	0	5	716	0.001531393568	0.0004819277108	3.177641654	1.66795644	preferred
G0/generic#14	G0	generic	G0/generic	x000000	x000569	5	1	0	5	805	0.001531393568	0.001331557923	1.15007657	0.201729916	preferred
G2/generic#14	G2	generic	G2/generic	x000000	x000569	12	0	0	12	845	0.001499250375	0.0004286326618	3.497751124	1.806427641	preferred
G3/generic#14	G3	generic	G3/generic	x000000	x000569	5	0	0	5	582	0.001531393568	0.0005534034311	2.767228178	1.468441609	preferred
G0/generic#0	G0	generic	G0/generic	x000000	x000581	6	0	0	6	648	0.001526717557	0.0005157297576	2.960305344	1.565745992	preferred
G1/generic#0	G1	generic	G1/generic	x000000	x000581	6	0	0	6	671	0.001526717557	0.0005037783375	3.030534351	1.599572196	preferred
G2/generic#0	G2	generic	G2/generic	x000000	x000581	5	0	0	5	676	0.001531393568	0.0005012531328	3.055130168	1.61123385	preferred
G3/generic#0	G3	generic	G3/generic	x000000	x000581	5	0	0	5	619	0.001531393568	0.0005316321106	2.880551302	1.526344952	preferred
G0/generic#1	G0	generic	G0/generic	x000000	x000581	5	0	0	5	667	0.001531393568	0.0005058168943	3.027565084	1.598157974	preferred
G3/generic#1	G3	generic	G3/generic	x000000	x000581	7	0	0	7	632	0.001522070015	0.000524383849	2.902587519	1.537339568	preferred
G1/generic#2	G1	generic	G1/generic	x000000	x000581	10	0	0	10	681	0.001508295626	0.0004987531172	3.02413273	1.596521461	preferred
G1/generic#3	G1	generic	G1/generic	x000000	x000581	8	0	0	8	814	0.001517450683	0.0004403346543	3.446130501	1.784977336	preferred
G2/generic#3	G2	generic	G2/generic	x000000	x000581	10	0	0	10	719	0.001508295626	0.0004805382028	3.138763198	1.65019619	preferred
G0/generic#4	G0	generic	G0/generic	x000000	x000581	7	1	0	7	684	0.001522070015	0.001491795127	1.020294267	0.02898530526	preferred
G1/generic#4	G1	generic	G1/generic	x000000	x000581	6	0	0	6	659	0.001526717557	0.0005099439062	2.99389313	1.582022724	preferred
G2/generic#4	G2	generic	G2/generic	x000000	x000581	6	0	0	6	636	0.001526717557	0.0005221932115	2.923664122	1.54777758	preferred
G0/generic#5	G0	generic	G0/generic	x000000	x000581	5	0	0	5	657	0.001531393568	0.0005109862034	2.996937213	1.583488859	preferred
G1/generic#5	G1	generic	G1/generic	x000000	x000581	6	1	0	6	607	0.001526717557	0.001615508885	0.9450381679	-0.08155549721	depleted
G2/generic#5	G2	generic	G2/generic	x000000	x000581	9	0	0	9	640	0.001512859304	0.0005200208008	2.909228442	1.540636586	preferred
G3/generic#5	G3	generic	G3/generic	x000000	x000581	5	0	0	5	601	0.001531393568	0.0005420054201	2.825421133	1.498465919	preferred
G0/generic#6	G0	generic	G0/generic	x000000	x000581	10	0	0	10	744	0.001508295626	0.0004692632567	3.214177979	1.684449818	preferred
G1/generic#6	G1	generic	G1/generic	x000000	x000581	9	0	0	9	676	0.001512859304	0.0005012531328	3.018154312	1.59366657	preferred
G2/generic#6	G2	generic	G2/generic	x000000	x000581	9	0	0	9	522	0.001512859304	0.0005927682276	2.552193646	1.351737797	preferred
G3/generic#6	G3	generic	G3/generic	x000000	x000581	5	0	0	5	592	0.001531393568	0.0005473453749	2.797856049	1.484321737	preferred
G0/generic#7	G0	generic	G0/generic	x000000	x000581	5	0	0	5	709	0.001531393568	0.0004852013586	3.156202144	1.658189608	preferred
G1/generic#7	G1	generic	G1/generic	x000000	x000581	11	0	0	11	710	0.001503759398	0.0004847309743	3.102255639	1.633317575	preferred
G2/generic#7	G2	generic	G2/generic	x000000	x000581	10	2	0	10	659	0.001508295626	0.002549719531	0.5915535445	-0.7574193348	depleted
G3/generic#7	G3	generic	G3/generic	x000000	x000581	5	0	0	5	554	0.001531393568	0.0005711022273	2.681470138	1.423024187	preferred
