window_size	method	k	silhouette	within_cluster_dispersion	between_cluster_distance	cluster_sizes	transition_count	segment_fragmentation
500	k_medoids	9	0.031245239538079384	0.6625441828135297	0.7025868039443088	233,173,67,24,26,30,28,148,136	60	6.777777777777778
500	contiguous_segmentation	9	0.04521348142954047	0.655034273657306	0.7039104143286048	5,40,88,52,97,174,22,144,243	8	1
500	k_medoids	10	0.03636064715582989	0.6573996117586176	0.7031449500228536	220,208,24,204,45,53,25,33,20,33	55	5.6
500	contiguous_segmentation	10	0.05233628998504269	0.6489965476225149	0.7040103765492157	5,40,88,52,97,174,22,99,45,243	9	1
500	k_medoids	11	0.03788550172130103	0.6539736299329961	0.7025203050702049	190,24,173,88,173,83,31,27,23,26,27	72	6.636363636363637
500	contiguous_segmentation	11	0.055533062462336726	0.6444872637430846	0.7039862431440725	5,40,88,52,97,174,22,99,17,28,243	10	1
500	k_medoids	12	0.03950434604380652	0.6499239630212277	0.7038055981521052	216,34,37,24,43,52,64,66,22,211,66,30	64	5.416666666666667
500	contiguous_segmentation	12	0.06058605007186551	0.6398757460413345	0.7039370615944788	5,40,88,52,29,68,174,22,99,17,28,243	11	1
500	k_medoids	13	0.04288148298532485	0.6470201836910537	0.703846241898688	253,21,58,23,44,150,31,39,27,24,54,24,117	58	4.538461538461538
500	contiguous_segmentation	13	0.06298849426178588	0.6352867604498871	0.7038695674333623	5,20,20,88,52,29,68,174,22,99,17,28,243	12	1
500	k_medoids	14	0.045254111328519614	0.64395192814972	0.7024207228087925	131,115,22,27,35,28,33,92,53,183,42,50,27,27	63	4.571428571428571
500	contiguous_segmentation	14	0.0692650364572652	0.6300468510884819	0.7030239186883593	5,20,20,88,52,29,68,174,22,99,17,28,91,152	13	1
500	k_medoids	15	0.05881161417581025	0.6336383298938465	0.7039709365428626	205,21,32,51,25,187,95,20,71,24,20,25,43,25,21	60	4.066666666666666
500	contiguous_segmentation	15	0.06676221132113133	0.6261438892375986	0.7027722805473683	5,20,20,88,52,29,68,174,22,99,17,28,91,20,132	14	1
1000	k_medoids	2	0.03003412564038854	0.5903719146149664	0.6090350081173455	329,99	14	7.5
1000	contiguous_segmentation	2	0.03481601103000416	0.5853573777741695	0.6065641854033524	313,115	1	1
1000	k_medoids	3	0.058302999446140064	0.5775884821689506	0.6207116911556341	372,28,28	4	1.6666666666666667
1000	contiguous_segmentation	3	0.03784177996090715	0.5784995376400662	0.6069566899591449	6,307,115	2	1
1000	k_medoids	4	0.06122955703913569	0.5680203964408219	0.6178936290144162	343,26,35,24	7	2
1000	contiguous_segmentation	4	0.05241857146929616	0.5671194314796536	0.6087344813755504	6,235,72,115	3	1
1000	k_medoids	5	0.06977640019791817	0.557316008447229	0.6192439047170416	311,27,28,37,25	9	2
1000	contiguous_segmentation	5	0.07181697042774575	0.5548227439863566	0.6109244606084674	6,149,86,72,115	4	1
1000	k_medoids	6	0.06332502208380407	0.5517415621429557	0.6115684185227065	206,36,41,26,28,91	20	3.5
1000	contiguous_segmentation	6	0.08065756112884888	0.5456810496860214	0.6107172178037689	6,13,136,86,72,115	5	1
1000	k_medoids	7	0.08794261641656907	0.5387547215710646	0.6147823455228291	241,26,26,50,25,32,28	17	2.5714285714285716
1000	contiguous_segmentation	7	0.09771417974146139	0.5342824696032973	0.6108961934039523	6,13,51,85,86,72,115	6	1
1000	k_medoids	8	0.09563963539603484	0.5292502599913008	0.6102901718096123	114,25,23,25,27,24,167,23	16	2.125
1000	contiguous_segmentation	8	0.10472569458397117	0.5243980080079623	0.6105288433636955	6,13,51,18,67,86,72,115	7	1
1000	k_medoids	9	0.10036523329317455	0.521323239615707	0.6086135584419418	45,25,24,33,32,22,101,122,24	25	2.888888888888889
1000	contiguous_segmentation	9	0.11787326494930929	0.5143357752724558	0.6106413428949382	6,13,51,18,67,68,18,72,115	8	1
1000	k_medoids	10	0.09451328988183205	0.520565163632183	0.608586215050206	129,21,21,46,44,22,45,24,41,35	30	3.1
1000	contiguous_segmentation	10	0.12729732509086267	0.505339314313565	0.6106385344636461	6,13,51,18,67,13,55,18,72,115	9	1
1000	k_medoids	11	0.1302350494490697	0.5002805891091056	0.6093541762038546	26,28,16,25,25,33,93,16,116,17,33	25	2.3636363636363638
1000	contiguous_segmentation	11	0.1413829364441811	0.4942224597511276	0.6105184125617089	6,13,51,18,67,13,55,18,34,38,115	10	1
1000	k_medoids	12	0.1450614417472711	0.4870414730302555	0.6105693977538481	31,18,25,25,27,16,22,43,129,18,22,52	21	1.8333333333333333
1000	contiguous_segmentation	12	0.1497266237984665	0.48480436003014143	0.6095513085719064	6,13,51,18,67,13,55,18,34,38,91,24	11	1
1000	k_medoids	13	0.16049503053054864	0.4780061710120723	0.6108411713439399	140,18,16,23,20,18,26,23,26,25,47,19,27	25	2
1000	contiguous_segmentation	13	0.14678156639021286	0.4797391535507425	0.6093823328065655	6,13,51,18,67,13,55,18,34,38,91,17,7	12	1
1000	k_medoids	14	0.1632113832288917	0.4724820246074035	0.6087964165249659	31,22,23,20,93,38,30,21,23,34,24,22,25,22	26	1.9285714285714286
1000	contiguous_segmentation	14	0.15452310622777085	0.47155216441956627	0.6091598412979993	6,13,51,18,67,13,55,18,17,17,38,91,17,7	13	1
1000	k_medoids	15	0.17507830554350676	0.46192906667094924	0.6107457962316439	127,18,17,25,23,20,14,19,20,18,20,32,21,29,25	22	1.5333333333333334
1000	contiguous_segmentation	15	0.16778822512086997	0.4615418856718731	0.6091338531086119	6,13,51,18,67,13,38,17,18,17,17,38,91,17,7	14	1
