position	support_50	support_100	support_200	support_500	support_1000	support_count	support_fraction	mean_position	mean_jump_strength	max_jump_strength	position_uncertainty
20630	0	1	0	0	0	1	0.2	20630	0.09622556248918268	0.09622556248918268	0
23110	0	1	0	0	0	1	0.2	23110	0.09622556248918268	0.09622556248918268	0
25150	0	1	0	0	0	1	0.2	25150	0.09622556248918268	0.09622556248918268	0
26110	0	1	0	0	0	1	0.2	26110	0.09622556248918268	0.09622556248918268	0
26240	0	1	0	0	0	1	0.2	26240	0.09622556248918268	0.09622556248918268	0
26760	0	1	0	0	0	1	0.2	26760	0.09622556248918268	0.09622556248918268	0
26840	0	1	0	0	0	1	0.2	26840	0.09622556248918268	0.09622556248918268	0
27010	0	1	0	0	0	1	0.2	27010	0.09622556248918268	0.09622556248918268	0
27440	0	1	0	0	0	1	0.2	27440	0.09622556248918268	0.09622556248918268	0
28490	0	1	0	0	0	1	0.2	28490	0.09622556248918268	0.09622556248918268	0
28590	0	1	0	0	0	1	0.2	28590	0.09622556248918268	0.09622556248918268	0
28690	0	1	0	0	0	1	0.2	28690	0.09622556248918268	0.09622556248918268	0
28870	0	1	0	0	0	1	0.2	28870	0.09622556248918268	0.09622556248918268	0
31450	0	1	0	0	0	1	0.2	31450	0.09622556248918268	0.09622556248918268	0
33630	0	1	0	0	0	1	0.2	33630	0.09622556248918268	0.09622556248918268	0
33980	0	1	0	0	0	1	0.2	33980	0.09622556248918268	0.09622556248918268	0
35210	0	1	0	0	0	1	0.2	35210	0.09622556248918268	0.09622556248918268	0
35380	0	1	0	0	0	1	0.2	35380	0.09622556248918268	0.09622556248918268	0
35560	0	1	0	0	0	1	0.2	35560	0.09622556248918268	0.09622556248918268	0
37460	0	1	0	0	0	1	0.2	37460	0.09622556248918268	0.09622556248918268	0
39320	0	1	0	0	0	1	0.2	39320	0.09622556248918268	0.09622556248918268	0
39810	0	1	0	0	0	1	0.2	39810	0.09622556248918268	0.09622556248918268	0
40670	0	1	0	0	0	1	0.2	40670	0.09622556248918268	0.09622556248918268	0
41470	0	1	0	0	0	1	0.2	41470	0.09622556248918268	0.09622556248918268	0
41820	0	1	0	0	0	1	0.2	41820	0.09622556248918268	0.09622556248918268	0
42530	0	1	0	0	0	1	0.2	42530	0.09622556248918268	0.09622556248918268	0
