position	support_50	support_100	support_200	support_500	support_1000	support_count	support_fraction	mean_position	mean_jump_strength	max_jump_strength	position_uncertainty
15925	0	1	1	0	0	2	0.4	15925	0.09614234126409112	0.10000000000000002	5
34335	0	1	1	0	0	2	0.4	34335	0.09614234126409112	0.10000000000000002	5
24620	0	1	1	0	0	2	0.4	24620	0.09610073065154535	0.10000000000000002	0
28840	0	1	1	0	0	2	0.4	28840	0.09610073065154535	0.10000000000000002	20
3800	0	1	1	0	0	2	0.4	3800	0.09610073065154534	0.09622556248918267	20
5985	0	1	1	0	0	2	0.4	5985	0.09607457816406634	0.10000000000000002	5
4345	0	1	1	0	0	2	0.4	4345	0.09606014842262618	0.10000000000000002	5
18140	0	1	1	0	0	2	0.4	18140	0.095975898813908	0.10000000000000002	0
2850	0	1	1	0	0	2	0.4	2850	0.09585675594806836	0.10000000000000002	10
3885	0	1	1	0	0	2	0.4	3885	0.09579818600304602	0.10000000000000002	5
26620	0	1	1	0	0	2	0.4	26620	0.09575375780033053	0.10000000000000002	20
17255	0	1	1	0	0	2	0.4	17255	0.09573382043436357	0.10000000000000002	25
8930	0	1	1	0	0	2	0.4	8930	0.09569895045105821	0.10000000000000002	10
5650	0	1	1	0	0	2	0.4	5650	0.09562892596269315	0.1	10
28190	0	1	1	0	0	2	0.4	28190	0.09560300624026442	0.10000000000000002	10
20955	0	1	1	0	0	2	0.4	20955	0.09559648957071315	0.10000000000000002	5
4705	0	1	1	0	0	2	0.4	4705	0.09559648957071314	0.10000000000000002	5
18360	0	1	1	0	0	2	0.4	18360	0.09554035755639549	0.10000000000000002	0
11285	0	1	1	0	0	2	0.4	11285	0.09551326834562157	0.09622556248918267	5
34565	0	1	1	0	0	2	0.4	34565	0.09551326834562156	0.10000000000000002	25
27050	0	1	1	0	0	2	0.4	27050	0.09543004712053	0.10000000000000002	30
39260	0	1	1	0	0	2	0.4	39260	0.09543004712053	0.10000000000000002	0
7855	0	1	1	0	0	2	0.4	7855	0.09537593748197111	0.10000000000000002	15
21460	0	1	1	0	0	2	0.4	21460	0.09537080951690935	0.09622556248918268	40
13170	0	1	1	0	0	2	0.4	13170	0.09536373099221905	0.10000000000000002	30
20795	0	1	1	0	0	2	0.4	20795	0.09534436903029703	0.10000000000000002	15
14695	0	1	1	0	0	2	0.4	14695	0.09534106749866578	0.10000000000000002	15
16185	0	1	1	0	0	2	0.4	16185	0.09529271625687956	0.1	5
22025	0	1	1	0	0	2	0.4	22025	0.09528195311147837	0.09622556248918268	15
41105	0	1	1	0	0	2	0.4	41105	0.09528195311147836	0.10000000000000002	15
21150	0	1	1	0	0	2	0.4	21150	0.09528195311147836	0.09622556248918267	10
9875	0	1	1	0	0	2	0.4	9875	0.0951879687409856	0.10000000000000002	5
11195	0	1	1	0	0	2	0.4	11195	0.09515712127384102	0.10000000000000002	15
30475	0	1	1	0	0	2	0.4	30475	0.09515712127384102	0.10000000000000002	5
22610	0	1	1	0	0	2	0.4	22610	0.09515712127384102	0.09622556248918268	10
26010	0	1	1	0	0	2	0.4	26010	0.09515712127384102	0.09622556248918267	10
33800	0	1	1	0	0	2	0.4	33800	0.095104816298883	0.10000000000000002	20
3345	0	1	1	0	0	2	0.4	3345	0.0950759568160027	0.09622556248918267	25
4795	0	1	1	0	0	2	0.4	4795	0.09505646505709676	0.10000000000000002	25
32885	0	1	1	0	0	2	0.4	32885	0.09503228943620368	0.10000000000000002	5
38480	0	1	1	0	0	2	0.4	38480	0.09503228943620368	0.10000000000000002	20
