target_a	target_b	control_rank	control_a	control_b	distance	js_similarity	weighted_overlap	jaccard_support_overlap	observations_a	observations_b	reliability
x009969	x020557	2	x015852	x020628	10	0.23881001640767585	0.18568832742061087	0.09941520467836257	91	127	1
x009969	x020557	2	x015852	x020628	11	0.15752024675429555	0.11646621095439993	0.07407407407407407	91	127	1
x009969	x020557	2	x015852	x020628	12	0.2901638608958579	0.22800034611058226	0.13414634146341464	91	127	1
x009969	x020557	2	x015852	x020628	13	0.1306532996684162	0.10383317469931644	0.058823529411764705	91	127	1
x009969	x020557	2	x015852	x020628	14	0.1644994518960452	0.1274552219434109	0.0782122905027933	91	127	1
x009969	x020557	2	x015852	x020628	15	0.13971693767778737	0.11170719044734793	0.05555555555555555	91	127	1
x009969	x020557	2	x015852	x020628	16	0.1867610334622224	0.15107726918750541	0.09340659340659341	91	127	1
x009969	x020557	2	x015852	x020628	17	0.21542579581858368	0.17305529116552737	0.1016949152542373	91	127	1
x009969	x020557	2	x015852	x020628	18	0.18252161925005306	0.1400882581984944	0.07602339181286549	91	127	1
x009969	x020557	2	x015852	x020628	19	0.15105503342876936	0.12581119667733842	0.07303370786516854	91	127	1
x009969	x020557	2	x015852	x020628	20	0.16931849862024728	0.13057021718439044	0.08196721311475409	91	127	1
x009969	x020557	3	x008944	x015853	1	0.008829638007064378	0.005263157894736842	0.005050505050505051	190	58	1
x009969	x020557	3	x008944	x015853	2	0.1484271766084171	0.09618874773139746	0.06521739130434782	190	58	1
x009969	x020557	3	x008944	x015853	3	0.1778856892712134	0.11724137931034485	0.07692307692307693	190	58	1
x009969	x020557	3	x008944	x015853	4	0.10740203677877302	0.0751361161524501	0.043689320388349516	190	58	1
x009969	x020557	3	x008944	x015853	5	0.16879239182316375	0.11052631578947371	0.06770833333333333	190	58	1
x009969	x020557	3	x008944	x015853	6	0.22719492085476478	0.16842105263157897	0.09326424870466321	190	58	1
x009969	x020557	3	x008944	x015853	7	0.11770638185215754	0.0736842105263158	0.04950495049504951	190	58	1
x009969	x020557	3	x008944	x015853	8	0.19520689640627453	0.13829401088929222	0.08900523560209424	190	58	1
x009969	x020557	3	x008944	x015853	9	0.10894653983090774	0.0751361161524501	0.04411764705882353	190	58	1
x009969	x020557	3	x008944	x015853	10	0.20661455708029863	0.1526315789473684	0.08374384236453201	190	58	1
x009969	x020557	3	x008944	x015853	11	0.19278348484134245	0.1426497277676951	0.06842105263157895	190	58	1
x009969	x020557	3	x008944	x015853	12	0.12929018847535567	0.08421052631578949	0.065	190	58	1
x009969	x020557	3	x008944	x015853	13	0.15713735447071242	0.10526315789473686	0.06341463414634146	190	58	1
x009969	x020557	3	x008944	x015853	14	0.15267469125970434	0.10000000000000002	0.07575757575757576	190	58	1
x009969	x020557	3	x008944	x015853	15	0.14277386652333013	0.10526315789473686	0.05670103092783505	190	58	1
x009969	x020557	3	x008944	x015853	16	0.12940861296063444	0.09764065335753176	0.04830917874396135	190	58	1
x009969	x020557	3	x008944	x015853	17	0.16924083425313008	0.10145190562613433	0.08290155440414508	190	58	1
x009969	x020557	3	x008944	x015853	18	0.19652235551402075	0.1473684210526316	0.08629441624365482	190	58	1
x009969	x020557	3	x008944	x015853	19	0.2564919727043372	0.1894736842105263	0.10526315789473684	190	58	1
x009969	x020557	3	x008944	x015853	20	0.2008071171211001	0.14500907441016336	0.08290155440414508	190	58	1
x009969	x020558	1	x015852	x020628	1	0	0	0	91	127	1
x009969	x020558	1	x015852	x020628	2	0.09338066645182352	0.07709613221424245	0.05172413793103448	91	127	1
x009969	x020558	1	x015852	x020628	3	0.11493100501386722	0.08332612269620145	0.05	91	127	1
x009969	x020558	1	x015852	x020628	4	0.13446894118372033	0.10071817945833694	0.06179775280898876	91	127	1
x009969	x020558	1	x015852	x020628	5	0.14278499489476548	0.11335121571342044	0.07526881720430108	91	127	1
x009969	x020558	1	x015852	x020628	6	0.11953396003787786	0.10071817945833694	0.04945054945054945	91	127	1
x009969	x020558	1	x015852	x020628	7	0.14109870339205166	0.10859219520636844	0.06593406593406594	91	127	1
x009969	x020558	1	x015852	x020628	8	0.1772987015408386	0.13844423293242192	0.07262569832402235	91	127	1
x009969	x020558	1	x015852	x020628	9	0.14891237589406403	0.11170719044734793	0.07065217391304347	91	127	1
x009969	x020558	1	x015852	x020628	10	0.23881001640767585	0.18568832742061087	0.09941520467836257	91	127	1
x009969	x020558	1	x015852	x020628	11	0.15752024675429555	0.11646621095439993	0.07407407407407407	91	127	1
x009969	x020558	1	x015852	x020628	12	0.2901638608958582	0.22800034611058229	0.13414634146341464	91	127	1
x009969	x020558	1	x015852	x020628	13	0.1306532996684162	0.10383317469931644	0.058823529411764705	91	127	1
x009969	x020558	1	x015852	x020628	14	0.1644994518960453	0.1274552219434109	0.0782122905027933	91	127	1
x009969	x020558	1	x015852	x020628	15	0.13971693767778703	0.11170719044734793	0.05555555555555555	91	127	1
x009969	x020558	1	x015852	x020628	16	0.1867610334622224	0.15107726918750536	0.09340659340659341	91	127	1
x009969	x020558	1	x015852	x020628	17	0.21542579581858368	0.1730552911655274	0.1016949152542373	91	127	1
x009969	x020558	1	x015852	x020628	18	0.1825216192500526	0.1400882581984944	0.07602339181286549	91	127	1
x009969	x020558	1	x015852	x020628	19	0.15105503342876914	0.12581119667733842	0.07303370786516854	91	127	1
x009969	x020558	1	x015852	x020628	20	0.16931849862024717	0.13057021718439044	0.08196721311475409	91	127	1
x009969	x020558	2	x015852	x020629	1	0	0	0	91	115	1
x009969	x020558	2	x015852	x020629	2	0.12737693888067392	0.10893454371715244	0.0658682634730539	91	115	1
x009969	x020558	2	x015852	x020629	3	0.15078741374862037	0.12861920688007647	0.07647058823529412	91	115	1
x009969	x020558	2	x015852	x020629	4	0.1609395631384296	0.13502150023889156	0.08536585365853659	91	115	1
x009969	x020558	2	x015852	x020629	5	0.129299384715593	0.10253225035833734	0.055248618784530384	91	115	1
x009969	x020558	2	x015852	x020629	6	0.17984693221604064	0.1483038700430005	0.08383233532934131	91	115	1
x009969	x020558	2	x015852	x020629	7	0.0738692578078528	0.0608695652173913	0.03888888888888889	91	115	1
x009969	x020558	2	x015852	x020629	8	0.22938264707111922	0.18537983755375065	0.11176470588235295	91	115	1
x009969	x020558	2	x015852	x020629	9	0.16494962426399062	0.13960821786908748	0.07602339181286549	91	115	1
x009969	x020558	2	x015852	x020629	10	0.18867696183655414	0.1505972288580984	0.0759493670886076	91	115	1
x009969	x020558	2	x015852	x020629	11	0.14000972740893913	0.10253225035833732	0.06060606060606061	91	115	1
x009969	x020558	2	x015852	x020629	12	0.20117294549157627	0.1592928810320115	0.08823529411764706	91	115	1
x009969	x020558	2	x015852	x020629	13	0.17163045442878944	0.1483038700430005	0.08	91	115	1
x009969	x020558	2	x015852	x020629	14	0.12408722801375738	0.09383659818442427	0.05714285714285714	91	115	1
x009969	x020558	2	x015852	x020629	15	0.15491249129061446	0.12221691352126136	0.07738095238095238	91	115	1
x009969	x020558	2	x015852	x020629	16	0.10636148304937065	0.08514094601051124	0.05027932960893855	91	115	1
x009969	x020558	2	x015852	x020629	17	0.17764430050896562	0.1483038700430005	0.08433734939759036	91	115	1
x009969	x020558	2	x015852	x020629	18	0.20575672791970812	0.17897754419493556	0.08860759493670886	91	115	1
x009969	x020558	2	x015852	x020629	19	0.18299848710002964	0.15241280458671766	0.0903954802259887	91	115	1
x009969	x020558	2	x015852	x020629	20	0.15482731643130443	0.11992355470616343	0.07386363636363637	91	115	1
x009969	x020558	3	x008706	x015852	1	0.009701434847929957	0.008620689655172414	0.007246376811594203	116	91	1
x009969	x020558	3	x008706	x015852	2	0.17256185669792734	0.14503599848427437	0.08284023668639054	116	91	1
x009969	x020558	3	x008706	x015852	3	0.15956719880619707	0.1277946191739295	0.06779661016949153	116	91	1
x009969	x020558	3	x008706	x015852	4	0.18195836778784136	0.15754073512694203	0.08771929824561403	116	91	1
x009969	x020558	3	x008706	x015852	5	0.21322090202729838	0.1771504357711254	0.11377245508982035	116	91	1
x009969	x020558	3	x008706	x015852	6	0.18220962049143907	0.1387836301629405	0.08139534883720931	116	91	1
x009969	x020558	3	x008706	x015852	7	0.17106508347790705	0.1387836301629405	0.08235294117647059	116	91	1
x009969	x020558	3	x008706	x015852	8	0.18744330711027357	0.1396362258431224	0.08484848484848485	116	91	1
x009969	x020558	3	x008706	x015852	9	0.16097928888131108	0.13253126184160668	0.07142857142857142	116	91	1
x009969	x020558	3	x008706	x015852	10	0.22006395952909763	0.17175066312997345	0.09696969696969697	116	91	1
x009969	x020558	3	x008706	x015852	11	0.10246575603572139	0.08469117089806746	0.049723756906077346	116	91	1
x009969	x020558	3	x008706	x015852	12	0.2387047038692911	0.18273967411898442	0.11180124223602485	116	91	1
x009969	x020558	3	x008706	x015852	13	0.18880314695883182	0.15754073512694206	0.09550561797752809	116	91	1
x009969	x020558	3	x008706	x015852	14	0.16104844902891835	0.1316786661614248	0.08	116	91	1
x009969	x020558	3	x008706	x015852	15	0.17155284483203315	0.1411519514967791	0.07228915662650602	116	91	1
x009969	x020558	3	x008706	x015852	16	0.1543953198608622	0.12779461917392954	0.0670391061452514	116	91	1
x009969	x020558	3	x008706	x015852	17	0.2523111250472848	0.19912845774914736	0.11976047904191617	116	91	1
x009969	x020558	3	x008706	x015852	18	0.15436952102051849	0.1230579765062524	0.08383233532934131	116	91	1
x009969	x020558	3	x008706	x015852	19	0.10708071347932291	0.08317544524441077	0.044444444444444446	116	91	1
x009969	x020558	3	x008706	x015852	20	0.17940663586891725	0.14503599848427434	0.09195402298850575	116	91	1
x009436	x012697	1	x000053	x015852	1	1.887379141862766e-15	0	0	342	91	1
x009436	x012697	1	x000053	x015852	2	0.14015248435238314	0.09941520467836257	0.04819277108433735	342	91	1
x009436	x012697	1	x000053	x015852	3	0.17588236469020657	0.1119144013880856	0.07142857142857142	342	91	1
x009436	x012697	1	x000053	x015852	4	0.17625260253600417	0.11917614549193496	0.0672782874617737	342	91	1
x009436	x012697	1	x000053	x015852	5	0.16602687183755882	0.12653428442902126	0.05198776758409786	342	91	1
x009436	x012697	1	x000053	x015852	6	0.25050367282115993	0.17482809588072742	0.09206349206349207	342	91	1
x009436	x012697	1	x000053	x015852	7	0.2052946153881794	0.13379602853287065	0.08256880733944955	342	91	1
x009436	x012697	1	x000053	x015852	8	0.22774106720458542	0.17775207248891461	0.07523510971786834	342	91	1
x009436	x012697	1	x000053	x015852	9	0.1805126919548501	0.1221001221001221	0.0705521472392638	342	91	1
x009436	x012697	1	x000053	x015852	10	0.29882688784388245	0.22524259366364627	0.09863945578231292	342	91	1
