left_glyph	right_glyph	observed_count	left_opportunities	p_right_given_left	expected_count	effect_size	p_raw	q_value	observed_status	corpus_rule	inferred_status
l	l	27	4659	0.005795235029	275.6936006	0.09793480858	0	0	OBSERVED	OBSERVED	DEPLETED
l	m	4	4659	0.0008585533376	31.68857501	0.1262284593	8.274343521e-10	4.221869765e-09	OBSERVED	OBSERVED	DEPLETED
l	n	0	4659	0	185.3047135	0	0	0	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
l	o	557	4659	0.1195535523	501.3210514	1.111064453	0.006052191778	0.02064115933	OBSERVED	OBSERVED	PREFERRED
l	p	43	4659	0.009229448379	33.8471156	1.270418446	0.07249146837	0.1905658073	OBSERVED	OBSERVED	EXPECTED
l	q	2	4659	0.0004292766688	1.049290563	1.906049735	0.2823669383	0.5876521235	OBSERVED	OBSERVED	EXPECTED
l	r	29	4659	0.006224511698	211.8067951	0.1369172315	0	0	OBSERVED	OBSERVED	DEPLETED
l	s	472	4659	0.1013092938	82.62413693	5.712616404	1.110223025e-15	6.481301982e-15	OBSERVED	OBSERVED	STRONGLY_PREFERRED
l	t	102	4659	0.02189311011	179.0989093	0.5695177062	5.211739096e-09	2.617989871e-08	OBSERVED	OBSERVED	DEPLETED
l	u	0	4659	0	0.2398378431	0	0.7867554286	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
l	v	0	4659	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
l	x	4	4659	0.0008585533376	0.5995946076	6.671174072	0.00335006592	0.01233433361	OBSERVED	OBSERVED	PREFERRED
l	y	528	4659	0.1133290406	476.6177536	1.107805985	0.008739419215	0.0284580083	OBSERVED	OBSERVED	PREFERRED
l	z	1	4659	0.0002146383344	0.2098581127	4.765124337	0.1893007342	0.431925619	OBSERVED	OBSERVED	EXPECTED
m	0	0	40	0	0.00797915125	0	0.9920525977	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	1	0	40	0	0.005920015444	0	0.9940974733	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	2	0	40	0	0.00797915125	0	0.9920525977	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	3	0	40	0	0.0149287346	0	0.9851821465	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	4	0	40	0	0.009780895081	0	0.9902667823	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	5	0	40	0	0.007206975323	0	0.9928189326	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	6	0	40	0	0.01158263891	0	0.9884841816	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	7	0	40	0	0.01029567903	0	0.98975714	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	8	0	40	0	0.005920015444	0	0.9940974733	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	9	0	40	0	0.00797915125	0	0.9920525977	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	I	0	40	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	a	7	40	0.175	3.256008494	2.149871542	0.04810753667	0.1340803603	OBSERVED	OBSERVED	EXPECTED
m	b	0	40	0	0.003860879637	0	0.996146564	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	c	4	40	0.1	1.625687719	2.46049715	0.0823936036	0.2102010045	OBSERVED	OBSERVED	EXPECTED
m	d	8	40	0.2	2.454747273	3.258991297	0.003814852054	0.01381019067	OBSERVED	OBSERVED	PREFERRED
m	e	0	40	0	5.214246646	0	0.005438529072	0.01874556829	UNOBSERVED	NEVER_OBSERVED	AVOIDED
m	f	0	40	0	0.09832373476	0	0.9063554375	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	g	2	40	0.05	0.03526270069	56.71715328	0.0006073046027	0.002459583641	OBSERVED	OBSERVED	STRONGLY_PREFERRED
m	h	0	40	0	4.620185966	0	0.009850963949	0.03160111208	UNOBSERVED	NEVER_OBSERVED	AVOIDED
m	i	0	40	0	3.073774975	0	0.0462462465	0.1300111398	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	j	0	40	0	0.00308870371	0	0.9969160614	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	k	0	40	0	2.525015283	0	0.08005708929	0.2058610868	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	l	0	40	0	2.36697661	0	0.0937637827	0.2354997333	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	m	1	40	0.025	0.2720633184	3.675614948	0.2381939768	0.5192128542	OBSERVED	OBSERVED	EXPECTED
m	n	0	40	0	1.590939802	0	0.203734052	0.4591988371	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	o	10	40	0.25	4.304108619	2.32336144	0.01298315086	0.04103942321	OBSERVED	OBSERVED	PREFERRED
m	p	0	40	0	0.2905955407	0	0.7478180788	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	q	0	40	0	0.009008719153	0	0.9910317378	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	r	0	40	0	1.818474309	0	0.1622731408	0.3789297126	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	s	1	40	0.025	0.7093722853	1.409697025	0.5080470934	0.909432366	OBSERVED	OBSERVED	EXPECTED
m	t	0	40	0	1.537659663	0	0.2148834129	0.478051507	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	u	0	40	0	0.002059135806	0	0.9979429828	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	v	0	40	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	x	0	40	0	0.005147839516	0	0.9948653879	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
m	y	7	40	0.175	4.092017631	1.710647566	0.1204806082	0.290768842	OBSERVED	OBSERVED	EXPECTED
m	z	0	40	0	0.001801743831	0	0.9981998783	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	0	0	93	0	0.01855152666	0	0.9816194937	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	1	0	93	0	0.01376403591	0	0.9863302553	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	2	0	93	0	0.01855152666	0	0.9816194937	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	3	0	93	0	0.03470930794	0	0.9658861509	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	4	0	93	0	0.02274058106	0	0.9775160371	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	5	0	93	0	0.01675621762	0	0.983383387	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	6	0	93	0	0.02692963547	0	0.973429734	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	7	0	93	0	0.02393745375	0	0.9763467747	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	8	0	93	0	0.01376403591	0	0.9863302553	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	9	0	93	0	0.01855152666	0	0.9816194937	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	I	0	93	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	a	19	93	0.2043010753	7.570219748	2.509834672	0.0003389237517	0.0013900164	OBSERVED	OBSERVED	STRONGLY_PREFERRED
n	b	0	93	0	0.008976545156	0	0.9910636237	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	c	4	93	0.04301075269	3.779723947	1.058278344	0.5223581094	0.9273645339	OBSERVED	OBSERVED	EXPECTED
n	d	9	93	0.09677419355	5.70728741	1.576931273	0.1240565147	0.2988424593	OBSERVED	OBSERVED	EXPECTED
n	e	0	93	0	12.12312345	0	5.432433035e-06	2.444594866e-05	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
n	f	0	93	0	0.2286026833	0	0.7956445936	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	g	1	93	0.01075268817	0.08198577909	12.19723727	0.07871493989	0.2029786304	OBSERVED	OBSERVED	EXPECTED
n	h	0	93	0	10.74193237	0	2.161912172e-05	9.277609849e-05	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
n	i	0	93	0	7.146526817	0	0.0007875947973	0.003150379189	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
n	j	0	93	0	0.007181236125	0	0.9928444873	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	k	1	93	0.01075268817	5.870660532	0.1703385836	0.01938219761	0.05924369835	OBSERVED	OBSERVED	EXPECTED
n	l	3	93	0.03225806452	5.503220617	0.5451353323	0.2013344965	0.4545810235	OBSERVED	OBSERVED	EXPECTED
n	m	0	93	0	0.6325472153	0	0.5312369013	0.9379239191	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	n	0	93	0	3.698935041	0	0.02474987004	0.07424961013	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	o	28	93	0.3010752688	10.00705254	2.79802668	2.283115744e-06	1.045554065e-05	OBSERVED	OBSERVED	STRONGLY_PREFERRED
n	p	1	93	0.01075268817	0.6756346321	1.480089907	0.4911666039	0.8873421124	OBSERVED	OBSERVED	EXPECTED
n	q	0	93	0	0.02094527203	0	0.9792725567	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	r	0	93	0	4.227952769	0	0.01458221318	0.0457591968	UNOBSERVED	NEVER_OBSERVED	AVOIDED
n	s	3	93	0.03225806452	1.649290563	1.818963903	0.2294543515	0.5042394738	OBSERVED	OBSERVED	EXPECTED
n	t	1	93	0.01075268817	3.575058718	0.2797156855	0.1281646922	0.3081659389	OBSERVED	OBSERVED	EXPECTED
n	u	0	93	0	0.00478749075	0	0.995223951	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	v	0	93	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	x	0	93	0	0.01196872687	0	0.9881026134	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
n	y	23	93	0.247311828	9.513940993	2.417505008	0.0001481090859	0.0006152223567	OBSERVED	OBSERVED	STRONGLY_PREFERRED
n	z	0	93	0	0.004189054406	0	0.9958197074	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
o	0	0	24266	0	4.840552106	0	0.007902689726	0.02592882503	UNOBSERVED	NEVER_OBSERVED	AVOIDED
o	1	0	24266	0	3.591377369	0	0.02756034351	0.08136265419	UNOBSERVED	NEVER_OBSERVED	EXPECTED
o	2	0	24266	0	4.840552106	0	0.007902689726	0.02592882503	UNOBSERVED	NEVER_OBSERVED	AVOIDED
o	3	0	24266	0	9.056516843	0	0.0001166285053	0.0004875823964	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
o	4	0	24266	0	5.933580001	0	0.002648981637	0.01006768388	UNOBSERVED	NEVER_OBSERVED	AVOIDED
o	5	0	24266	0	4.372111579	0	0.01262455465	0.04001532162	UNOBSERVED	NEVER_OBSERVED	AVOIDED
o	6	0	24266	0	7.026607895	0	0.0008879386586	0.003540826159	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
o	7	0	24266	0	6.245873685	0	0.001938436255	0.007521596967	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
o	8	0	24266	0	3.591377369	0	0.02756034351	0.08136265419	UNOBSERVED	NEVER_OBSERVED	EXPECTED
o	9	0	24266	0	4.840552106	0	0.007902689726	0.02592882503	UNOBSERVED	NEVER_OBSERVED	AVOIDED
o	I	0	24266	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
o	a	272	24266	0.01120909915	1975.257553	0.1377035615	0	0	OBSERVED	OBSERVED	DEPLETED
o	b	0	24266	0	2.342202632	0	0.09611569741	0.2409399301	UNOBSERVED	NEVER_OBSERVED	EXPECTED
o	c	610	24266	0.02513805324	986.2234548	0.6185210836	0	0	OBSERVED	OBSERVED	DEPLETED
o	d	2356	24266	0.09709057941	1489.172433	1.582086767	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
o	e	414	24266	0.01706090827	3163.222728	0.130879181	0	0	OBSERVED	OBSERVED	DEPLETED
o	f	165	24266	0.006799637353	59.64809369	2.766224196	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
o	g	20	24266	0.000824198467	21.39211737	0.9349238158	0.4373272816	0.8143335588	OBSERVED	OBSERVED	EXPECTED
o	h	13	24266	0.0005357290035	2802.835816	0.004638159654	0	0	OBSERVED	OBSERVED	DEPLETED
o	i	326	24266	0.01343443501	1864.705589	0.174826526	0	0	OBSERVED	OBSERVED	DEPLETED
o	j	5	24266	0.0002060496167	1.873762105	2.668428391	0.0419813252	0.1187943176	OBSERVED	OBSERVED	EXPECTED
o	k	6178	24266	0.2545949065	1531.800521	4.033162226	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
o	l	5637	24266	0.2323003379	1435.92636	3.925688779	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
o	m	173	24266	0.007129316739	165.0472121	1.048184927	0.2552836783	0.5423114487	OBSERVED	OBSERVED	EXPECTED
o	n	9	24266	0.0003708893101	965.1436312	0.009325036927	0	0	OBSERVED	OBSERVED	DEPLETED
o	o	80	24266	0.003296793868	2611.087494	0.03063857499	0	0	OBSERVED	OBSERVED	DEPLETED
o	p	617	24266	0.02542652271	176.2897848	3.499919186	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
o	q	19	24266	0.0007829885436	5.465139474	3.476580989	4.917698235e-06	2.220674882e-05	OBSERVED	OBSERVED	STRONGLY_PREFERRED
o	r	2715	24266	0.1118849419	1103.17744	2.461072809	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
o	s	581	24266	0.02394296547	430.3406969	1.350093087	1.588729148e-13	8.799115283e-13	OBSERVED	OBSERVED	STRONGLY_PREFERRED
o	t	3945	24266	0.1625731476	932.8212348	4.229106127	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
o	u	0	24266	0	1.249174737	0	0.2867413363	0.5945868349	UNOBSERVED	NEVER_OBSERVED	EXPECTED
o	v	0	24266	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
o	x	3	24266	0.00012362977	3.122936842	0.9606342207	0.6197115433	1	OBSERVED	OBSERVED	EXPECTED
o	y	127	24266	0.005233660265	2482.422496	0.05115970396	0	0	OBSERVED	OBSERVED	DEPLETED
o	z	1	24266	4.120992335e-05	1.093027895	0.914889734	0.7015829612	1	OBSERVED	OBSERVED	EXPECTED
p	0	0	1639	0	0.3269457225	0	0.7211228827	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	1	0	1639	0	0.2425726328	0	0.7846067573	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	2	0	1639	0	0.3269457225	0	0.7211228827	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	3	0	1639	0	0.6117049001	0	0.5424252993	0.949977281	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	4	0	1639	0	0.4007721759	0	0.6698026408	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	5	0	1639	0	0.2953058138	0	0.7443039342	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	6	0	1639	0	0.4745986294	0	0.6221347129	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	7	0	1639	0	0.4218654483	0	0.6558222754	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	8	0	1639	0	0.2425726328	0	0.7846067573	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	9	0	1639	0	0.3269457225	0	0.7211228827	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	I	0	1639	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	a	216	1639	0.1317876754	133.414948	1.619008988	3.165245843e-13	1.74559941e-12	OBSERVED	OBSERVED	STRONGLY_PREFERRED
p	b	0	1639	0	0.1581995431	0	0.8536794191	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	c	764	1639	0.466137889	66.61255429	11.46930947	9.992007222e-16	5.859566226e-15	OBSERVED	OBSERVED	STRONGLY_PREFERRED
p	d	30	1639	0.01830384381	100.5832695	0.2982603384	1.394384608e-12	7.498433409e-12	OBSERVED	OBSERVED	DEPLETED
p	e	5	1639	0.003050640635	213.6537563	0.02340235007	0	0	OBSERVED	OBSERVED	DEPLETED
p	f	0	1639	0	4.028815032	0	0.01779540446	0.05476852121	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	g	0	1639	0	1.444889161	0	0.235772208	0.5152795641	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	h	227	1639	0.1384990848	189.3121199	1.19907801	0.002756109897	0.01041375635	OBSERVED	OBSERVED	PREFERRED
p	i	0	1639	0	125.9479296	0	0	0	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
p	j	0	1639	0	0.1265596345	0	0.8811216027	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	k	0	1639	0	103.4625012	0	0	0	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
p	l	0	1639	0	96.98686657	0	7.570752169e-43	5.218986601e-42	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
p	m	0	1639	0	11.14779447	0	1.440702717e-05	6.286702765e-05	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
p	n	0	1639	0	65.18875841	0	4.885195433e-29	3.213813848e-28	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
p	o	246	1639	0.1500915192	176.3608507	1.394867393	6.405623509e-08	3.074699285e-07	OBSERVED	OBSERVED	STRONGLY_PREFERRED
p	p	0	1639	0	11.90715228	0	6.742011203e-06	3.0234071e-05	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
p	q	0	1639	0	0.3691322673	0	0.6913339635	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	r	0	1639	0	74.51198481	0	4.363712801e-33	2.900190662e-32	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
p	s	76	1639	0.04636973764	29.06652939	2.614691248	3.336220189e-13	1.832093799e-12	OBSERVED	OBSERVED	STRONGLY_PREFERRED
p	t	0	1639	0	63.00560471	0	4.335243995e-28	2.809238109e-27	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
p	u	0	1639	0	0.08437308967	0	0.9190882898	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	v	0	1639	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	x	0	1639	0	0.2109327242	0	0.8098285469	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
p	y	75	1639	0.04575960952	167.6704224	0.4473060836	5.471734177e-13	2.992138183e-12	OBSERVED	OBSERVED	DEPLETED
p	z	0	1639	0	0.07382645346	0	0.9288328756	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	0	0	5423	0	1.081773431	0	0.3389938102	0.6748632535	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	1	0	5423	0	0.8026060938	0	0.4481594952	0.8273713758	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	2	0	5423	0	1.081773431	0	0.3389938102	0.6748632535	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	3	0	5423	0	2.023963193	0	0.1321307663	0.3151133779	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	4	0	5423	0	1.326044851	0	0.2655253798	0.5604574791	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	5	0	5423	0	0.9770856794	0	0.3764064711	0.73267406	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	6	0	5423	0	1.57031627	0	0.2079793942	0.4671426255	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	7	0	5423	0	1.395836685	0	0.247625765	0.5339816828	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	8	0	5423	0	0.8026060938	0	0.4481594952	0.8273713758	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	9	0	5423	0	1.081773431	0	0.3389938102	0.6748632535	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	I	0	5423	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	a	7	5423	0.001290798451	441.4333516	0.01585743346	0	0	OBSERVED	OBSERVED	DEPLETED
q	b	0	5423	0	0.5234387568	0	0.5924796475	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	c	22	5423	0.004056795132	220.4026125	0.0998173286	0	0	OBSERVED	OBSERVED	DEPLETED
q	d	1	5423	0.0001843997787	332.8023616	0.00300478637	0	0	OBSERVED	OBSERVED	DEPLETED
q	e	58	5423	0.01069518717	706.921489	0.08204588614	0	0	OBSERVED	OBSERVED	DEPLETED
q	f	1	5423	0.0001843997787	13.33024034	0.07501740213	2.328110836e-05	9.92510409e-05	OBSERVED	OBSERVED	DEPLETED
q	g	0	5423	0	4.780740645	0	0.008389782812	0.02738830862	UNOBSERVED	NEVER_OBSERVED	AVOIDED
q	h	0	5423	0	626.3817123	0	0	0	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
q	i	0	5423	0	416.7270422	0	0	0	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
q	j	0	5423	0	0.4187510054	0	0.6578679804	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	k	21	5423	0.003872395353	342.3289469	0.06134450559	0	0	OBSERVED	OBSERVED	DEPLETED
q	l	0	5423	0	320.9028538	0	0	0	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
q	m	0	5423	0	36.8849844	0	9.573148855e-17	5.964808133e-16	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
q	n	0	5423	0	215.6916637	0	0	0	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
q	o	5301	5423	0.977503227	583.5295261	9.08437322	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
q	p	1	5423	0.0001843997787	39.39749043	0.02538232738	3.135029941e-16	1.872349679e-15	OBSERVED	OBSERVED	DEPLETED
q	q	0	5423	0	1.221357099	0	0.294829782	0.6065069802	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	r	0	5423	0	246.5396545	0	0	0	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
q	s	3	5423	0.0005531993362	96.17314758	0.03119373833	2.613118846e-37	1.773090065e-36	OBSERVED	OBSERVED	DEPLETED
q	t	0	5423	0	208.4682089	0	0	0	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
q	u	0	5423	0	0.279167337	0	0.7564133167	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	v	0	5423	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	x	0	5423	0	0.6979183424	0	0.497620101	0.8969619624	UNOBSERVED	NEVER_OBSERVED	EXPECTED
q	y	8	5423	0.00147519823	554.7752904	0.01442025292	0	0	OBSERVED	OBSERVED	DEPLETED
q	z	0	5423	0	0.2442714198	0	0.783275009	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	0	0	1733	0	0.3456967279	0	0.7077270884	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	1	0	1733	0	0.2564846691	0	0.773766857	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	2	0	1733	0	0.3456967279	0	0.7077270884	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	3	0	1733	0	0.6467874264	0	0.523725584	0.9285203241	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	4	0	1733	0	0.4237572794	0	0.6545827434	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	5	0	1733	0	0.3122422058	0	0.7318042595	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	6	0	1733	0	0.5018178308	0	0.6054290911	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	7	0	1733	0	0.4460602941	0	0.6401451739	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	8	0	1733	0	0.2564846691	0	0.773766857	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	9	0	1733	0	0.3456967279	0	0.7077270884	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	I	0	1733	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	a	730	1733	0.4212348529	141.066568	5.174861843	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
r	b	0	1733	0	0.1672726103	0	0.8459689601	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	c	145	1733	0.08366993653	70.43292043	2.058696404	4.107825191e-15	2.376670289e-14	OBSERVED	OBSERVED	STRONGLY_PREFERRED
r	d	51	1733	0.0294287363	106.3519256	0.4795399774	5.220747118e-08	2.5246598e-07	OBSERVED	OBSERVED	DEPLETED
r	e	14	1733	0.00807847663	225.9072359	0.06197233985	0	0	OBSERVED	OBSERVED	DEPLETED
r	f	1	1733	0.000577034045	4.259875808	0.2347486277	0.07429078253	0.1937240526	OBSERVED	OBSERVED	EXPECTED
r	g	6	1733	0.00346220427	1.527756507	3.927327406	0.004860755008	0.01704190665	OBSERVED	OBSERVED	PREFERRED
r	h	0	1733	0	200.169557	0	0	0	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
r	i	15	1733	0.008655510675	133.1713008	0.1126368813	0	0	OBSERVED	OBSERVED	DEPLETED
r	j	0	1733	0	0.1338180882	0	0.8747491773	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	k	17	1733	0.009809578765	109.3962871	0.155398327	0	0	OBSERVED	OBSERVED	DEPLETED
r	l	13	1733	0.007501442585	102.5492616	0.1267683433	0	0	OBSERVED	OBSERVED	DEPLETED
r	m	0	1733	0	11.78714327	0	7.601664885e-06	3.385483743e-05	UNOBSERVED	NEVER_OBSERVED	STRONGLY_AVOIDED
r	n	1	1733	0.000577034045	68.92746694	0.01450800449	8.125110059e-29	5.318253857e-28	OBSERVED	OBSERVED	DEPLETED
r	o	387	1733	0.2233121754	186.4755059	2.07533959	0	0	OBSERVED	OBSERVED	STRONGLY_PREFERRED
r	p	4	1733	0.00230813618	12.5900518	0.317711163	0.005014377237	0.0173760238	OBSERVED	OBSERVED	DEPLETED
r	q	0	1733	0	0.3903027573	0	0.6768519216	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	r	2	1733	0.00115406809	78.78539944	0.02538541423	1.935623289e-31	1.279881522e-30	OBSERVED	OBSERVED	DEPLETED
r	s	60	1733	0.0346220427	30.73355426	1.952263623	1.936300295e-06	8.930409902e-06	OBSERVED	OBSERVED	STRONGLY_PREFERRED
r	t	2	1733	0.00115406809	66.61910492	0.03002141807	2.672355039e-26	1.723070712e-25	OBSERVED	OBSERVED	DEPLETED
r	u	0	1733	0	0.08921205881	0	0.9146515931	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	v	0	1733	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
r	x	3	1733	0.001731102135	0.223030147	13.45109636	0.001565683473	0.006167555567	OBSERVED	OBSERVED	STRONGLY_PREFERRED
r	y	282	1733	0.1627236007	177.2866639	1.590644179	1.33226763e-15	7.742685417e-15	OBSERVED	OBSERVED	STRONGLY_PREFERRED
r	z	0	1733	0	0.07806055146	0	0.9249084203	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	0	0	5910	0	1.178919597	0	0.3076109028	0.6219402965	UNOBSERVED	NEVER_OBSERVED	EXPECTED
s	1	0	5910	0	0.8746822818	0	0.4169944854	0.787791331	UNOBSERVED	NEVER_OBSERVED	EXPECTED
