token	block	direction	counterpart	raw_count	probability	log2_enrichment
x037861	G0/generic#0	incoming	x003198	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x003199	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x003239	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x003701	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x004345	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005072	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005073	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x005074	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x005075	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x005076	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005077	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005078	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005079	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x005104	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x005105	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005106	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x005107	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005108	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005109	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005110	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005111	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005236	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005248	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005249	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005250	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005251	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x005252	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x005254	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x007098	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x007099	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x007100	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x008312	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x008313	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x008314	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x008315	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x008317	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x008318	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x008319	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x010936	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x010938	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x010939	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x010942	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x010943	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x011176	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x011177	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x011178	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x011179	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x011181	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x011182	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x013429	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x013795	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x014824	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x014825	0	0.001483679525	-0.6000243307
