token	block	direction	conditional_entropy	effective_successor_predecessor_count	baseline_entropy	entropy_effect	eligible
x018501	G1/generic#15	outgoing	6.496340967	662.7123048	6.113447736	0.3828932302	true
x018502	G1/generic#15	outgoing	6.490640264	658.945127	6.113447736	0.3771925276	true
x018503	G1/generic#15	outgoing	6.496340967	662.7123048	6.113447736	0.3828932302	true
x037857	G1/generic#15	outgoing	6.496340967	662.7123048	6.113447736	0.3828932302	true
x037861	G1/generic#15	outgoing	6.498282149	664	6.113447736	0.3848344131	true
x038541	G1/generic#15	outgoing	6.490640264	658.945127	6.113447736	0.3771925276	true
x041114	G1/generic#15	outgoing	6.494420398	661.4407421	6.113447736	0.3809726621	true
x041119	G1/generic#15	outgoing	6.496340967	662.7123048	6.113447736	0.3828932302	true
x017891	G1/generic#15	incoming	6.488780283	657.7206404	6.113447736	0.3753325462	true
x018498	G1/generic#15	incoming	6.486620763	656.3018127	6.113447736	0.3731730271	true
x018501	G1/generic#15	incoming	6.486940086	656.5114182	6.113447736	0.3734923498	true
x018502	G1/generic#15	incoming	6.485119474	655.3172527	6.113447736	0.3716717373	true
x018503	G1/generic#15	incoming	6.486940086	656.5114182	6.113447736	0.3734923498	true
x041114	G1/generic#15	incoming	6.486620763	656.3018127	6.113447736	0.3731730271	true
x000107	G2/generic#15	outgoing	6.490640264	658.945127	6.15390725	0.3367330139	true
x001425	G2/generic#15	outgoing	6.488780283	657.7206404	6.15390725	0.3348730325	true
x016901	G2/generic#15	outgoing	6.494420398	661.4407421	6.15390725	0.3405131485	true
x017415	G2/generic#15	outgoing	6.490640264	658.945127	6.15390725	0.3367330139	true
x018498	G2/generic#15	outgoing	6.496340967	662.7123048	6.15390725	0.3424337165	true
x018499	G2/generic#15	outgoing	6.492520234	660.1850892	6.15390725	0.3386129839	true
x018501	G2/generic#15	outgoing	6.492520234	660.1850892	6.15390725	0.3386129839	true
x018502	G2/generic#15	outgoing	6.492520234	660.1850892	6.15390725	0.3386129839	true
x025393	G2/generic#15	outgoing	6.490640264	658.945127	6.15390725	0.3367330139	true
x037857	G2/generic#15	outgoing	6.496340967	662.7123048	6.15390725	0.3424337165	true
x037858	G2/generic#15	outgoing	6.498282149	664	6.15390725	0.3443748995	true
x037860	G2/generic#15	outgoing	6.496340967	662.7123048	6.15390725	0.3424337165	true
x037862	G2/generic#15	outgoing	6.492520234	660.1850892	6.15390725	0.3386129839	true
x037863	G2/generic#15	outgoing	6.496340967	662.7123048	6.15390725	0.3424337165	true
x038536	G2/generic#15	outgoing	6.492520234	660.1850892	6.15390725	0.3386129839	true
x038543	G2/generic#15	outgoing	6.494420398	661.4407421	6.15390725	0.3405131485	true
x041115	G2/generic#15	outgoing	6.488780283	657.7206404	6.15390725	0.3348730325	true
x016901	G2/generic#15	incoming	6.485119474	655.3172527	6.15390725	0.3312122237	true
x018501	G2/generic#15	incoming	6.486940086	656.5114182	6.15390725	0.3330328361	true
x037857	G2/generic#15	incoming	6.485119474	655.3172527	6.15390725	0.3312122237	true
x037860	G2/generic#15	incoming	6.484786956	655.0993845	6.15390725	0.3308797062	true
x018499	G3/generic#15	outgoing	6.496340967	662.7123048	6.233119533	0.2632214332	true
x018501	G3/generic#15	outgoing	6.494420398	661.4407421	6.233119533	0.2613008652	true
x037863	G3/generic#15	outgoing	6.498282149	664	6.233119533	0.2651626162	true
