block_a	block_b	edges_a	edges_b	intersection	edge_jaccard	degree_rank_correlation	scc_overlap
G2/generic#1	G0/generic#2	62	105	55	0.4910714286	0.6489712847	0
G2/generic#1	G1/generic#2	62	82	44	0.44	0.5965900454	0
G2/generic#1	G2/generic#2	62	104	55	0.4954954955	0.6645089349	0
G2/generic#1	G3/generic#2	62	99	54	0.5046728972	0.7179158295	0
G2/generic#1	G0/generic#3	62	110	48	0.3870967742	0.5545249212	0
G2/generic#1	G1/generic#3	62	108	50	0.4166666667	0.6031860695	0
G2/generic#1	G2/generic#3	62	93	43	0.3839285714	0.5541516113	0
G2/generic#1	G3/generic#3	62	89	52	0.5252525253	0.707388177	0
G2/generic#1	G0/generic#4	62	88	47	0.4563106796	0.6384910726	0
G2/generic#1	G1/generic#4	62	99	51	0.4636363636	0.6105289653	0
G2/generic#1	G2/generic#4	62	111	55	0.4661016949	0.6334873209	0
G2/generic#1	G3/generic#4	62	93	55	0.55	0.7209203545	0
G2/generic#1	G0/generic#5	62	101	50	0.4424778761	0.618271287	0
G2/generic#1	G1/generic#5	62	94	48	0.4444444444	0.5982885045	0
G2/generic#1	G2/generic#5	62	71	38	0.4	0.5934122285	0
G2/generic#1	G3/generic#5	62	98	51	0.4678899083	0.6691304644	0
G2/generic#1	G0/generic#6	62	89	48	0.4660194175	0.6248737684	0
G2/generic#1	G1/generic#6	62	84	47	0.4747474747	0.6516953914	0
G2/generic#1	G2/generic#6	62	62	37	0.4252873563	0.6062155614	0
G2/generic#1	G3/generic#6	62	67	30	0.303030303	0.4381774827	0
G2/generic#1	G0/generic#7	62	99	54	0.5046728972	0.6849835771	0
G2/generic#1	G1/generic#7	62	100	44	0.3728813559	0.5590118871	0
G2/generic#1	G2/generic#7	62	66	31	0.3195876289	0.4550625652	0
G2/generic#1	G3/generic#7	62	70	36	0.375	0.56802794	0
G2/generic#1	G0/generic#8	62	81	52	0.5714285714	0.7663290331	0
G2/generic#1	G1/generic#8	62	75	49	0.5568181818	0.7212668704	0
G2/generic#1	G2/generic#8	62	56	26	0.2826086957	0.4758363521	0
G2/generic#1	G3/generic#8	62	80	51	0.5604395604	0.771694903	0
G2/generic#1	G0/generic#9	62	66	39	0.4382022472	0.5837491595	0
G2/generic#1	G1/generic#9	62	88	53	0.5463917526	0.7294978597	0
G2/generic#1	G2/generic#9	62	83	50	0.5263157895	0.665772859	0
G2/generic#1	G3/generic#9	62	107	52	0.4444444444	0.6390211055	1
G2/generic#1	G0/generic#10	62	102	53	0.4774774775	0.6481420388	0
G2/generic#1	G1/generic#10	62	77	43	0.4479166667	0.6522203206	0
G2/generic#1	G2/generic#10	62	69	44	0.5057471264	0.7263148428	0
G2/generic#1	G3/generic#10	62	104	49	0.4188034188	0.5711318621	0
G2/generic#1	G0/generic#11	62	96	54	0.5192307692	0.6795131402	0
G2/generic#1	G1/generic#11	62	61	34	0.3820224719	0.5322934052	0
G2/generic#1	G2/generic#11	62	98	38	0.3114754098	0.4806439145	0
G2/generic#1	G3/generic#11	62	121	54	0.4186046512	0.6130152982	0
G2/generic#1	G0/generic#12	62	97	53	0.5	0.6893988244	0
G2/generic#1	G1/generic#12	62	91	50	0.4854368932	0.6593681837	0
G2/generic#1	G2/generic#12	62	94	48	0.4444444444	0.618920049	0
G2/generic#1	G3/generic#12	62	102	53	0.4774774775	0.6579818372	0
G2/generic#1	G0/generic#13	62	90	51	0.504950495	0.6608958898	0
G2/generic#1	G1/generic#13	62	95	51	0.4811320755	0.6259160251	0
G2/generic#1	G2/generic#13	62	89	46	0.4380952381	0.6630194627	0
G2/generic#1	G3/generic#13	62	99	51	0.4636363636	0.6530717176	0
G2/generic#1	G0/generic#14	62	109	49	0.4016393443	0.5547006807	0
G2/generic#1	G1/generic#14	62	95	39	0.3305084746	0.5302073876	0
G2/generic#1	G2/generic#14	62	97	50	0.4587155963	0.6127849339	0
G2/generic#1	G3/generic#14	62	89	41	0.3727272727	0.573821232	0
G2/generic#1	G0/generic#15	62	93	51	0.4903846154	0.6767391225	0
G2/generic#1	G1/generic#15	62	110	49	0.3983739837	0.5629534441	0
G2/generic#1	G2/generic#15	62	108	52	0.4406779661	0.6493009943	0
G2/generic#1	G3/generic#15	62	57	40	0.5063291139	0.6540872047	0
G3/generic#1	G0/generic#2	82	105	76	0.6846846847	0.7890078488	0
G3/generic#1	G1/generic#2	82	82	59	0.5619047619	0.7466268767	0
G3/generic#1	G2/generic#2	82	104	73	0.6460176991	0.7934599005	0
G3/generic#1	G3/generic#2	82	99	72	0.6605504587	0.8329933097	0
G3/generic#1	G0/generic#3	82	110	71	0.5867768595	0.7301947526	0
G3/generic#1	G1/generic#3	82	108	70	0.5833333333	0.7426993488	0
G3/generic#1	G2/generic#3	82	93	61	0.5350877193	0.7047372412	0
G3/generic#1	G3/generic#3	82	89	72	0.7272727273	0.8198430109	0
G3/generic#1	G0/generic#4	82	88	66	0.6346153846	0.7718448158	0
G3/generic#1	G1/generic#4	82	99	79	0.7745098039	0.8690382048	0
G3/generic#1	G2/generic#4	82	111	80	0.7079646018	0.8264774127	1
G3/generic#1	G3/generic#4	82	93	72	0.6990291262	0.8028613928	0
G3/generic#1	G0/generic#5	82	101	71	0.6339285714	0.7722193481	0
G3/generic#1	G1/generic#5	82	94	74	0.7254901961	0.8223868149	0
G3/generic#1	G2/generic#5	82	71	51	0.5	0.6731758398	0
G3/generic#1	G3/generic#5	82	98	66	0.5789473684	0.729323924	0
G3/generic#1	G0/generic#6	82	89	75	0.78125	0.8650587484	0
G3/generic#1	G1/generic#6	82	84	65	0.6435643564	0.7834733082	0
G3/generic#1	G2/generic#6	82	62	51	0.5483870968	0.7257386308	0
G3/generic#1	G3/generic#6	82	67	49	0.49	0.6637198719	0
G3/generic#1	G0/generic#7	82	99	65	0.5603448276	0.72341643	0
G3/generic#1	G1/generic#7	82	100	61	0.5041322314	0.6717838903	0
G3/generic#1	G2/generic#7	82	66	45	0.4368932039	0.6208365751	0
G3/generic#1	G3/generic#7	82	70	49	0.4757281553	0.6407039156	0
G3/generic#1	G0/generic#8	82	81	64	0.6464646465	0.7778668573	0
G3/generic#1	G1/generic#8	82	75	61	0.6354166667	0.7703374736	0
G3/generic#1	G2/generic#8	82	56	37	0.3663366337	0.5762857836	0
G3/generic#1	G3/generic#8	82	80	68	0.7234042553	0.8361135524	0
G3/generic#1	G0/generic#9	82	66	42	0.3962264151	0.5757104497	0
G3/generic#1	G1/generic#9	82	88	65	0.619047619	0.7459376619	0
G3/generic#1	G2/generic#9	82	83	66	0.6666666667	0.8385216977	0
G3/generic#1	G3/generic#9	82	107	73	0.6293103448	0.7177214394	0
G3/generic#1	G0/generic#10	82	102	73	0.6576576577	0.7741535857	0
G3/generic#1	G1/generic#10	82	77	55	0.5288461538	0.7085390479	0
G3/generic#1	G2/generic#10	82	69	56	0.5894736842	0.7260914112	0
G3/generic#1	G3/generic#10	82	104	69	0.5897435897	0.726905655	0
G3/generic#1	G0/generic#11	82	96	69	0.6330275229	0.734923998	0
G3/generic#1	G1/generic#11	82	61	47	0.4895833333	0.7257794018	0
G3/generic#1	G2/generic#11	82	98	58	0.4754098361	0.6741856192	0
G3/generic#1	G3/generic#11	82	121	72	0.5496183206	0.7005588336	0
G3/generic#1	G0/generic#12	82	97	66	0.5840707965	0.7331557578	0
G3/generic#1	G1/generic#12	82	91	73	0.73	0.820207475	0
G3/generic#1	G2/generic#12	82	94	62	0.5438596491	0.6974662117	0
G3/generic#1	G3/generic#12	82	102	72	0.6428571429	0.7714809731	0
G3/generic#1	G0/generic#13	82	90	70	0.6862745098	0.7990071487	0
G3/generic#1	G1/generic#13	82	95	76	0.7524752475	0.8311315316	1
G3/generic#1	G2/generic#13	82	89	48	0.3902439024	0.58246294	0
G3/generic#1	G3/generic#13	82	99	69	0.6160714286	0.7440801037	0
G3/generic#1	G0/generic#14	82	109	74	0.6324786325	0.7513981307	0
G3/generic#1	G1/generic#14	82	95	56	0.4628099174	0.663153147	0
G3/generic#1	G2/generic#14	82	97	73	0.6886792453	0.8563367754	0
G3/generic#1	G3/generic#14	82	89	61	0.5545454545	0.6879019846	0
G3/generic#1	G0/generic#15	82	93	65	0.5909090909	0.735026468	0
G3/generic#1	G1/generic#15	82	110	72	0.6	0.7064791682	0
G3/generic#1	G2/generic#15	82	108	70	0.5833333333	0.7189372507	0
G3/generic#1	G3/generic#15	82	57	54	0.6352941176	0.7753364334	0
G0/generic#2	G1/generic#2	105	82	64	0.5203252033	0.6897401139	0
G0/generic#2	G2/generic#2	105	104	83	0.6587301587	0.7772761069	0
G0/generic#2	G3/generic#2	105	99	77	0.6062992126	0.730698316	0
G0/generic#2	G0/generic#3	105	110	84	0.641221374	0.7637480953	0
G0/generic#2	G1/generic#3	105	108	81	0.6136363636	0.7468377566	0
G0/generic#2	G2/generic#3	105	93	74	0.5967741935	0.7614812623	0
G0/generic#2	G3/generic#3	105	89	76	0.6440677966	0.7685325965	0
G0/generic#2	G0/generic#4	105	88	69	0.5564516129	0.6978527551	0
G0/generic#2	G1/generic#4	105	99	82	0.6721311475	0.7828500965	0
G0/generic#2	G2/generic#4	105	111	90	0.7142857143	0.7933714267	0
G0/generic#2	G3/generic#4	105	93	83	0.7217391304	0.805672251	0
G0/generic#2	G0/generic#5	105	101	83	0.674796748	0.8074499215	0
G0/generic#2	G1/generic#5	105	94	75	0.6048387097	0.722784563	0
G0/generic#2	G2/generic#5	105	71	59	0.5042735043	0.676963034	0
G0/generic#2	G3/generic#5	105	98	75	0.5859375	0.7379751521	0
G0/generic#2	G0/generic#6	105	89	80	0.701754386	0.7865408733	0
G0/generic#2	G1/generic#6	105	84	67	0.5491803279	0.6705965646	0
G0/generic#2	G2/generic#6	105	62	54	0.4778761062	0.6519294563	0
G0/generic#2	G3/generic#6	105	67	55	0.4700854701	0.6337802203	0
G0/generic#2	G0/generic#7	105	99	79	0.632	0.7679468867	0
G0/generic#2	G1/generic#7	105	100	78	0.6141732283	0.7485970614	0
G0/generic#2	G2/generic#7	105	66	49	0.4016393443	0.5878152987	0
G0/generic#2	G3/generic#7	105	70	54	0.4462809917	0.6054911314	0
G0/generic#2	G0/generic#8	105	81	69	0.5897435897	0.721460809	0
G0/generic#2	G1/generic#8	105	75	69	0.6216216216	0.7460952342	0
G0/generic#2	G2/generic#8	105	56	42	0.3529411765	0.5607784524	0
G0/generic#2	G3/generic#8	105	80	72	0.6371681416	0.7451011589	0
G0/generic#2	G0/generic#9	105	66	54	0.4615384615	0.6364752724	0
G0/generic#2	G1/generic#9	105	88	76	0.6495726496	0.7515371145	0
G0/generic#2	G2/generic#9	105	83	77	0.6936936937	0.8380981491	0
G0/generic#2	G3/generic#9	105	107	86	0.6825396825	0.7552348012	0
G0/generic#2	G0/generic#10	105	102	82	0.656	0.7753709183	0
G0/generic#2	G1/generic#10	105	77	57	0.456	0.6190532908	0
G0/generic#2	G2/generic#10	105	69	62	0.5535714286	0.7417975436	0
G0/generic#2	G3/generic#10	105	104	85	0.685483871	0.7802992876	0
G0/generic#2	G0/generic#11	105	96	82	0.6890756303	0.7867101587	0
G0/generic#2	G1/generic#11	105	61	46	0.3833333333	0.5900587686	0
G0/generic#2	G2/generic#11	105	98	70	0.5263157895	0.7231806067	0
G0/generic#2	G3/generic#11	105	121	87	0.6258992806	0.7756245047	0
G0/generic#2	G0/generic#12	105	97	76	0.6031746032	0.7197968933	0
G0/generic#2	G1/generic#12	105	91	82	0.7192982456	0.8295036018	0
G0/generic#2	G2/generic#12	105	94	74	0.592	0.7270913321	0
G0/generic#2	G3/generic#12	105	102	78	0.6046511628	0.743379371	0
G0/generic#2	G0/generic#13	105	90	75	0.625	0.7281093429	0
G0/generic#2	G1/generic#13	105	95	83	0.7094017094	0.8159523259	0
G0/generic#2	G2/generic#13	105	89	67	0.5275590551	0.728145414	0
G0/generic#2	G3/generic#13	105	99	81	0.6585365854	0.7908056082	0
G0/generic#2	G0/generic#14	105	109	85	0.6589147287	0.7668704698	0
G0/generic#2	G1/generic#14	105	95	71	0.5503875969	0.716755067	0
G0/generic#2	G2/generic#14	105	97	80	0.6557377049	0.7592143268	0
G0/generic#2	G3/generic#14	105	89	67	0.5275590551	0.6862300889	0
G0/generic#2	G0/generic#15	105	93	69	0.5348837209	0.6776339844	0
G0/generic#2	G1/generic#15	105	110	85	0.6538461538	0.7422704472	0
G0/generic#2	G2/generic#15	105	108	85	0.6640625	0.7607516567	0
G0/generic#2	G3/generic#15	105	57	53	0.4862385321	0.6398832626	0
G1/generic#2	G2/generic#2	82	104	64	0.5245901639	0.6937053167	0
G1/generic#2	G3/generic#2	82	99	64	0.547008547	0.7180950352	0
G1/generic#2	G0/generic#3	82	110	67	0.536	0.7076045834	0
G1/generic#2	G1/generic#3	82	108	68	0.5573770492	0.7115669094	0
G1/generic#2	G2/generic#3	82	93	69	0.6509433962	0.7986478485	0
G1/generic#2	G3/generic#3	82	89	62	0.5688073394	0.7500189069	0
G1/generic#2	G0/generic#4	82	88	54	0.4655172414	0.6492156111	0
G1/generic#2	G1/generic#4	82	99	66	0.5739130435	0.7355218124	0
G1/generic#2	G2/generic#4	82	111	69	0.5564516129	0.7151785024	0
G1/generic#2	G3/generic#4	82	93	58	0.4957264957	0.624010353	0
G1/generic#2	G0/generic#5	82	101	64	0.5378151261	0.7002410572	0
G1/generic#2	G1/generic#5	82	94	56	0.4666666667	0.6388219322	0
G1/generic#2	G2/generic#5	82	71	42	0.3783783784	0.593023551	0
G1/generic#2	G3/generic#5	82	98	56	0.4516129032	0.6101283482	0
G1/generic#2	G0/generic#6	82	89	63	0.5833333333	0.743583628	0
G1/generic#2	G1/generic#6	82	84	57	0.5229357798	0.7102174687	0
G1/generic#2	G2/generic#6	82	62	45	0.4545454545	0.6779613397	0
G1/generic#2	G3/generic#6	82	67	51	0.5204081633	0.6386436907	0
G1/generic#2	G0/generic#7	82	99	57	0.4596774194	0.6251874131	0
G1/generic#2	G1/generic#7	82	100	54	0.421875	0.6004761427	0
G1/generic#2	G2/generic#7	82	66	51	0.5257731959	0.6786559222	0
G1/generic#2	G3/generic#7	82	70	54	0.5510204082	0.7240302096	0
G1/generic#2	G0/generic#8	82	81	52	0.4684684685	0.6390841645	0
G1/generic#2	G1/generic#8	82	75	52	0.4952380952	0.6412286736	0
G1/generic#2	G2/generic#8	82	56	39	0.3939393939	0.5845509518	0
G1/generic#2	G3/generic#8	82	80	57	0.5428571429	0.7102895653	0
G1/generic#2	G0/generic#9	82	66	37	0.3333333333	0.5136959454	0
G1/generic#2	G1/generic#9	82	88	58	0.5178571429	0.6836066832	0
G1/generic#2	G2/generic#9	82	83	56	0.5137614679	0.6917527313	0
G1/generic#2	G3/generic#9	82	107	62	0.4881889764	0.6678709352	0
G1/generic#2	G0/generic#10	82	102	64	0.5333333333	0.6866629607	0
G1/generic#2	G1/generic#10	82	77	50	0.4587155963	0.6157981241	0
G1/generic#2	G2/generic#10	82	69	47	0.4519230769	0.6096942902	0
G1/generic#2	G3/generic#10	82	104	63	0.512195122	0.6572716023	0
G1/generic#2	G0/generic#11	82	96	65	0.5752212389	0.7433872461	0
G1/generic#2	G1/generic#11	82	61	51	0.5543478261	0.7059505886	0
G1/generic#2	G2/generic#11	82	98	57	0.4634146341	0.6801080593	0
G1/generic#2	G3/generic#11	82	121	65	0.4710144928	0.6704942339	0
G1/generic#2	G0/generic#12	82	97	64	0.5565217391	0.7409033165	0
G1/generic#2	G1/generic#12	82	91	62	0.5585585586	0.6884895849	0
G1/generic#2	G2/generic#12	82	94	55	0.4545454545	0.5919760305	0
G1/generic#2	G3/generic#12	82	102	67	0.5726495726	0.7758304988	0
G1/generic#2	G0/generic#13	82	90	63	0.5779816514	0.7706049748	0
G1/generic#2	G1/generic#13	82	95	63	0.5526315789	0.7466142866	0
G1/generic#2	G2/generic#13	82	89	52	0.4369747899	0.5895584123	0
G1/generic#2	G3/generic#13	82	99	59	0.4836065574	0.6800636066	0
G1/generic#2	G0/generic#14	82	109	66	0.528	0.6746249936	0
G1/generic#2	G1/generic#14	82	95	55	0.4508196721	0.6852934198	0
G1/generic#2	G2/generic#14	82	97	68	0.6126126126	0.7547237368	0
G1/generic#2	G3/generic#14	82	89	51	0.425	0.5908633791	0
G1/generic#2	G0/generic#15	82	93	64	0.5765765766	0.7401634422	0
G1/generic#2	G1/generic#15	82	110	66	0.5238095238	0.6890845405	0
G1/generic#2	G2/generic#15	82	108	60	0.4615384615	0.6634534475	0
G1/generic#2	G3/generic#15	82	57	41	0.4183673469	0.6034000622	0
G2/generic#2	G3/generic#2	104	99	83	0.6916666667	0.8349489754	0
G2/generic#2	G0/generic#3	104	110	84	0.6461538462	0.7832371395	0
G2/generic#2	G1/generic#3	104	108	86	0.6825396825	0.7930131808	0
G2/generic#2	G2/generic#3	104	93	71	0.5634920635	0.7627323149	0
G2/generic#2	G3/generic#3	104	89	76	0.6495726496	0.7998056468	0
G2/generic#2	G0/generic#4	104	88	69	0.5609756098	0.6832426533	0
G2/generic#2	G1/generic#4	104	99	80	0.6504065041	0.7803173867	0
G2/generic#2	G2/generic#4	104	111	95	0.7916666667	0.8827964398	0
G2/generic#2	G3/generic#4	104	93	76	0.6280991736	0.7502832576	0
G2/generic#2	G0/generic#5	104	101	77	0.6015625	0.7602093212	0
G2/generic#2	G1/generic#5	104	94	81	0.6923076923	0.8313430815	0
G2/generic#2	G2/generic#5	104	71	61	0.5350877193	0.6845978383	0
G2/generic#2	G3/generic#5	104	98	82	0.6833333333	0.8500003022	0
G2/generic#2	G0/generic#6	104	89	74	0.6218487395	0.7541934639	1
G2/generic#2	G1/generic#6	104	84	71	0.6068376068	0.7369317439	1
G2/generic#2	G2/generic#6	104	62	53	0.4690265487	0.6674152286	0
G2/generic#2	G3/generic#6	104	67	55	0.474137931	0.6821768381	1
G2/generic#2	G0/generic#7	104	99	86	0.735042735	0.8483149668	0
G2/generic#2	G1/generic#7	104	100	84	0.7	0.8381386456	0
G2/generic#2	G2/generic#7	104	66	56	0.4912280702	0.6736248216	0
G2/generic#2	G3/generic#7	104	70	60	0.5263157895	0.7239705753	0
G2/generic#2	G0/generic#8	104	81	69	0.5948275862	0.7307674992	0
G2/generic#2	G1/generic#8	104	75	62	0.5299145299	0.678350603	0
G2/generic#2	G2/generic#8	104	56	47	0.4159292035	0.6389519183	0
G2/generic#2	G3/generic#8	104	80	71	0.6283185841	0.7512921683	0
G2/generic#2	G0/generic#9	104	66	51	0.4285714286	0.6568827602	0
G2/generic#2	G1/generic#9	104	88	70	0.5737704918	0.7401576404	0
G2/generic#2	G2/generic#9	104	83	73	0.6403508772	0.7926069374	0
G2/generic#2	G3/generic#9	104	107	85	0.6746031746	0.8101285782	0
G2/generic#2	G0/generic#10	104	102	84	0.6885245902	0.8046320258	0
G2/generic#2	G1/generic#10	104	77	71	0.6454545455	0.7965495372	0
G2/generic#2	G2/generic#10	104	69	59	0.5175438596	0.6667669208	0
G2/generic#2	G3/generic#10	104	104	85	0.6910569106	0.8026544983	0
G2/generic#2	G0/generic#11	104	96	80	0.6666666667	0.7772977068	0
G2/generic#2	G1/generic#11	104	61	46	0.3865546218	0.582058357	0
G2/generic#2	G2/generic#11	104	98	72	0.5538461538	0.7510200844	0
G2/generic#2	G3/generic#11	104	121	90	0.6666666667	0.8248351537	0
G2/generic#2	G0/generic#12	104	97	81	0.675	0.7886385109	0
G2/generic#2	G1/generic#12	104	91	73	0.5983606557	0.7433194525	0
G2/generic#2	G2/generic#12	104	94	77	0.6363636364	0.7737377852	0
G2/generic#2	G3/generic#12	104	102	81	0.648	0.7535160369	0
G2/generic#2	G0/generic#13	104	90	75	0.6302521008	0.7486118069	0
G2/generic#2	G1/generic#13	104	95	78	0.6446280992	0.7756109231	0
G2/generic#2	G2/generic#13	104	89	68	0.544	0.7293402767	0
G2/generic#2	G3/generic#13	104	99	79	0.6370967742	0.7620662676	0
G2/generic#2	G0/generic#14	104	109	86	0.6771653543	0.7848638674	0
G2/generic#2	G1/generic#14	104	95	69	0.5307692308	0.715394134	0
G2/generic#2	G2/generic#14	104	97	81	0.675	0.788221579	0
G2/generic#2	G3/generic#14	104	89	75	0.6355932203	0.8033468421	0
G2/generic#2	G0/generic#15	104	93	81	0.6982758621	0.8272482492	0
G2/generic#2	G1/generic#15	104	110	83	0.6335877863	0.7482984713	0
G2/generic#2	G2/generic#15	104	108	82	0.6307692308	0.7856049943	0
G2/generic#2	G3/generic#15	104	57	52	0.4770642202	0.6403778348	0
G3/generic#2	G0/generic#3	99	110	78	0.5954198473	0.7400681682	0
G3/generic#2	G1/generic#3	99	108	79	0.6171875	0.7779702242	0
G3/generic#2	G2/generic#3	99	93	68	0.5483870968	0.729061441	0
G3/generic#2	G3/generic#3	99	89	74	0.649122807	0.8018362509	0
G3/generic#2	G0/generic#4	99	88	70	0.5982905983	0.7457962003	0
G3/generic#2	G1/generic#4	99	99	80	0.6779661017	0.7762122214	0
G3/generic#2	G2/generic#4	99	111	86	0.6935483871	0.8244587399	0
G3/generic#2	G3/generic#4	99	93	72	0.6	0.7413805631	0
G3/generic#2	G0/generic#5	99	101	77	0.6260162602	0.7663303056	0
G3/generic#2	G1/generic#5	99	94	74	0.6218487395	0.7749746966	0
G3/generic#2	G2/generic#5	99	71	55	0.4782608696	0.6788505928	0
G3/generic#2	G3/generic#5	99	98	73	0.5887096774	0.7829399036	0
G3/generic#2	G0/generic#6	99	89	72	0.6206896552	0.7796534053	0
G3/generic#2	G1/generic#6	99	84	68	0.5913043478	0.7356593883	0
G3/generic#2	G2/generic#6	99	62	55	0.5188679245	0.7376138221	0
G3/generic#2	G3/generic#6	99	67	53	0.4690265487	0.6862832442	0
G3/generic#2	G0/generic#7	99	99	75	0.6097560976	0.768423073	0
G3/generic#2	G1/generic#7	99	100	72	0.5669291339	0.7429442219	0
G3/generic#2	G2/generic#7	99	66	48	0.4102564103	0.5953908485	0
G3/generic#2	G3/generic#7	99	70	57	0.5089285714	0.724434205	0
G3/generic#2	G0/generic#8	99	81	69	0.6216216216	0.7811576164	0
G3/generic#2	G1/generic#8	99	75	60	0.5263157895	0.6915996186	0
G3/generic#2	G2/generic#8	99	56	44	0.3963963964	0.6175185323	0
G3/generic#2	G3/generic#8	99	80	71	0.6574074074	0.8011878229	0
G3/generic#2	G0/generic#9	99	66	53	0.4732142857	0.6518624485	0
G3/generic#2	G1/generic#9	99	88	71	0.6120689655	0.7661446438	0
G3/generic#2	G2/generic#9	99	83	66	0.5689655172	0.7734796959	0
G3/generic#2	G3/generic#9	99	107	75	0.572519084	0.7362360978	0
G3/generic#2	G0/generic#10	99	102	76	0.608	0.7475442676	0
G3/generic#2	G1/generic#10	99	77	66	0.6	0.7842070889	0
G3/generic#2	G2/generic#10	99	69	54	0.4736842105	0.6874408562	0
G3/generic#2	G3/generic#10	99	104	75	0.5859375	0.7207598707	0
G3/generic#2	G0/generic#11	99	96	76	0.6386554622	0.7836088896	0
G3/generic#2	G1/generic#11	99	61	50	0.4545454545	0.6400092618	0
G3/generic#2	G2/generic#11	99	98	68	0.5271317829	0.6868665421	0
G3/generic#2	G3/generic#11	99	121	86	0.6417910448	0.7843289184	0
G3/generic#2	G0/generic#12	99	97	78	0.6610169492	0.7717139402	0
G3/generic#2	G1/generic#12	99	91	70	0.5833333333	0.7255032437	0
G3/generic#2	G2/generic#12	99	94	73	0.6083333333	0.7419199216	0
G3/generic#2	G3/generic#12	99	102	76	0.608	0.7705003029	0
G3/generic#2	G0/generic#13	99	90	74	0.6434782609	0.7721559723	0
G3/generic#2	G1/generic#13	99	95	73	0.6033057851	0.7642169216	0
G3/generic#2	G2/generic#13	99	89	60	0.46875	0.6811553555	1
G3/generic#2	G3/generic#13	99	99	69	0.5348837209	0.707687397	0
G3/generic#2	G0/generic#14	99	109	79	0.6124031008	0.7627645594	0
G3/generic#2	G1/generic#14	99	95	67	0.5275590551	0.7263990414	0
G3/generic#2	G2/generic#14	99	97	81	0.7043478261	0.8383155426	0
G3/generic#2	G3/generic#14	99	89	70	0.593220339	0.74252483	0
G3/generic#2	G0/generic#15	99	93	79	0.6991150442	0.819856484	0
G3/generic#2	G1/generic#15	99	110	79	0.6076923077	0.748676888	0
G3/generic#2	G2/generic#15	99	108	80	0.6299212598	0.773154868	0
G3/generic#2	G3/generic#15	99	57	52	0.5	0.6969479532	0
G0/generic#3	G1/generic#3	110	108	94	0.7580645161	0.8883091954	0
G0/generic#3	G2/generic#3	110	93	81	0.6639344262	0.817668371	0
G0/generic#3	G3/generic#3	110	89	71	0.5546875	0.6706108989	0
G0/generic#3	G0/generic#4	110	88	63	0.4666666667	0.6062568538	0
G0/generic#3	G1/generic#4	110	99	82	0.6456692913	0.7825813884	0
G0/generic#3	G2/generic#4	110	111	90	0.6870229008	0.8129901933	0
G0/generic#3	G3/generic#4	110	93	78	0.624	0.7415121268	0
G0/generic#3	G0/generic#5	110	101	82	0.6356589147	0.7873932882	0
G0/generic#3	G1/generic#5	110	94	81	0.6585365854	0.8030670336	0
G0/generic#3	G2/generic#5	110	71	53	0.4140625	0.5699416965	0
G0/generic#3	G3/generic#5	110	98	74	0.552238806	0.7266977658	0
G0/generic#3	G0/generic#6	110	89	75	0.6048387097	0.7388538956	0
G0/generic#3	G1/generic#6	110	84	66	0.515625	0.6877321642	0
G0/generic#3	G2/generic#6	110	62	50	0.4098360656	0.6126037881	0
G0/generic#3	G3/generic#6	110	67	53	0.4274193548	0.613391842	0
G0/generic#3	G0/generic#7	110	99	82	0.6456692913	0.7928778213	0
G0/generic#3	G1/generic#7	110	100	79	0.6030534351	0.7583922404	0
G0/generic#3	G2/generic#7	110	66	51	0.408	0.5942471492	0
G0/generic#3	G3/generic#7	110	70	55	0.44	0.6134887133	0
G0/generic#3	G0/generic#8	110	81	61	0.4692307692	0.593294576	0
G0/generic#3	G1/generic#8	110	75	65	0.5416666667	0.6786225817	0
G0/generic#3	G2/generic#8	110	56	41	0.328	0.5550944453	0
G0/generic#3	G3/generic#8	110	80	67	0.5447154472	0.6741931646	0
G0/generic#3	G0/generic#9	110	66	55	0.4545454545	0.6602962143	0
G0/generic#3	G1/generic#9	110	88	73	0.584	0.7054508599	0
G0/generic#3	G2/generic#9	110	83	69	0.5564516129	0.7491685873	0
G0/generic#3	G3/generic#9	110	107	90	0.7086614173	0.8119981148	0
G0/generic#3	G0/generic#10	110	102	84	0.65625	0.7725786325	0
G0/generic#3	G1/generic#10	110	77	60	0.4724409449	0.6569579018	0
G0/generic#3	G2/generic#10	110	69	57	0.4672131148	0.6498850283	0
G0/generic#3	G3/generic#10	110	104	90	0.7258064516	0.8247127361	0
G0/generic#3	G0/generic#11	110	96	74	0.5606060606	0.7051702014	0
G0/generic#3	G1/generic#11	110	61	48	0.3902439024	0.6053515272	1
G0/generic#3	G2/generic#11	110	98	77	0.5877862595	0.7874856648	0
G0/generic#3	G3/generic#11	110	121	93	0.6739130435	0.8188115877	0
G0/generic#3	G0/generic#12	110	97	75	0.5681818182	0.7067737196	0
G0/generic#3	G1/generic#12	110	91	77	0.6209677419	0.7689896864	1
G0/generic#3	G2/generic#12	110	94	73	0.5572519084	0.698276773	0
G0/generic#3	G3/generic#12	110	102	78	0.5820895522	0.7648305372	0
G0/generic#3	G0/generic#13	110	90	76	0.6129032258	0.7523080238	0
G0/generic#3	G1/generic#13	110	95	80	0.64	0.7978432701	0
G0/generic#3	G2/generic#13	110	89	66	0.4962406015	0.6980785382	0
G0/generic#3	G3/generic#13	110	99	74	0.5481481481	0.7251569609	0
G0/generic#3	G0/generic#14	110	109	91	0.7109375	0.8414491189	0
G0/generic#3	G1/generic#14	110	95	70	0.5185185185	0.7505567877	0
