token	block	direction	conditional_entropy	effective_successor_predecessor_count	baseline_entropy	entropy_effect	eligible
x006349	G0/generic#4	outgoing	6.314567276	552.5629016	5.811542899	0.5030243768	true
x006441	G0/generic#4	outgoing	6.323366887	557.4466963	5.811542899	0.5118239875	true
x008275	G0/generic#4	outgoing	6.314171975	552.3445159	5.811542899	0.5026290754	true
x009463	G0/generic#4	outgoing	6.314567276	552.5629016	5.811542899	0.5030243768	true
x009464	G0/generic#4	outgoing	6.312436264	551.3866371	5.811542899	0.5008933646	true
x009465	G0/generic#4	outgoing	6.312436264	551.3866371	5.811542899	0.5008933646	true
x010315	G0/generic#4	outgoing	6.312022668	551.158633	5.811542899	0.5004797687	true
x010700	G0/generic#4	outgoing	6.314567276	552.5629016	5.811542899	0.5030243768	true
x010701	G0/generic#4	outgoing	6.316725511	553.7567501	5.811542899	0.5051826119	true
x000026	G0/generic#4	incoming	6.314171975	552.3445159	5.811542899	0.5026290754	true
x000027	G0/generic#4	incoming	6.312436264	551.3866371	5.811542899	0.5008933646	true
x000357	G0/generic#4	incoming	6.310332149	550.2276759	5.811542899	0.4987892494	true
x004344	G0/generic#4	incoming	6.30593128	547.8115169	5.811542899	0.4943883812	true
x004624	G0/generic#4	incoming	6.314567276	552.5629016	5.811542899	0.5030243768	true
x004625	G0/generic#4	incoming	6.30825461	549.0857429	5.811542899	0.4967117103	true
x004718	G0/generic#4	incoming	6.312436264	551.3866371	5.811542899	0.5008933646	true
x004719	G0/generic#4	incoming	6.316725511	553.7567501	5.811542899	0.5051826119	true
x004984	G0/generic#4	incoming	6.309900522	549.9902341	5.811542899	0.4983576227	true
x009464	G0/generic#4	incoming	6.290001497	539.1541363	5.811542899	0.478458598	true
x009465	G0/generic#4	incoming	6.29082854	539.6002245	5.811542899	0.4792856412	true
x010315	G0/generic#4	incoming	6.314567276	552.5629016	5.811542899	0.5030243768	true
x000026	G1/generic#4	outgoing	6.323366887	557.4466963	5.790630641	0.5327362454	true
x000027	G1/generic#4	outgoing	6.325637371	558.7138085	5.790630641	0.5350067302	true
x000356	G1/generic#4	outgoing	6.312436264	551.3866371	5.790630641	0.5218056225	true
x000357	G1/generic#4	outgoing	6.316725511	553.7567501	5.790630641	0.5260948698	true
x000526	G1/generic#4	outgoing	6.310174879	550.1411484	5.790630641	0.5195442375	true
x003707	G1/generic#4	outgoing	6.3189113	554.9684692	5.790630641	0.5282806586	true
x004472	G1/generic#4	outgoing	6.323366887	557.4466963	5.790630641	0.5327362454	true
x004498	G1/generic#4	outgoing	6.321124978	556.1983517	5.790630641	0.5304943369	true
x004624	G1/generic#4	outgoing	6.316725511	553.7567501	5.790630641	0.5260948698	true
x004625	G1/generic#4	outgoing	6.323366887	557.4466963	5.790630641	0.5327362454	true
x004718	G1/generic#4	outgoing	6.316725511	553.7567501	5.790630641	0.5260948698	true
x004719	G1/generic#4	outgoing	6.321124978	556.1983517	5.790630641	0.5304943369	true
x005004	G1/generic#4	outgoing	6.307805211	548.8390403	5.790630641	0.5171745702	true
x006348	G1/generic#4	outgoing	6.314171975	552.3445159	5.790630641	0.5235413333	true
x006349	G1/generic#4	outgoing	6.312022668	551.158633	5.790630641	0.5213920266	true
x009462	G1/generic#4	outgoing	6.316725511	553.7567501	5.790630641	0.5260948698	true
x009464	G1/generic#4	outgoing	6.310332149	550.2276759	5.790630641	0.5197015074	true
x009465	G1/generic#4	outgoing	6.312436264	551.3866371	5.790630641	0.5218056225	true
x009634	G1/generic#4	outgoing	6.30825461	549.0857429	5.790630641	0.5176239682	true
x010052	G1/generic#4	outgoing	6.308039548	548.9676684	5.790630641	0.5174089066	true
x010278	G1/generic#4	outgoing	6.3189113	554.9684692	5.790630641	0.5282806586	true
x010314	G1/generic#4	outgoing	6.3189113	554.9684692	5.790630641	0.5282806586	true
x010526	G1/generic#4	outgoing	6.309900522	549.9902341	5.790630641	0.5192698806	true
x000027	G1/generic#4	incoming	6.309900522	549.9902341	5.790630641	0.5192698806	true
x000356	G1/generic#4	incoming	6.295261544	541.9975842	5.790630641	0.504630903	true
x004472	G1/generic#4	incoming	6.310332149	550.2276759	5.790630641	0.5197015074	true
x004624	G1/generic#4	incoming	6.316725511	553.7567501	5.790630641	0.5260948698	true
x005004	G1/generic#4	incoming	6.312436264	551.3866371	5.790630641	0.5218056225	true
x009464	G1/generic#4	incoming	6.286439556	537.2371172	5.790630641	0.4958089148	true
x009465	G1/generic#4	incoming	6.288929146	538.5762837	5.790630641	0.498298505	true
x010314	G1/generic#4	incoming	6.310174879	550.1411484	5.790630641	0.5195442375	true
x010526	G1/generic#4	incoming	6.316725511	553.7567501	5.790630641	0.5260948698	true
x000026	G2/generic#4	outgoing	6.323366887	557.4466963	5.730767423	0.5925994642	true
x000027	G2/generic#4	outgoing	6.321124978	556.1983517	5.730767423	0.5903575557	true
x000356	G2/generic#4	outgoing	6.3189113	554.9684692	5.730767423	0.5881438774	true
x000357	G2/generic#4	outgoing	6.316725511	553.7567501	5.730767423	0.5859580886	true
x004352	G2/generic#4	outgoing	6.314567276	552.5629016	5.730767423	0.5837998535	true
x004353	G2/generic#4	outgoing	6.321124978	556.1983517	5.730767423	0.5903575557	true
x004472	G2/generic#4	outgoing	6.3189113	554.9684692	5.730767423	0.5881438774	true
x004624	G2/generic#4	outgoing	6.3189113	554.9684692	5.730767423	0.5881438774	true
x004625	G2/generic#4	outgoing	6.321124978	556.1983517	5.730767423	0.5903575557	true
x004718	G2/generic#4	outgoing	6.30549494	547.5725366	5.730767423	0.5747275173	true
x004719	G2/generic#4	outgoing	6.316725511	553.7567501	5.730767423	0.5859580886	true
x005004	G2/generic#4	outgoing	6.312436264	551.3866371	5.730767423	0.5816688413	true
x005005	G2/generic#4	outgoing	6.30825461	549.0857429	5.730767423	0.577487187	true
x006348	G2/generic#4	outgoing	6.321124978	556.1983517	5.730767423	0.5903575557	true
x006349	G2/generic#4	outgoing	6.308039548	548.9676684	5.730767423	0.5772721254	true
x009463	G2/generic#4	outgoing	6.3189113	554.9684692	5.730767423	0.5881438774	true
x009464	G2/generic#4	outgoing	6.312436264	551.3866371	5.730767423	0.5816688413	true
x009465	G2/generic#4	outgoing	6.310332149	550.2276759	5.730767423	0.5795647262	true
x009634	G2/generic#4	outgoing	6.316725511	553.7567501	5.730767423	0.5859580886	true
x009635	G2/generic#4	outgoing	6.30620333	547.960569	5.730767423	0.5754359075	true
x010054	G2/generic#4	outgoing	6.30947806	549.7579332	5.730767423	0.5787106373	true
x010278	G2/generic#4	outgoing	6.323366887	557.4466963	5.730767423	0.5925994642	true
x010279	G2/generic#4	outgoing	6.316725511	553.7567501	5.730767423	0.5859580886	true
x010526	G2/generic#4	outgoing	6.314171975	552.3445159	5.730767423	0.5834045521	true
x000026	G2/generic#4	incoming	6.29976564	544.444299	5.730767423	0.5689982171	true
x000027	G2/generic#4	incoming	6.305278274	547.4539093	5.730767423	0.5745108517	true
x004352	G2/generic#4	incoming	6.314567276	552.5629016	5.730767423	0.5837998535	true
x004472	G2/generic#4	incoming	6.316725511	553.7567501	5.730767423	0.5859580886	true
x005004	G2/generic#4	incoming	6.316725511	553.7567501	5.730767423	0.5859580886	true
x005005	G2/generic#4	incoming	6.309900522	549.9902341	5.730767423	0.5791330994	true
x009464	G2/generic#4	incoming	6.295779275	542.2782654	5.730767423	0.565011852	true
x009465	G2/generic#4	incoming	6.279356928	533.4455095	5.730767423	0.5485895053	true
x009635	G2/generic#4	incoming	6.314567276	552.5629016	5.730767423	0.5837998535	true
x010278	G2/generic#4	incoming	6.316725511	553.7567501	5.730767423	0.5859580886	true
x010279	G2/generic#4	incoming	6.316725511	553.7567501	5.730767423	0.5859580886	true
x000026	G3/generic#4	outgoing	6.3189113	554.9684692	5.773729404	0.5451818962	true
x000027	G3/generic#4	outgoing	6.314567276	552.5629016	5.773729404	0.5408378722	true
x000356	G3/generic#4	outgoing	6.316725511	553.7567501	5.773729404	0.5429961073	true
x000357	G3/generic#4	outgoing	6.314567276	552.5629016	5.773729404	0.5408378722	true
x004423	G3/generic#4	outgoing	6.312022668	551.158633	5.773729404	0.5382932641	true
x004473	G3/generic#4	outgoing	6.325637371	558.7138085	5.773729404	0.5519079677	true
x004624	G3/generic#4	outgoing	6.30825461	549.0857429	5.773729404	0.5345252057	true
x004625	G3/generic#4	outgoing	6.304177998	546.8518902	5.773729404	0.5304485946	true
x004718	G3/generic#4	outgoing	6.316725511	553.7567501	5.773729404	0.5429961073	true
x004719	G3/generic#4	outgoing	6.303043371	546.2317689	5.773729404	0.5293139671	true
x004984	G3/generic#4	outgoing	6.298888271	543.96683	5.773729404	0.5251588669	true
x004985	G3/generic#4	outgoing	6.316348772	553.5481676	5.773729404	0.5426193683	true
x005004	G3/generic#4	outgoing	6.303218223	546.3272868	5.773729404	0.5294888188	true
x005005	G3/generic#4	outgoing	6.314171975	552.3445159	5.773729404	0.5404425708	true
x006348	G3/generic#4	outgoing	6.302751337	546.0722741	5.773729404	0.5290219333	true
x006349	G3/generic#4	outgoing	6.316348772	553.5481676	5.773729404	0.5426193683	true
x009463	G3/generic#4	outgoing	6.316348772	553.5481676	5.773729404	0.5426193683	true
x009464	G3/generic#4	outgoing	6.299685986	544.4009337	5.773729404	0.5259565821	true
x009465	G3/generic#4	outgoing	6.307805211	548.8390403	5.773729404	0.5340758077	true
x009634	G3/generic#4	outgoing	6.316725511	553.7567501	5.773729404	0.5429961073	true
x009635	G3/generic#4	outgoing	6.316725511	553.7567501	5.773729404	0.5429961073	true
x010701	G3/generic#4	outgoing	6.312436264	551.3866371	5.773729404	0.53870686	true
x000027	G3/generic#4	incoming	6.305736416	547.7047783	5.773729404	0.5320070122	true
x004423	G3/generic#4	incoming	6.314567276	552.5629016	5.773729404	0.5408378722	true
x004624	G3/generic#4	incoming	6.305736416	547.7047783	5.773729404	0.5320070122	true
x004625	G3/generic#4	incoming	6.305736416	547.7047783	5.773729404	0.5320070122	true
x004984	G3/generic#4	incoming	6.30369382	546.5871804	5.773729404	0.5299644161	true
x004985	G3/generic#4	incoming	6.312022668	551.158633	5.773729404	0.5382932641	true
x005004	G3/generic#4	incoming	6.301677112	545.4859845	5.773729404	0.5279477083	true
x006348	G3/generic#4	incoming	6.316725511	553.7567501	5.773729404	0.5429961073	true
x009464	G3/generic#4	incoming	6.297720139	543.3317762	5.773729404	0.5239907355	true
x009465	G3/generic#4	incoming	6.25360504	519.8836518	5.773729404	0.4798756362	true
x009634	G3/generic#4	incoming	6.316725511	553.7567501	5.773729404	0.5429961073	true
x010701	G3/generic#4	incoming	6.316725511	553.7567501	5.773729404	0.5429961073	true
x000026	G0/generic#5	outgoing	6.327936784	560	5.744801419	0.5831353652	true
x000357	G0/generic#5	outgoing	6.3189113	554.9684692	5.744801419	0.5741098814	true
x003820	G0/generic#5	outgoing	6.321124978	556.1983517	5.744801419	0.5763235596	true
x004352	G0/generic#5	outgoing	6.310332149	550.2276759	5.744801419	0.5655307301	true
x004353	G0/generic#5	outgoing	6.312022668	551.158633	5.744801419	0.5672212493	true
x004473	G0/generic#5	outgoing	6.321124978	556.1983517	5.744801419	0.5763235596	true
x004624	G0/generic#5	outgoing	6.321124978	556.1983517	5.744801419	0.5763235596	true
x004625	G0/generic#5	outgoing	6.314567276	552.5629016	5.744801419	0.5697658574	true
x004718	G0/generic#5	outgoing	6.309900522	549.9902341	5.744801419	0.5650991034	true
x004984	G0/generic#5	outgoing	6.314171975	552.3445159	5.744801419	0.569370556	true
x005004	G0/generic#5	outgoing	6.316725511	553.7567501	5.744801419	0.5719240925	true
x006348	G0/generic#5	outgoing	6.309900522	549.9902341	5.744801419	0.5650991034	true
x006349	G0/generic#5	outgoing	6.321124978	556.1983517	5.744801419	0.5763235596	true
x009462	G0/generic#5	outgoing	6.314171975	552.3445159	5.744801419	0.569370556	true
x009463	G0/generic#5	outgoing	6.316725511	553.7567501	5.744801419	0.5719240925	true
x009464	G0/generic#5	outgoing	6.312022668	551.158633	5.744801419	0.5672212493	true
x009465	G0/generic#5	outgoing	6.294701343	541.6940413	5.744801419	0.549899924	true
x009526	G0/generic#5	outgoing	6.318553395	554.7698791	5.744801419	0.5737519769	true
x009634	G0/generic#5	outgoing	6.316725511	553.7567501	5.744801419	0.5719240925	true
x009635	G0/generic#5	outgoing	6.325637371	558.7138085	5.744801419	0.5808359529	true
x010279	G0/generic#5	outgoing	6.323366887	557.4466963	5.744801419	0.5785654681	true
x010314	G0/generic#5	outgoing	6.3189113	554.9684692	5.744801419	0.5741098814	true
x004352	G0/generic#5	incoming	6.30620333	547.960569	5.744801419	0.5614019114	true
x004353	G0/generic#5	incoming	6.307805211	548.8390403	5.744801419	0.5630037929	true
x004625	G0/generic#5	incoming	6.305736416	547.7047783	5.744801419	0.5609349975	true
x004984	G0/generic#5	incoming	6.314171975	552.3445159	5.744801419	0.569370556	true
x009464	G0/generic#5	incoming	6.287068426	537.5750759	5.744801419	0.5422670078	true
x009465	G0/generic#5	incoming	6.26883931	527.8643351	5.744801419	0.5240378911	true
x000026	G1/generic#5	outgoing	6.323366887	557.4466963	5.770743101	0.5526237859	true
x000027	G1/generic#5	outgoing	6.327936784	560	5.770743101	0.5571936829	true
x000356	G1/generic#5	outgoing	6.316348772	553.5481676	5.770743101	0.5456056712	true
x000357	G1/generic#5	outgoing	6.3189113	554.9684692	5.770743101	0.5481681991	true
x000527	G1/generic#5	outgoing	6.3189113	554.9684692	5.770743101	0.5481681991	true
x004225	G1/generic#5	outgoing	6.318553395	554.7698791	5.770743101	0.5478102946	true
x004352	G1/generic#5	outgoing	6.316725511	553.7567501	5.770743101	0.5459824103	true
x004422	G1/generic#5	outgoing	6.314171975	552.3445159	5.770743101	0.5434288737	true
x004472	G1/generic#5	outgoing	6.323366887	557.4466963	5.770743101	0.5526237859	true
x004624	G1/generic#5	outgoing	6.316725511	553.7567501	5.770743101	0.5459824103	true
x004625	G1/generic#5	outgoing	6.312436264	551.3866371	5.770743101	0.541693163	true
x004718	G1/generic#5	outgoing	6.3189113	554.9684692	5.770743101	0.5481681991	true
x005004	G1/generic#5	outgoing	6.321124978	556.1983517	5.770743101	0.5503818774	true
x005005	G1/generic#5	outgoing	6.3189113	554.9684692	5.770743101	0.5481681991	true
x006348	G1/generic#5	outgoing	6.312022668	551.158633	5.770743101	0.5412795671	true
x006349	G1/generic#5	outgoing	6.316348772	553.5481676	5.770743101	0.5456056712	true
x009463	G1/generic#5	outgoing	6.314567276	552.5629016	5.770743101	0.5438241752	true
x009464	G1/generic#5	outgoing	6.310332149	550.2276759	5.770743101	0.5395890478	true
x009465	G1/generic#5	outgoing	6.323366887	557.4466963	5.770743101	0.5526237859	true
x009634	G1/generic#5	outgoing	6.3189113	554.9684692	5.770743101	0.5481681991	true
x010383	G1/generic#5	outgoing	6.3189113	554.9684692	5.770743101	0.5481681991	true
x010527	G1/generic#5	outgoing	6.314171975	552.3445159	5.770743101	0.5434288737	true
x000026	G1/generic#5	incoming	6.310332149	550.2276759	5.770743101	0.5395890478	true
x000027	G1/generic#5	incoming	6.30369382	546.5871804	5.770743101	0.5329507191	true
x004352	G1/generic#5	incoming	6.314567276	552.5629016	5.770743101	0.5438241752	true
x004472	G1/generic#5	incoming	6.314171975	552.3445159	5.770743101	0.5434288737	true
x009464	G1/generic#5	incoming	6.279137637	533.3285428	5.770743101	0.5083945364	true
x009465	G1/generic#5	incoming	6.298254642	543.6222659	5.770743101	0.5275115407	true
x000026	G2/generic#5	outgoing	6.321124978	556.1983517	5.829189016	0.4919359622	true
x000027	G2/generic#5	outgoing	6.323366887	557.4466963	5.829189016	0.4941778708	true
x000356	G2/generic#5	outgoing	6.321124978	556.1983517	5.829189016	0.4919359622	true
x001268	G2/generic#5	outgoing	6.316725511	553.7567501	5.829189016	0.4875364952	true
x004498	G2/generic#5	outgoing	6.321124978	556.1983517	5.829189016	0.4919359622	true
x004625	G2/generic#5	outgoing	6.3189113	554.9684692	5.829189016	0.489722284	true
x004719	G2/generic#5	outgoing	6.30736478	548.5973676	5.829189016	0.4781757641	true
x004984	G2/generic#5	outgoing	6.316725511	553.7567501	5.829189016	0.4875364952	true
x005004	G2/generic#5	outgoing	6.314567276	552.5629016	5.829189016	0.48537826	true
x006349	G2/generic#5	outgoing	6.314171975	552.3445159	5.829189016	0.4849829586	true
x006382	G2/generic#5	outgoing	6.310174879	550.1411484	5.829189016	0.4809858628	true
x007905	G2/generic#5	outgoing	6.316348772	553.5481676	5.829189016	0.4871597561	true
x009453	G2/generic#5	outgoing	6.316725511	553.7567501	5.829189016	0.4875364952	true
x009464	G2/generic#5	outgoing	6.30620333	547.960569	5.829189016	0.477014314	true
x009465	G2/generic#5	outgoing	6.310332149	550.2276759	5.829189016	0.4811431327	true
x009527	G2/generic#5	outgoing	6.323366887	557.4466963	5.829189016	0.4941778708	true
x009634	G2/generic#5	outgoing	6.321124978	556.1983517	5.829189016	0.4919359622	true
x009635	G2/generic#5	outgoing	6.321124978	556.1983517	5.829189016	0.4919359622	true
x010278	G2/generic#5	outgoing	6.318553395	554.7698791	5.829189016	0.4893643795	true
x010279	G2/generic#5	outgoing	6.314567276	552.5629016	5.829189016	0.48537826	true
x010526	G2/generic#5	outgoing	6.314171975	552.3445159	5.829189016	0.4849829586	true
x010700	G2/generic#5	outgoing	6.316725511	553.7567501	5.829189016	0.4875364952	true
x010701	G2/generic#5	outgoing	6.312022668	551.158633	5.829189016	0.4828336519	true
x000026	G2/generic#5	incoming	6.305278274	547.4539093	5.829189016	0.4760892583	true
x000027	G2/generic#5	incoming	6.305278274	547.4539093	5.829189016	0.4760892583	true
x004498	G2/generic#5	incoming	6.314171975	552.3445159	5.829189016	0.4849829586	true
x007905	G2/generic#5	incoming	6.316725511	553.7567501	5.829189016	0.4875364952	true
x009464	G2/generic#5	incoming	6.282629615	535.1941698	5.829189016	0.4534405994	true
x009465	G2/generic#5	incoming	6.291396122	539.9065787	5.829189016	0.4622071063	true
x010279	G2/generic#5	incoming	6.312436264	551.3866371	5.829189016	0.4832472478	true
x010701	G2/generic#5	incoming	6.316725511	553.7567501	5.829189016	0.4875364952	true
x000026	G3/generic#5	outgoing	6.323366887	557.4466963	5.828336577	0.4950303095	true
x000027	G3/generic#5	outgoing	6.321124978	556.1983517	5.828336577	0.492788401	true
x000357	G3/generic#5	outgoing	6.321124978	556.1983517	5.828336577	0.492788401	true
x004352	G3/generic#5	outgoing	6.316348772	553.5481676	5.828336577	0.4880121949	true
x004353	G3/generic#5	outgoing	6.321124978	556.1983517	5.828336577	0.492788401	true
x004472	G3/generic#5	outgoing	6.3189113	554.9684692	5.828336577	0.4905747228	true
x004624	G3/generic#5	outgoing	6.302178307	545.7594481	5.828336577	0.4738417303	true
x004625	G3/generic#5	outgoing	6.3189113	554.9684692	5.828336577	0.4905747228	true
x004985	G3/generic#5	outgoing	6.29685033	542.8593865	5.828336577	0.4685137525	true
x005004	G3/generic#5	outgoing	6.316725511	553.7567501	5.828336577	0.4883889339	true
x005005	G3/generic#5	outgoing	6.3189113	554.9684692	5.828336577	0.4905747228	true
x006348	G3/generic#5	outgoing	6.282737932	535.2521432	5.828336577	0.4544013545	true
x006349	G3/generic#5	outgoing	6.312436264	551.3866371	5.828336577	0.4840996866	true
x009464	G3/generic#5	outgoing	6.314171975	552.3445159	5.828336577	0.4858353974	true
x009465	G3/generic#5	outgoing	6.316725511	553.7567501	5.828336577	0.4883889339	true
x009526	G3/generic#5	outgoing	6.323366887	557.4466963	5.828336577	0.4950303095	true
x009634	G3/generic#5	outgoing	6.3189113	554.9684692	5.828336577	0.4905747228	true
x009635	G3/generic#5	outgoing	6.323366887	557.4466963	5.828336577	0.4950303095	true
x010526	G3/generic#5	outgoing	6.314171975	552.3445159	5.828336577	0.4858353974	true
x010700	G3/generic#5	outgoing	6.316725511	553.7567501	5.828336577	0.4883889339	true
x010701	G3/generic#5	outgoing	6.300203955	544.6829894	5.828336577	0.4718673775	true
x000026	G3/generic#5	incoming	6.298888271	543.96683	5.828336577	0.4705516935	true
x000027	G3/generic#5	incoming	6.316725511	553.7567501	5.828336577	0.4883889339	true
x004472	G3/generic#5	incoming	6.316725511	553.7567501	5.828336577	0.4883889339	true
x004624	G3/generic#5	incoming	6.30620333	547.960569	5.828336577	0.4778667528	true
x004625	G3/generic#5	incoming	6.316725511	553.7567501	5.828336577	0.4883889339	true
x004985	G3/generic#5	incoming	6.309900522	549.9902341	5.828336577	0.4815639448	true
x005004	G3/generic#5	incoming	6.316725511	553.7567501	5.828336577	0.4883889339	true
x006349	G3/generic#5	incoming	6.316725511	553.7567501	5.828336577	0.4883889339	true
x009464	G3/generic#5	incoming	6.275252295	531.2603991	5.828336577	0.4469157176	true
x009465	G3/generic#5	incoming	6.293303907	540.9375877	5.828336577	0.4649673303	true
x010701	G3/generic#5	incoming	6.30825461	549.0857429	5.828336577	0.4799180323	true
x000026	G0/generic#6	outgoing	6.323366887	557.4466963	5.759935635	0.563431252	true
x000027	G0/generic#6	outgoing	6.323366887	557.4466963	5.759935635	0.563431252	true
x000356	G0/generic#6	outgoing	6.312436264	551.3866371	5.759935635	0.5525006291	true
x000357	G0/generic#6	outgoing	6.312436264	551.3866371	5.759935635	0.5525006291	true
x004224	G0/generic#6	outgoing	6.316725511	553.7567501	5.759935635	0.5567898764	true
x004418	G0/generic#6	outgoing	6.316348772	553.5481676	5.759935635	0.5564131373	true
x004624	G0/generic#6	outgoing	6.312022668	551.158633	5.759935635	0.5520870332	true
x004625	G0/generic#6	outgoing	6.312436264	551.3866371	5.759935635	0.5525006291	true
x004718	G0/generic#6	outgoing	6.30947806	549.7579332	5.759935635	0.5495424251	true
x004719	G0/generic#6	outgoing	6.310174879	550.1411484	5.759935635	0.550239244	true
x005004	G0/generic#6	outgoing	6.314171975	552.3445159	5.759935635	0.5542363399	true
x005738	G0/generic#6	outgoing	6.316725511	553.7567501	5.759935635	0.5567898764	true
x006061	G0/generic#6	outgoing	6.325637371	558.7138085	5.759935635	0.5657017368	true
x006348	G0/generic#6	outgoing	6.3189113	554.9684692	5.759935635	0.5589756652	true
x006349	G0/generic#6	outgoing	6.298888271	543.96683	5.759935635	0.5389526359	true
x008274	G0/generic#6	outgoing	6.307805211	548.8390403	5.759935635	0.5478695767	true
x009462	G0/generic#6	outgoing	6.312436264	551.3866371	5.759935635	0.5525006291	true
x009464	G0/generic#6	outgoing	6.30825461	549.0857429	5.759935635	0.5483189748	true
x009465	G0/generic#6	outgoing	6.310332149	550.2276759	5.759935635	0.5503965139	true
x009634	G0/generic#6	outgoing	6.310332149	550.2276759	5.759935635	0.5503965139	true
x009635	G0/generic#6	outgoing	6.314567276	552.5629016	5.759935635	0.5546316413	true
x010278	G0/generic#6	outgoing	6.325637371	558.7138085	5.759935635	0.5657017368	true
x010279	G0/generic#6	outgoing	6.316348772	553.5481676	5.759935635	0.5564131373	true
x010414	G0/generic#6	outgoing	6.314567276	552.5629016	5.759935635	0.5546316413	true
x010526	G0/generic#6	outgoing	6.314171975	552.3445159	5.759935635	0.5542363399	true
x000026	G0/generic#6	incoming	6.30369382	546.5871804	5.759935635	0.5437581852	true
x000027	G0/generic#6	incoming	6.316725511	553.7567501	5.759935635	0.5567898764	true
x004224	G0/generic#6	incoming	6.314567276	552.5629016	5.759935635	0.5546316413	true
x004418	G0/generic#6	incoming	6.314567276	552.5629016	5.759935635	0.5546316413	true
x004624	G0/generic#6	incoming	6.312436264	551.3866371	5.759935635	0.5525006291	true
x004625	G0/generic#6	incoming	6.310332149	550.2276759	5.759935635	0.5503965139	true
x005004	G0/generic#6	incoming	6.314171975	552.3445159	5.759935635	0.5542363399	true
x005738	G0/generic#6	incoming	6.316725511	553.7567501	5.759935635	0.5567898764	true
x008274	G0/generic#6	incoming	6.316725511	553.7567501	5.759935635	0.5567898764	true
x009464	G0/generic#6	incoming	6.261612316	524.0632146	5.759935635	0.5016766809	true
x009465	G0/generic#6	incoming	6.307805211	548.8390403	5.759935635	0.5478695767	true
x009634	G0/generic#6	incoming	6.316725511	553.7567501	5.759935635	0.5567898764	true
x010278	G0/generic#6	incoming	6.311618438	550.9358832	5.759935635	0.5516828033	true
x000026	G1/generic#6	outgoing	6.3189113	554.9684692	5.76654185	0.5523694502	true
x000027	G1/generic#6	outgoing	6.321124978	556.1983517	5.76654185	0.5545831285	true
x000356	G1/generic#6	outgoing	6.312436264	551.3866371	5.76654185	0.5458944141	true
x000357	G1/generic#6	outgoing	6.3189113	554.9684692	5.76654185	0.5523694502	true
x000585	G1/generic#6	outgoing	6.312022668	551.158633	5.76654185	0.5454808182	true
x002794	G1/generic#6	outgoing	6.3189113	554.9684692	5.76654185	0.5523694502	true
x004224	G1/generic#6	outgoing	6.321124978	556.1983517	5.76654185	0.5545831285	true
x004624	G1/generic#6	outgoing	6.312022668	551.158633	5.76654185	0.5454808182	true
x004625	G1/generic#6	outgoing	6.3189113	554.9684692	5.76654185	0.5523694502	true
x005004	G1/generic#6	outgoing	6.3189113	554.9684692	5.76654185	0.5523694502	true
x005005	G1/generic#6	outgoing	6.321124978	556.1983517	5.76654185	0.5545831285	true
x006348	G1/generic#6	outgoing	6.312022668	551.158633	5.76654185	0.5454808182	true
x006349	G1/generic#6	outgoing	6.3189113	554.9684692	5.76654185	0.5523694502	true
x007904	G1/generic#6	outgoing	6.323366887	557.4466963	5.76654185	0.556825037	true
x009464	G1/generic#6	outgoing	6.310332149	550.2276759	5.76654185	0.5437902989	true
x009465	G1/generic#6	outgoing	6.316725511	553.7567501	5.76654185	0.5501836614	true
x009635	G1/generic#6	outgoing	6.321124978	556.1983517	5.76654185	0.5545831285	true
x010279	G1/generic#6	outgoing	6.316348772	553.5481676	5.76654185	0.5498069223	true
x010700	G1/generic#6	outgoing	6.323366887	557.4466963	5.76654185	0.556825037	true
x000026	G1/generic#6	incoming	6.312436264	551.3866371	5.76654185	0.5458944141	true
x000027	G1/generic#6	incoming	6.312436264	551.3866371	5.76654185	0.5458944141	true
x004624	G1/generic#6	incoming	6.310332149	550.2276759	5.76654185	0.5437902989	true
x004625	G1/generic#6	incoming	6.314567276	552.5629016	5.76654185	0.5480254263	true
x007904	G1/generic#6	incoming	6.316725511	553.7567501	5.76654185	0.5501836614	true
x009464	G1/generic#6	incoming	6.283375548	535.5935375	5.76654185	0.5168336981	true
x009465	G1/generic#6	incoming	6.28951268	538.8906527	5.76654185	0.5229708299	true
x010700	G1/generic#6	incoming	6.314171975	552.3445159	5.76654185	0.5476301249	true
x000026	G2/generic#6	outgoing	6.323366887	557.4466963	5.853159448	0.4702074386	true
x000027	G2/generic#6	outgoing	6.321124978	556.1983517	5.853159448	0.4679655301	true
x000356	G2/generic#6	outgoing	6.323366887	557.4466963	5.853159448	0.4702074386	true
x000357	G2/generic#6	outgoing	6.316725511	553.7567501	5.853159448	0.463566063	true
x004353	G2/generic#6	outgoing	6.314567276	552.5629016	5.853159448	0.4614078279	true
x004624	G2/generic#6	outgoing	6.30825461	549.0857429	5.853159448	0.4550951614	true
x004625	G2/generic#6	outgoing	6.3189113	554.9684692	5.853159448	0.4657518519	true
x004718	G2/generic#6	outgoing	6.314171975	552.3445159	5.853159448	0.4610125265	true
x004985	G2/generic#6	outgoing	6.308039548	548.9676684	5.853159448	0.4548800999	true
x006060	G2/generic#6	outgoing	6.325637371	558.7138085	5.853159448	0.4724779234	true
x006348	G2/generic#6	outgoing	6.316348772	553.5481676	5.853159448	0.463189324	true
x009463	G2/generic#6	outgoing	6.314567276	552.5629016	5.853159448	0.4614078279	true
x009464	G2/generic#6	outgoing	6.321124978	556.1983517	5.853159448	0.4679655301	true
x009465	G2/generic#6	outgoing	6.312022668	551.158633	5.853159448	0.4588632198	true
