source	target	sign	permutations	empirical_p	fdr_q	max_block_observation_fraction	max_block_effect_weight_fraction	status
x000026	x000924	preferred	1000	0.07792207792	0.2932091273	0.5	0.02474638297	EXPECTED_FROM_NULL
x000026	x000925	preferred	1000	1	1	1	0.02837243603	EXPECTED_FROM_NULL
x000026	x001002	preferred	1000	1	1	1	0.02282113072	EXPECTED_FROM_NULL
x000026	x001182	preferred	1000	1	1	1	0.02497420108	EXPECTED_FROM_NULL
x000026	x001389	preferred	1000	1	1	0.5	0.02716765369	EXPECTED_FROM_NULL
x000026	x001821	preferred	1000	1	1	0	0.02495069032	EXPECTED_FROM_NULL
x000026	x002326	preferred	1000	0.1478521479	0.4181139317	1	0.02568470537	EXPECTED_FROM_NULL
x000026	x002327	preferred	1000	0.1198801199	0.3691528357	1	0.02644101425	EXPECTED_FROM_NULL
x000026	x003356	preferred	1000	0.08691308691	0.3079725555	0.5	0.02739965514	EXPECTED_FROM_NULL
x000026	x003357	preferred	1000	0.2007992008	0.5133128776	1	0.03077816775	EXPECTED_FROM_NULL
x000026	x003513	preferred	1000	1	1	0.25	0.02380347479	EXPECTED_FROM_NULL
x000026	x003766	preferred	1000	1	1	1	0.02395214161	EXPECTED_FROM_NULL
x000026	x003767	preferred	1000	1	1	1	0.02576322701	EXPECTED_FROM_NULL
x000026	x003806	preferred	1000	0.03296703297	0.1886089044	1	0.0236183162	EXPECTED_FROM_NULL
x000026	x003807	preferred	10000	0.003499650035	0.05964218393	0.5	0.02470178513	EXPECTED_FROM_NULL
x000026	x004066	preferred	1000	0.1078921079	0.3468268259	1	0.02635552899	EXPECTED_FROM_NULL
x000026	x004067	preferred	1000	0.1408591409	0.4076435694	0.5	0.02781655468	EXPECTED_FROM_NULL
x000026	x004112	preferred	10000	0.000199980002	0.008946327589	0.1666666667	0.02789001817	BACKBONE_PREFERRED
x000026	x004113	preferred	1000	0.03496503497	0.1938423023	0.25	0.03175606482	EXPECTED_FROM_NULL
x000026	x004242	preferred	1000	0.1668331668	0.451571118	1	0.02919484216	EXPECTED_FROM_NULL
x000026	x004243	preferred	1000	0.06493506494	0.268837846	1	0.02538428002	EXPECTED_FROM_NULL
x000026	x004258	preferred	1000	0.1848151848	0.4843691703	1	0.02890537118	EXPECTED_FROM_NULL
x000026	x004389	preferred	1000	1	1	1	0.02432204597	EXPECTED_FROM_NULL
x000026	x004555	preferred	1000	1	1	1	0.02635702366	EXPECTED_FROM_NULL
x000026	x005083	preferred	1000	0.1428571429	0.4097443073	1	0.02606337584	EXPECTED_FROM_NULL
x000026	x005243	preferred	1000	0.1388611389	0.4040395016	1	0.02815575418	EXPECTED_FROM_NULL
x000026	x005263	preferred	1000	1	1	1	0.02285978993	EXPECTED_FROM_NULL
x000026	x005380	preferred	1000	1	1	1	0.02789714169	EXPECTED_FROM_NULL
x000026	x005381	preferred	1000	1	1	1	0.02565706785	EXPECTED_FROM_NULL
x000026	x005446	preferred	10000	0.000299970003	0.01136709858	0.1111111111	0.03219364317	BACKBONE_PREFERRED
x000026	x005447	preferred	1000	0.2057942058	0.5219394778	0.1666666667	0.03178101562	EXPECTED_FROM_NULL
x000026	x005488	preferred	1000	0.1648351648	0.4503257557	0.3333333333	0.02790942588	EXPECTED_FROM_NULL
x000026	x005489	preferred	1000	0.01498501499	0.1359626289	0.5	0.02745530431	EXPECTED_FROM_NULL
x000026	x005630	preferred	10000	9.9990001e-05	0.006076750815	0.2	0.03217599857	SIGNIFICANT_UNSTABLE
x000026	x005631	preferred	10000	9.9990001e-05	0.006076750815	0.125	0.03861188471	BACKBONE_PREFERRED
x000026	x005722	preferred	10000	0.001399860014	0.03364887392	0.3333333333	0.0265869889	BACKBONE_PREFERRED
x000026	x005723	preferred	1000	1	1	1	0.02738153561	EXPECTED_FROM_NULL
x000026	x005923	preferred	10000	0.000399960004	0.0138523782	0.3333333333	0.02481575826	BACKBONE_PREFERRED
x000026	x005966	preferred	1000	0.1978021978	0.5096967033	1	0.03016364849	EXPECTED_FROM_NULL
x000026	x005967	preferred	1000	0.0979020979	0.3264416743	1	0.03075005228	EXPECTED_FROM_NULL
x000026	x005988	preferred	1000	0.04395604396	0.2168184036	0.5	0.02273965525	EXPECTED_FROM_NULL
x000026	x005989	preferred	1000	1	1	0.25	0.02394062962	EXPECTED_FROM_NULL
x000026	x006387	preferred	1000	1	1	0	0.04427488588	EXPECTED_FROM_NULL
x000026	x006793	preferred	1000	1	1	1	0.02670446107	EXPECTED_FROM_NULL
x000026	x006867	preferred	1000	1	1	1	0.02374094351	EXPECTED_FROM_NULL
x000026	x007041	preferred	1000	0.1248751249	0.3801727573	1	0.02449733973	EXPECTED_FROM_NULL
x000026	x007388	preferred	1000	1	1	1	0.02422526795	EXPECTED_FROM_NULL
x000026	x007389	preferred	1000	1	1	1	0.0247114771	EXPECTED_FROM_NULL
x000026	x008560	preferred	1000	0.01598401598	0.1383992352	0.5	0.02850843348	EXPECTED_FROM_NULL
x000026	x008561	preferred	1000	1	1	0.2	0.02909593613	EXPECTED_FROM_NULL
x000026	x008936	preferred	1000	0.0979020979	0.3264416743	1	0.02384879035	EXPECTED_FROM_NULL
x000026	x009036	preferred	1000	0.1178821179	0.3647438057	0.5	0.02511446724	EXPECTED_FROM_NULL
x000026	x009511	preferred	1000	0.0979020979	0.3264416743	0.5	0.02520444643	EXPECTED_FROM_NULL
x000026	x009543	preferred	1000	1	1	1	0.02872217184	EXPECTED_FROM_NULL
x000026	x009610	preferred	1000	0.2407592408	0.5848307047	0.5	0.03430593719	EXPECTED_FROM_NULL
x000026	x009611	preferred	1000	0.01698301698	0.1428258426	0.5	0.02849509442	EXPECTED_FROM_NULL
x000026	x009771	preferred	1000	1	1	1	0.03200783049	EXPECTED_FROM_NULL
x000026	x010158	preferred	10000	0.000699930007	0.02167763993	0.1666666667	0.03468695458	BACKBONE_PREFERRED
x000026	x010159	preferred	10000	0.000199980002	0.008946327589	0.2222222222	0.03712108478	BACKBONE_PREFERRED
x000026	x010210	preferred	1000	0.07492507493	0.2879876687	1	0.02551322821	EXPECTED_FROM_NULL
x000026	x010288	preferred	1000	1	1	1	0.02294467147	EXPECTED_FROM_NULL
x000026	x010289	preferred	1000	0.06293706294	0.2649938297	1	0.02231491218	EXPECTED_FROM_NULL
x000026	x010292	preferred	1000	1	1	1	0.02550893384	EXPECTED_FROM_NULL
x000026	x010311	preferred	1000	1	1	1	0.03310812831	EXPECTED_FROM_NULL
x000026	x010444	preferred	1000	0.04495504496	0.2200610939	1	0.02451813362	EXPECTED_FROM_NULL
x000026	x010570	preferred	1000	1	1	1	0.02369855383	EXPECTED_FROM_NULL
x000026	x010571	preferred	1000	0.07592407592	0.2897529011	0.5	0.02490147547	EXPECTED_FROM_NULL
x000026	x010578	preferred	1000	0.09390609391	0.3193997133	1	0.02330653386	EXPECTED_FROM_NULL
x000026	x010587	preferred	1000	0.1798201798	0.4747547534	1	0.02724496826	EXPECTED_FROM_NULL
x000026	x010702	preferred	1000	0.04795204795	0.226804033	1	0.02344134415	EXPECTED_FROM_NULL
x000027	x000357	depleted	1000	0.06093906094	1	1	0.02323037542	EXPECTED_FROM_NULL
x000027	x000924	preferred	1000	1	1	1	0.02265866428	EXPECTED_FROM_NULL
x000027	x001003	preferred	1000	1	1	1	0.02128052645	EXPECTED_FROM_NULL
x000027	x001265	preferred	1000	1	1	1	0.0213181561	EXPECTED_FROM_NULL
x000027	x001633	preferred	1000	0.08891108891	0.3112854537	1	0.02217993421	EXPECTED_FROM_NULL
x000027	x002293	preferred	1000	0.08991008991	0.3113982791	1	0.02282000786	EXPECTED_FROM_NULL
x000027	x002326	preferred	1000	0.1938061938	0.5010030098	1	0.02400896199	EXPECTED_FROM_NULL
x000027	x002327	preferred	1000	1	1	1	0.0252249946	EXPECTED_FROM_NULL
x000027	x002335	preferred	1000	0.05494505495	0.2437713801	1	0.02134899203	EXPECTED_FROM_NULL
x000027	x002771	preferred	1000	0.2477522478	0.5968661107	1	0.02666200216	EXPECTED_FROM_NULL
x000027	x003356	preferred	1000	0.1118881119	0.3529790484	0.5	0.02463327009	EXPECTED_FROM_NULL
x000027	x003513	preferred	1000	0.04995004995	0.23182869	0.3333333333	0.02240206556	EXPECTED_FROM_NULL
x000027	x003807	preferred	1000	1	1	1	0.02300156334	EXPECTED_FROM_NULL
x000027	x004066	preferred	1000	0.1328671329	0.3937120837	0.2	0.02465660127	EXPECTED_FROM_NULL
x000027	x004067	preferred	1000	0.02097902098	0.1535759695	0.3333333333	0.02612404426	EXPECTED_FROM_NULL
x000027	x004112	preferred	1000	1	1	1	0.02818191066	EXPECTED_FROM_NULL
x000027	x004113	preferred	10000	0.003099690031	0.05609045837	0.1666666667	0.02732205721	EXPECTED_FROM_NULL
x000027	x004242	preferred	1000	0.1428571429	0.4097443073	0.5	0.0261608317	EXPECTED_FROM_NULL
x000027	x004243	preferred	1000	1	1	1	0.02339651013	EXPECTED_FROM_NULL
x000027	x004258	preferred	1000	0.2007992008	0.5133128776	1	0.02640866695	EXPECTED_FROM_NULL
x000027	x004389	preferred	1000	1	1	1	0.02192023964	EXPECTED_FROM_NULL
x000027	x004555	preferred	1000	0.08891108891	0.3112854537	1	0.02425939953	EXPECTED_FROM_NULL
x000027	x005263	preferred	1000	0.09290709291	0.3173422548	1	0.02108536923	EXPECTED_FROM_NULL
x000027	x005320	preferred	1000	1	1	1	0.02334376904	EXPECTED_FROM_NULL
x000027	x005380	preferred	1000	0.1548451548	0.4314500379	1	0.02505182109	EXPECTED_FROM_NULL
x000027	x005381	preferred	1000	1	1	1	0.02269437067	EXPECTED_FROM_NULL
x000027	x005446	preferred	10000	9.9990001e-05	0.006076750815	0.1428571429	0.02865441679	BACKBONE_PREFERRED
x000027	x005447	preferred	10000	0.003799620038	0.06150038263	0.1666666667	0.02974722035	EXPECTED_FROM_NULL
x000027	x005488	preferred	1000	0.2167832168	0.5429694722	1	0.02685952021	EXPECTED_FROM_NULL
x000027	x005489	preferred	1000	0.01798201798	0.1458944079	0.3333333333	0.02502441167	EXPECTED_FROM_NULL
x000027	x005492	preferred	1000	1	1	0.5	0.0240655754	EXPECTED_FROM_NULL
x000027	x005493	preferred	1000	0.1138861139	0.3575313575	1	0.02420099014	EXPECTED_FROM_NULL
x000027	x005630	preferred	10000	9.9990001e-05	0.006076750815	0.1428571429	0.03003000279	SIGNIFICANT_UNSTABLE
x000027	x005631	preferred	10000	0.002799720028	0.05273624684	0.2857142857	0.03457078946	EXPECTED_FROM_NULL
x000027	x005922	preferred	1000	0.1198801199	0.3691528357	0.3333333333	0.02169904653	EXPECTED_FROM_NULL
x000027	x005923	preferred	1000	0.01098901099	0.1209128234	0.3333333333	0.02347286573	EXPECTED_FROM_NULL
x000027	x005966	preferred	1000	0.2207792208	0.549559405	1	0.02741519102	EXPECTED_FROM_NULL
x000027	x005988	preferred	1000	1	1	0.5	0.02184620244	EXPECTED_FROM_NULL
x000027	x005989	preferred	10000	0.003699630037	0.06079851199	0.5	0.0245825035	EXPECTED_FROM_NULL
x000027	x006077	preferred	1000	0.1688311688	0.4546866177	1	0.0222176074	EXPECTED_FROM_NULL
x000027	x006386	preferred	1000	1	1	1	0.04177023932	EXPECTED_FROM_NULL
x000027	x006792	preferred	1000	0.09390609391	0.3193997133	1	0.02383405954	EXPECTED_FROM_NULL
x000027	x006866	preferred	1000	0.08891108891	0.3112854537	1	0.02232557054	EXPECTED_FROM_NULL
x000027	x006887	preferred	1000	1	1	1	0.02247460895	EXPECTED_FROM_NULL
x000027	x007040	preferred	1000	0.07392607393	0.2865413768	0.5	0.02202398111	EXPECTED_FROM_NULL
x000027	x007041	preferred	1000	0.09090909091	0.313845854	0.5	0.02230863763	EXPECTED_FROM_NULL
x000027	x007762	preferred	1000	1	1	1	0.02544433894	EXPECTED_FROM_NULL
x000027	x007786	preferred	1000	0.01198801199	0.1237608545	0.5	0.02288063483	EXPECTED_FROM_NULL
x000027	x007822	preferred	1000	0.08391608392	0.3026805222	1	0.02447719548	EXPECTED_FROM_NULL
x000027	x008209	preferred	1000	1	1	1	0.02265517357	EXPECTED_FROM_NULL
x000027	x008400	preferred	1000	1	1	0	0.02688793	EXPECTED_FROM_NULL
x000027	x008414	preferred	1000	0.06993006993	0.2780799447	1	0.02204030308	EXPECTED_FROM_NULL
x000027	x008561	preferred	1000	0.01898101898	0.1496158453	0.2857142857	0.02726265634	EXPECTED_FROM_NULL
x000027	x009036	preferred	1000	0.1258741259	0.3824910938	1	0.02280540892	EXPECTED_FROM_NULL
x000027	x009058	preferred	1000	1	1	1	0.02080260149	EXPECTED_FROM_NULL
x000027	x009510	preferred	1000	0.04595404595	0.2242696697	0.5	0.02228169872	EXPECTED_FROM_NULL
x000027	x009543	preferred	1000	0.1788211788	0.4732810329	1	0.02589675758	EXPECTED_FROM_NULL
x000027	x009610	preferred	1000	0.02997002997	0.1814538845	0.25	0.0310868247	EXPECTED_FROM_NULL
x000027	x009666	preferred	1000	0.1108891109	0.3512033689	1	0.02343204673	EXPECTED_FROM_NULL
x000027	x010158	preferred	10000	0.007299270073	0.09715268143	0.25	0.03394419207	EXPECTED_FROM_NULL
x000027	x010159	preferred	10000	9.9990001e-05	0.006076750815	0.125	0.03332677785	BACKBONE_PREFERRED
x000027	x010210	preferred	10000	0.00199980002	0.04237734121	0.5	0.02370984661	BACKBONE_PREFERRED
x000027	x010310	preferred	1000	1	1	1	0.02829340976	EXPECTED_FROM_NULL
x000027	x010311	preferred	1000	1	1	1	0.02788369835	EXPECTED_FROM_NULL
x000027	x010416	preferred	1000	0.05394605395	0.242005905	1	0.0230400941	EXPECTED_FROM_NULL
x000027	x010444	preferred	1000	0.07492507493	0.2879876687	0.25	0.02294521375	EXPECTED_FROM_NULL
x000027	x010445	preferred	1000	0.1688311688	0.4546866177	1	0.02592650458	EXPECTED_FROM_NULL
x000027	x010454	preferred	1000	1	1	1	0.02188233497	EXPECTED_FROM_NULL
x000027	x010485	preferred	1000	0.1568431568	0.4347605922	1	0.02794840628	EXPECTED_FROM_NULL
x000027	x010570	preferred	1000	0.04395604396	0.2168184036	0.5	0.02247926522	EXPECTED_FROM_NULL
x000027	x010571	preferred	1000	1	1	0.3333333333	0.02363790543	EXPECTED_FROM_NULL
x000027	x010578	preferred	1000	0.1058941059	0.3434893405	0.3333333333	0.021241852	EXPECTED_FROM_NULL
x000027	x010702	preferred	1000	1	1	1	0.02178769972	EXPECTED_FROM_NULL
x000040	x000026	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x000027	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x000526	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x000545	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x004419	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x004423	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x004458	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x004459	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x004472	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x004473	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x004718	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x004719	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x005004	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x006019	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x006060	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x009464	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x009465	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x009474	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x009475	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x009526	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x009552	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x009635	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000040	x010396	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x000526	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x003706	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x004352	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x004459	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x004718	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x005004	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x005005	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x005842	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x006247	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x006441	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x009464	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x009465	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x009489	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x009526	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x009552	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x009553	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x009634	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x009635	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000041	x010396	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000106	x002925	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000106	x004473	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000106	x005004	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000106	x009464	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000106	x009465	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000106	x009495	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000106	x009634	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000107	x000026	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000107	x000027	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000107	x000357	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000107	x000584	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000107	x005005	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000107	x009464	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000107	x009465	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000107	x009471	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x000026	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x000027	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x000273	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x004418	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x004419	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x004459	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x004551	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x006185	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x009463	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x009464	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x009471	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x010065	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x010314	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x010315	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000196	x010701	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000197	x000027	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000197	x000272	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000197	x000273	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000197	x000473	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000197	x002327	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000197	x004419	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000197	x004473	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000197	x006184	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000197	x008326	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000197	x008668	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000197	x009464	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000197	x009465	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000202	x000356	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000202	x000357	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000202	x001334	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000202	x004344	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000202	x004624	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000202	x004625	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000202	x005005	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000202	x006415	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000202	x007926	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000202	x009464	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000202	x009465	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000202	x010314	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000202	x010526	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x000026	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x000196	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x000349	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x000357	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x001276	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x001277	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x003373	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x004353	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x004563	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x004624	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x004625	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x005005	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x006060	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x007927	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x009478	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x009634	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x010054	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000203	x010417	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000204	x004459	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000204	x005004	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000204	x005005	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000204	x006018	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000204	x009464	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000204	x009465	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000204	x010064	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000204	x010700	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000205	x000026	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000205	x000733	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000205	x005004	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000205	x005738	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000205	x008588	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000205	x009464	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000205	x009465	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000205	x009526	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000205	x010701	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000226	x000356	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000226	x003744	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000226	x004625	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000226	x004984	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000226	x009489	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000226	x009635	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000226	x009770	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000226	x009771	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000226	x010402	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000237	x004423	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000237	x005004	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000237	x006348	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000237	x006349	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000237	x008275	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000237	x009463	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
x000237	x010361	preferred	1000	0.000999000999	1	0	0	INSUFFICIENT_SUPPORT
