position	support_50	support_100	support_200	support_500	support_1000	support_count	support_fraction	mean_position	mean_jump_strength	max_jump_strength	position_uncertainty
9723	1	0	1	0	0	2	0.4	9722.5	0.09610477502908957	0.09999999999999999	17.5
17598	1	1	0	0	0	2	0.4	17597.5	0.09610073065154533	0.09999999999999999	2.5
22158	1	0	1	0	0	2	0.4	22157.5	0.09603831473272664	0.09999999999999999	2.5
13225	1	1	0	0	0	2	0.4	13225	0.09598938007238884	0.09999999999999999	5
35150	1	0	1	0	0	2	0.4	35150	0.09597589881390799	0.09999999999999999	10
1900	1	1	0	0	0	2	0.4	1900	0.09597589881390797	0.09999999999999999	10
4555	1	1	0	0	0	2	0.4	4555	0.09597589881390797	0.09999999999999999	5
4938	1	1	0	0	0	2	0.4	4937.5	0.09597589881390797	0.09999999999999999	12.5
11795	1	1	0	0	0	2	0.4	11795	0.09597589881390797	0.09999999999999999	5
15000	1	1	0	0	0	2	0.4	15000	0.09597589881390797	0.09999999999999999	10
21378	1	1	0	0	0	2	0.4	21377.5	0.09597589881390797	0.09999999999999999	12.5
23093	1	1	0	0	0	2	0.4	23092.5	0.09597589881390797	0.09999999999999999	2.5
23948	1	1	0	0	0	2	0.4	23947.5	0.09597589881390797	0.09999999999999999	7.5
24625	1	1	0	0	0	2	0.4	24625	0.09597589881390797	0.09999999999999999	5
26248	1	1	0	0	0	2	0.4	26247.5	0.09597589881390797	0.09999999999999999	7.5
27250	1	1	0	0	0	2	0.4	27250	0.09597589881390797	0.09999999999999999	0
30103	1	1	0	0	0	2	0.4	30102.5	0.09597589881390797	0.09999999999999999	2.5
37175	1	1	0	0	0	2	0.4	37175	0.09597589881390797	0.09999999999999999	5
37958	1	1	0	0	0	2	0.4	37957.5	0.09597589881390797	0.09999999999999999	2.5
39880	1	1	0	0	0	2	0.4	39880	0.09597589881390797	0.09999999999999999	0
42708	1	1	0	0	0	2	0.4	42707.5	0.09597589881390797	0.09999999999999999	2.5
10993	1	0	1	0	0	2	0.4	10992.5	0.09587290066617014	0.09999999999999999	7.5
11645	1	1	0	0	0	2	0.4	11645	0.09587128886399193	0.09999999999999999	5
35230	1	1	0	0	0	2	0.4	35230	0.09587128886399193	0.09999999999999999	10
42000	1	1	0	0	0	2	0.4	42000	0.09587128886399193	0.09999999999999999	0
10173	1	1	0	0	0	2	0.4	10172.5	0.09581356989823134	0.09999999999999999	2.5
27765	1	1	0	0	0	2	0.4	27765	0.09581356989823134	0.09999999999999999	5
24093	1	0	1	0	0	2	0.4	24092.5	0.09573382043436356	0.09999999999999999	7.5
40508	1	1	0	0	0	2	0.4	40507.5	0.09572623513863329	0.09999999999999999	2.5
15640	1	0	1	0	0	2	0.4	15640	0.09566756637719628	0.09999999999999999	0
20960	1	0	1	0	0	2	0.4	20960	0.09564335570413329	0.09999999999999999	0
25598	1	1	0	0	0	2	0.4	25597.5	0.09562162518871725	0.09999999999999999	2.5
26975	1	1	0	0	0	2	0.4	26975	0.09562162518871724	0.09999999999999999	5
27433	1	1	0	0	0	2	0.4	27432.5	0.09562162518871724	0.09999999999999999	7.5
