corpus_id	representation_id	family	metric_id	regime	checkpoint_requested	checkpoint_actual	replicate	seed	value	comparable
VM-ZL3b-x7	VM-CANONICAL	G	G01_ALPHABET_SIZE		5000	5005	0	2018590453187442023	33	true
VM-ZL3b-x7	VM-CANONICAL	G	G02_INITIAL_RESTRICTION_DENSITY		5000	5005	0	2018590453187442023	0.363636363636	true
VM-ZL3b-x7	VM-CANONICAL	G	G03_FINAL_RESTRICTION_DENSITY		5000	5005	0	2018590453187442023	0.0909090909091	true
VM-ZL3b-x7	VM-CANONICAL	G	G04_BIGRAM_OCCUPANCY		5000	5005	0	2018590453187442023	0.213957759412	true
VM-ZL3b-x7	VM-CANONICAL	G	G05_TRIGRAM_OCCUPANCY		5000	5005	0	2018590453187442023	0.0210646408994	true
VM-ZL3b-x7	VM-CANONICAL	G	G06_SYMBOL_CONDITIONAL_ENTROPY_NORM		5000	5005	0	2018590453187442023	0.418827127341	true
VM-ZL3b-x7	VM-CANONICAL	G	G07_HIGHER_ORDER_ENTROPY_REDUCTION		5000	5005	0	2018590453187442023	0.0529080209868	true
VM-ZL3b-x7	VM-CANONICAL	G	G08_MEAN_SYMBOLS_PER_TOKEN		5000	5005	0	2018590453187442023	4.91888111888	true
VM-ZL3b-x7	VM-CANONICAL	T	T01_MEAN_TOKEN_LENGTH		5000	5005	0	2018590453187442023	4.91888111888	true
VM-ZL3b-x7	VM-CANONICAL	T	T02_TOKEN_LENGTH_SD		5000	5005	0	2018590453187442023	1.83042691309	true
VM-ZL3b-x7	VM-CANONICAL	T	T03_UNIQUE_TOKEN_RATIO		5000	5005	0	2018590453187442023	0.383616383616	true
VM-ZL3b-x7	VM-CANONICAL	T	T04_HAPAX_RATIO		5000	5005	0	2018590453187442023	0.699479166667	true
VM-ZL3b-x7	VM-CANONICAL	T	T05_PREFIX_DIVERSITY		5000	5005	0	2018590453187442023	0.0109375	true
VM-ZL3b-x7	VM-CANONICAL	T	T06_SUFFIX_DIVERSITY		5000	5005	0	2018590453187442023	0.015625	true
VM-ZL3b-x7	VM-CANONICAL	T	T07_EDIT_GRAPH_DENSITY		5000	5005	0	2018590453187442023	0.0026771756123	true
VM-ZL3b-x7	VM-CANONICAL	T	T08_EDIT_GRAPH_GIANT_SHARE		5000	5005	0	2018590453187442023	0.794791666667	true
VM-ZL3b-x7	VM-CANONICAL	T	T09_EDIT_GRAPH_CLUSTERING		5000	5005	0	2018590453187442023	0.32498298375	true
VM-ZL3b-x7	VM-CANONICAL	T	T10_EDIT_DEGREE_FREQUENCY_SPEARMAN		5000	5005	0	2018590453187442023	0.618785279406	true
VM-ZL3b-x7	VM-CANONICAL	T	T11_POSITIONAL_RESTRICTION_DENSITY		5000	5005	0	2018590453187442023	0.222222222222	true
VM-ZL3b-x7	VM-CANONICAL	S	S01_TRANSITION_DENSITY	FREQ_GE_5	5000	5005	0	2018590453187442023	0.0369972229687	true
VM-ZL3b-x7	VM-CANONICAL	S	S02_TRANSITION_ZERO_DENSITY	FREQ_GE_5	5000	5005	0	2018590453187442023	0.963002777031	true
VM-ZL3b-x7	VM-CANONICAL	S	S03_TRANSITION_ENTROPY_NORM	FREQ_GE_5	5000	5005	0	2018590453187442023	0.676636094558	true
VM-ZL3b-x7	VM-CANONICAL	S	S06_PREFERRED_TRANSITION_FRACTION	FREQ_GE_5	5000	5005	0	2018590453187442023	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S07_DEPLETED_TRANSITION_FRACTION	FREQ_GE_5	5000	5005	0	2018590453187442023	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	FREQ_GE_5	5000	5005	0	2018590453187442023	0.411493856539	true
VM-ZL3b-x7	VM-CANONICAL	S	S01_TRANSITION_DENSITY	FREQ_GE_10	5000	5005	0	2018590453187442023	0.113777777778	true
VM-ZL3b-x7	VM-CANONICAL	S	S02_TRANSITION_ZERO_DENSITY	FREQ_GE_10	5000	5005	0	2018590453187442023	0.886222222222	true
VM-ZL3b-x7	VM-CANONICAL	S	S03_TRANSITION_ENTROPY_NORM	FREQ_GE_10	5000	5005	0	2018590453187442023	0.73577113542	true
VM-ZL3b-x7	VM-CANONICAL	S	S06_PREFERRED_TRANSITION_FRACTION	FREQ_GE_10	5000	5005	0	2018590453187442023	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S07_DEPLETED_TRANSITION_FRACTION	FREQ_GE_10	5000	5005	0	2018590453187442023	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	FREQ_GE_10	5000	5005	0	2018590453187442023	0.49382611437	true
VM-ZL3b-x7	VM-CANONICAL	S	S01_TRANSITION_DENSITY	TOP_100	5000	5005	0	2018590453187442023	0.0802	true
VM-ZL3b-x7	VM-CANONICAL	S	S02_TRANSITION_ZERO_DENSITY	TOP_100	5000	5005	0	2018590453187442023	0.9198	true
VM-ZL3b-x7	VM-CANONICAL	S	S03_TRANSITION_ENTROPY_NORM	TOP_100	5000	5005	0	2018590453187442023	0.715704281605	true
VM-ZL3b-x7	VM-CANONICAL	S	S06_PREFERRED_TRANSITION_FRACTION	TOP_100	5000	5005	0	2018590453187442023	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S07_DEPLETED_TRANSITION_FRACTION	TOP_100	5000	5005	0	2018590453187442023	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	TOP_100	5000	5005	0	2018590453187442023	0.471490989014	true
VM-ZL3b-x7	VM-CANONICAL	S	S01_TRANSITION_DENSITY	TOP_250	5000	5005	0	2018590453187442023	0.023872	true
VM-ZL3b-x7	VM-CANONICAL	S	S02_TRANSITION_ZERO_DENSITY	TOP_250	5000	5005	0	2018590453187442023	0.976128	true
VM-ZL3b-x7	VM-CANONICAL	S	S03_TRANSITION_ENTROPY_NORM	TOP_250	5000	5005	0	2018590453187442023	0.656054098303	true
VM-ZL3b-x7	VM-CANONICAL	S	S06_PREFERRED_TRANSITION_FRACTION	TOP_250	5000	5005	0	2018590453187442023	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S07_DEPLETED_TRANSITION_FRACTION	TOP_250	5000	5005	0	2018590453187442023	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	TOP_250	5000	5005	0	2018590453187442023	0.386258174579	true
VM-ZL3b-x7	VM-CANONICAL	S	S01_TRANSITION_DENSITY	MATCHED_VOCAB	5000	5005	0	2018590453187442023	0.00743601398258	true
VM-ZL3b-x7	VM-CANONICAL	S	S02_TRANSITION_ZERO_DENSITY	MATCHED_VOCAB	5000	5005	0	2018590453187442023	0.992563986017	true
VM-ZL3b-x7	VM-CANONICAL	S	S03_TRANSITION_ENTROPY_NORM	MATCHED_VOCAB	5000	5005	0	2018590453187442023	0.608372909268	true
VM-ZL3b-x7	VM-CANONICAL	S	S06_PREFERRED_TRANSITION_FRACTION	MATCHED_VOCAB	5000	5005	0	2018590453187442023	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S07_DEPLETED_TRANSITION_FRACTION	MATCHED_VOCAB	5000	5005	0	2018590453187442023	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	MATCHED_VOCAB	5000	5005	0	2018590453187442023	0.318231144922	true
VM-ZL3b-x7	VM-CANONICAL	S	S04_REPEATED_BIGRAM_TYPES		5000	5005	0	2018590453187442023	140	true
VM-ZL3b-x7	VM-CANONICAL	S	S05_REPEATED_TRIGRAM_TYPES		5000	5005	0	2018590453187442023	2	true
VM-ZL3b-x7	VM-CANONICAL	D	D_LINE_COHERENCE		5000	5005	0	2018590453187442023	0.00835094984512	true
VM-ZL3b-x7	VM-CANONICAL	D	D_LINE_EXCLUSIVITY		5000	5005	0	2018590453187442023	0.703645833333	true
VM-ZL3b-x7	VM-CANONICAL	D	D_LINE_VARIANCE_SHARE		5000	5005	0	2018590453187442023	0.191769249685	true
VM-ZL3b-x7	VM-CANONICAL	D	D_LINE_PROGRESSION		5000	5005	0	2018590453187442023	0.00017222015242	true
VM-ZL3b-x7	VM-CANONICAL	D	D_SECTION_COHERENCE		5000	5005	0	2018590453187442023		false
VM-ZL3b-x7	VM-CANONICAL	D	D_SECTION_EXCLUSIVITY		5000	5005	0	2018590453187442023		false
VM-ZL3b-x7	VM-CANONICAL	D	D_SECTION_VARIANCE_SHARE		5000	5005	0	2018590453187442023		false
VM-ZL3b-x7	VM-CANONICAL	D	D_SECTION_PROGRESSION		5000	5005	0	2018590453187442023		false
VM-ZL3b-x7	VM-CANONICAL	D	D_PAGE_COHERENCE		5000	5005	0	2018590453187442023		false
VM-ZL3b-x7	VM-CANONICAL	D	D_PAGE_EXCLUSIVITY		5000	5005	0	2018590453187442023		false
VM-ZL3b-x7	VM-CANONICAL	D	D_PAGE_VARIANCE_SHARE		5000	5005	0	2018590453187442023		false
VM-ZL3b-x7	VM-CANONICAL	D	D_PAGE_PROGRESSION		5000	5005	0	2018590453187442023		false
VM-ZL3b-x7	VM-CANONICAL	D	D_LOCUS_COHERENCE		5000	5005	0	2018590453187442023		false
VM-ZL3b-x7	VM-CANONICAL	D	D_LOCUS_EXCLUSIVITY		5000	5005	0	2018590453187442023		false
VM-ZL3b-x7	VM-CANONICAL	D	D_LOCUS_VARIANCE_SHARE		5000	5005	0	2018590453187442023		false
VM-ZL3b-x7	VM-CANONICAL	D	D_LOCUS_PROGRESSION		5000	5005	0	2018590453187442023		false
VM-ZL3b-x7	VM-CANONICAL	CURVE	A2_BIGRAM_TYPES		5000	5005	0	2018590453187442023	233	true
VM-ZL3b-x7	VM-CANONICAL	CURVE	A3_TRIGRAM_TYPES		5000	5005	0	2018590453187442023	757	true
VM-ZL3b-x7	VM-CANONICAL	CURVE	AT_TRANSITION_TYPES		5000	5005	0	2018590453187442023	4130	true
VM-ZL3b-x7	VM-CANONICAL	L	L01_LINE_TOKEN_COUNT_MEAN		5000	4997	0	2094014386896047487	7.72333848532	true
VM-ZL3b-x7	VM-CANONICAL	L	L02_LINE_SYMBOL_COUNT_MEAN		5000	4997	0	2094014386896047487	38.341576507	true
VM-ZL3b-x7	VM-CANONICAL	L	L03_BOUNDARY_SPECIALIZATION		5000	4997	0	2094014386896047487	0.755905511811	true
VM-ZL3b-x7	VM-CANONICAL	L	L04_POSITION_PROGRESSION		5000	4997	0	2094014386896047487	-0.0640690581882	true
VM-ZL3b-x7	VM-CANONICAL	L	L05_LINE_ASYMMETRY		5000	4997	0	2094014386896047487	0.685990940811	true
VM-ZL3b-x7	VM-CANONICAL	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	FREQ_GE_5	5000	4997	0	2094014386896047487	0.241359900934	true
VM-ZL3b-x7	VM-CANONICAL	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	FREQ_GE_5	5000	4997	0	2094014386896047487	0.758640099066	true
VM-ZL3b-x7	VM-CANONICAL	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	FREQ_GE_10	5000	4997	0	2094014386896047487	0.508618331053	true
VM-ZL3b-x7	VM-CANONICAL	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	FREQ_GE_10	5000	4997	0	2094014386896047487	0.491381668947	true
VM-ZL3b-x7	VM-CANONICAL	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	TOP_100	5000	4997	0	2094014386896047487	0.447070707071	true
VM-ZL3b-x7	VM-CANONICAL	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	TOP_100	5000	4997	0	2094014386896047487	0.552929292929	true
VM-ZL3b-x7	VM-CANONICAL	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	TOP_250	5000	4997	0	2094014386896047487	0.175421686747	true
VM-ZL3b-x7	VM-CANONICAL	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	TOP_250	5000	4997	0	2094014386896047487	0.824578313253	true
VM-ZL3b-x7	VM-CANONICAL	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	MATCHED_VOCAB	5000	4997	0	2094014386896047487	0.0622559425531	true
VM-ZL3b-x7	VM-CANONICAL	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	MATCHED_VOCAB	5000	4997	0	2094014386896047487	0.937744057447	true
VM-ZL3b-x7	VM-CANONICAL	G	G01_ALPHABET_SIZE		5000	4998	1	8257645316484625610	31	true
VM-ZL3b-x7	VM-CANONICAL	G	G02_INITIAL_RESTRICTION_DENSITY		5000	4998	1	8257645316484625610	0.322580645161	true
VM-ZL3b-x7	VM-CANONICAL	G	G03_FINAL_RESTRICTION_DENSITY		5000	4998	1	8257645316484625610	0.0645161290323	true
VM-ZL3b-x7	VM-CANONICAL	G	G04_BIGRAM_OCCUPANCY		5000	4998	1	8257645316484625610	0.23517169615	true
VM-ZL3b-x7	VM-CANONICAL	G	G05_TRIGRAM_OCCUPANCY		5000	4998	1	8257645316484625610	0.0253767916485	true
VM-ZL3b-x7	VM-CANONICAL	G	G06_SYMBOL_CONDITIONAL_ENTROPY_NORM		5000	4998	1	8257645316484625610	0.427535687653	true
VM-ZL3b-x7	VM-CANONICAL	G	G07_HIGHER_ORDER_ENTROPY_REDUCTION		5000	4998	1	8257645316484625610	0.0533468508833	true
VM-ZL3b-x7	VM-CANONICAL	G	G08_MEAN_SYMBOLS_PER_TOKEN		5000	4998	1	8257645316484625610	4.96558623449	true
VM-ZL3b-x7	VM-CANONICAL	T	T01_MEAN_TOKEN_LENGTH		5000	4998	1	8257645316484625610	4.96558623449	true
VM-ZL3b-x7	VM-CANONICAL	T	T02_TOKEN_LENGTH_SD		5000	4998	1	8257645316484625610	1.82968720512	true
VM-ZL3b-x7	VM-CANONICAL	T	T03_UNIQUE_TOKEN_RATIO		5000	4998	1	8257645316484625610	0.391756702681	true
VM-ZL3b-x7	VM-CANONICAL	T	T04_HAPAX_RATIO		5000	4998	1	8257645316484625610	0.713993871297	true
VM-ZL3b-x7	VM-CANONICAL	T	T05_PREFIX_DIVERSITY		5000	4998	1	8257645316484625610	0.0107252298264	true
VM-ZL3b-x7	VM-CANONICAL	T	T06_SUFFIX_DIVERSITY		5000	4998	1	8257645316484625610	0.014811031665	true
VM-ZL3b-x7	VM-CANONICAL	T	T07_EDIT_GRAPH_DENSITY		5000	4998	1	8257645316484625610	0.00258468200112	true
VM-ZL3b-x7	VM-CANONICAL	T	T08_EDIT_GRAPH_GIANT_SHARE		5000	4998	1	8257645316484625610	0.770684371808	true
VM-ZL3b-x7	VM-CANONICAL	T	T09_EDIT_GRAPH_CLUSTERING		5000	4998	1	8257645316484625610	0.322275872285	true
VM-ZL3b-x7	VM-CANONICAL	T	T10_EDIT_DEGREE_FREQUENCY_SPEARMAN		5000	4998	1	8257645316484625610	0.597502088167	true
VM-ZL3b-x7	VM-CANONICAL	T	T11_POSITIONAL_RESTRICTION_DENSITY		5000	4998	1	8257645316484625610	0.161290322581	true
VM-ZL3b-x7	VM-CANONICAL	S	S01_TRANSITION_DENSITY	FREQ_GE_5	5000	4998	1	8257645316484625610	0.0355821482252	true
VM-ZL3b-x7	VM-CANONICAL	S	S02_TRANSITION_ZERO_DENSITY	FREQ_GE_5	5000	4998	1	8257645316484625610	0.964417851775	true
VM-ZL3b-x7	VM-CANONICAL	S	S03_TRANSITION_ENTROPY_NORM	FREQ_GE_5	5000	4998	1	8257645316484625610	0.67515031268	true
VM-ZL3b-x7	VM-CANONICAL	S	S06_PREFERRED_TRANSITION_FRACTION	FREQ_GE_5	5000	4998	1	8257645316484625610	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S07_DEPLETED_TRANSITION_FRACTION	FREQ_GE_5	5000	4998	1	8257645316484625610	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	FREQ_GE_5	5000	4998	1	8257645316484625610	0.408570840674	true
VM-ZL3b-x7	VM-CANONICAL	S	S01_TRANSITION_DENSITY	FREQ_GE_10	5000	4998	1	8257645316484625610	0.0941373966942	true
VM-ZL3b-x7	VM-CANONICAL	S	S02_TRANSITION_ZERO_DENSITY	FREQ_GE_10	5000	4998	1	8257645316484625610	0.905862603306	true
VM-ZL3b-x7	VM-CANONICAL	S	S03_TRANSITION_ENTROPY_NORM	FREQ_GE_10	5000	4998	1	8257645316484625610	0.727072581522	true
VM-ZL3b-x7	VM-CANONICAL	S	S06_PREFERRED_TRANSITION_FRACTION	FREQ_GE_10	5000	4998	1	8257645316484625610	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S07_DEPLETED_TRANSITION_FRACTION	FREQ_GE_10	5000	4998	1	8257645316484625610	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	FREQ_GE_10	5000	4998	1	8257645316484625610	0.475762970866	true
VM-ZL3b-x7	VM-CANONICAL	S	S01_TRANSITION_DENSITY	TOP_100	5000	4998	1	8257645316484625610	0.0816	true
VM-ZL3b-x7	VM-CANONICAL	S	S02_TRANSITION_ZERO_DENSITY	TOP_100	5000	4998	1	8257645316484625610	0.9184	true
VM-ZL3b-x7	VM-CANONICAL	S	S03_TRANSITION_ENTROPY_NORM	TOP_100	5000	4998	1	8257645316484625610	0.719617824858	true
VM-ZL3b-x7	VM-CANONICAL	S	S06_PREFERRED_TRANSITION_FRACTION	TOP_100	5000	4998	1	8257645316484625610	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S07_DEPLETED_TRANSITION_FRACTION	TOP_100	5000	4998	1	8257645316484625610	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	TOP_100	5000	4998	1	8257645316484625610	0.467270918298	true
VM-ZL3b-x7	VM-CANONICAL	S	S01_TRANSITION_DENSITY	TOP_250	5000	4998	1	8257645316484625610	0.0236	true
VM-ZL3b-x7	VM-CANONICAL	S	S02_TRANSITION_ZERO_DENSITY	TOP_250	5000	4998	1	8257645316484625610	0.9764	true
VM-ZL3b-x7	VM-CANONICAL	S	S03_TRANSITION_ENTROPY_NORM	TOP_250	5000	4998	1	8257645316484625610	0.656028615944	true
VM-ZL3b-x7	VM-CANONICAL	S	S06_PREFERRED_TRANSITION_FRACTION	TOP_250	5000	4998	1	8257645316484625610	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S07_DEPLETED_TRANSITION_FRACTION	TOP_250	5000	4998	1	8257645316484625610	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	TOP_250	5000	4998	1	8257645316484625610	0.382371880847	true
VM-ZL3b-x7	VM-CANONICAL	S	S01_TRANSITION_DENSITY	MATCHED_VOCAB	5000	4998	1	8257645316484625610	0.00730848339977	true
VM-ZL3b-x7	VM-CANONICAL	S	S02_TRANSITION_ZERO_DENSITY	MATCHED_VOCAB	5000	4998	1	8257645316484625610	0.9926915166	true
VM-ZL3b-x7	VM-CANONICAL	S	S03_TRANSITION_ENTROPY_NORM	MATCHED_VOCAB	5000	4998	1	8257645316484625610	0.607616922736	true
VM-ZL3b-x7	VM-CANONICAL	S	S06_PREFERRED_TRANSITION_FRACTION	MATCHED_VOCAB	5000	4998	1	8257645316484625610	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S07_DEPLETED_TRANSITION_FRACTION	MATCHED_VOCAB	5000	4998	1	8257645316484625610	0	true
VM-ZL3b-x7	VM-CANONICAL	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	MATCHED_VOCAB	5000	4998	1	8257645316484625610	0.315005406746	true
VM-ZL3b-x7	VM-CANONICAL	S	S04_REPEATED_BIGRAM_TYPES		5000	4998	1	8257645316484625610	144	true
VM-ZL3b-x7	VM-CANONICAL	S	S05_REPEATED_TRIGRAM_TYPES		5000	4998	1	8257645316484625610	4	true
VM-ZL3b-x7	VM-CANONICAL	D	D_LINE_COHERENCE		5000	4998	1	8257645316484625610	0.00757226630081	true
VM-ZL3b-x7	VM-CANONICAL	D	D_LINE_EXCLUSIVITY		5000	4998	1	8257645316484625610	0.715526046987	true
VM-ZL3b-x7	VM-CANONICAL	D	D_LINE_VARIANCE_SHARE		5000	4998	1	8257645316484625610	0.20344486105	true
VM-ZL3b-x7	VM-CANONICAL	D	D_LINE_PROGRESSION		5000	4998	1	8257645316484625610	0.000225327015612	true
VM-ZL3b-x7	VM-CANONICAL	D	D_SECTION_COHERENCE		5000	4998	1	8257645316484625610		false
VM-ZL3b-x7	VM-CANONICAL	D	D_SECTION_EXCLUSIVITY		5000	4998	1	8257645316484625610		false
VM-ZL3b-x7	VM-CANONICAL	D	D_SECTION_VARIANCE_SHARE		5000	4998	1	8257645316484625610		false
VM-ZL3b-x7	VM-CANONICAL	D	D_SECTION_PROGRESSION		5000	4998	1	8257645316484625610		false
VM-ZL3b-x7	VM-CANONICAL	D	D_PAGE_COHERENCE		5000	4998	1	8257645316484625610		false
VM-ZL3b-x7	VM-CANONICAL	D	D_PAGE_EXCLUSIVITY		5000	4998	1	8257645316484625610		false
VM-ZL3b-x7	VM-CANONICAL	D	D_PAGE_VARIANCE_SHARE		5000	4998	1	8257645316484625610		false
VM-ZL3b-x7	VM-CANONICAL	D	D_PAGE_PROGRESSION		5000	4998	1	8257645316484625610		false
VM-ZL3b-x7	VM-CANONICAL	D	D_LOCUS_COHERENCE		5000	4998	1	8257645316484625610		false
VM-ZL3b-x7	VM-CANONICAL	D	D_LOCUS_EXCLUSIVITY		5000	4998	1	8257645316484625610		false
VM-ZL3b-x7	VM-CANONICAL	D	D_LOCUS_VARIANCE_SHARE		5000	4998	1	8257645316484625610		false
VM-ZL3b-x7	VM-CANONICAL	D	D_LOCUS_PROGRESSION		5000	4998	1	8257645316484625610		false
VM-ZL3b-x7	VM-CANONICAL	CURVE	A2_BIGRAM_TYPES		5000	4998	1	8257645316484625610	226	true
VM-ZL3b-x7	VM-CANONICAL	CURVE	A3_TRIGRAM_TYPES		5000	4998	1	8257645316484625610	756	true
VM-ZL3b-x7	VM-CANONICAL	CURVE	AT_TRANSITION_TYPES		5000	4998	1	8257645316484625610	4113	true
VM-ZL3b-x7	VM-CANONICAL	L	L01_LINE_TOKEN_COUNT_MEAN		5000	5000	1	3382936823758708604	7.58725341426	true
VM-ZL3b-x7	VM-CANONICAL	L	L02_LINE_SYMBOL_COUNT_MEAN		5000	5000	1	3382936823758708604	37.0606980273	true
VM-ZL3b-x7	VM-CANONICAL	L	L03_BOUNDARY_SPECIALIZATION		5000	5000	1	3382936823758708604	0.759036144578	true
VM-ZL3b-x7	VM-CANONICAL	L	L04_POSITION_PROGRESSION		5000	5000	1	3382936823758708604	-0.0572722166277	true
VM-ZL3b-x7	VM-CANONICAL	L	L05_LINE_ASYMMETRY		5000	5000	1	3382936823758708604	0.75001023993	true
VM-ZL3b-x7	VM-CANONICAL	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	FREQ_GE_5	5000	5000	1	3382936823758708604	0.252996474736	true
VM-ZL3b-x7	VM-CANONICAL	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	FREQ_GE_5	5000	5000	1	3382936823758708604	0.747003525264	true
VM-ZL3b-x7	VM-CANONICAL	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	FREQ_GE_10	5000	5000	1	3382936823758708604	0.511494252874	true
VM-ZL3b-x7	VM-CANONICAL	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	FREQ_GE_10	5000	5000	1	3382936823758708604	0.488505747126	true
VM-ZL3b-x7	VM-CANONICAL	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	TOP_100	5000	5000	1	3382936823758708604	0.46101010101	true
VM-ZL3b-x7	VM-CANONICAL	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	TOP_100	5000	5000	1	3382936823758708604	0.53898989899	true
VM-ZL3b-x7	VM-CANONICAL	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	TOP_250	5000	5000	1	3382936823758708604	0.177895582329	true
VM-ZL3b-x7	VM-CANONICAL	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	TOP_250	5000	5000	1	3382936823758708604	0.822104417671	true
VM-ZL3b-x7	VM-CANONICAL	L	L06_SAME_LINE_COOCCURRENCE_DENSITY	MATCHED_VOCAB	5000	5000	1	3382936823758708604	0.0633173467516	true
VM-ZL3b-x7	VM-CANONICAL	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	MATCHED_VOCAB	5000	5000	1	3382936823758708604	0.936682653248	true
VM-ZL3b-x7	VM-CANONICAL	G	G01_ALPHABET_SIZE		5000	4997	2	2987092560788957247	33	true
VM-ZL3b-x7	VM-CANONICAL	G	G02_INITIAL_RESTRICTION_DENSITY		5000	4997	2	2987092560788957247	0.272727272727	true
VM-ZL3b-x7	VM-CANONICAL	G	G03_FINAL_RESTRICTION_DENSITY		5000	4997	2	2987092560788957247	0.0909090909091	true
VM-ZL3b-x7	VM-CANONICAL	G	G04_BIGRAM_OCCUPANCY		5000	4997	2	2987092560788957247	0.227731864096	true
VM-ZL3b-x7	VM-CANONICAL	G	G05_TRIGRAM_OCCUPANCY		5000	4997	2	2987092560788957247	0.0208420291065	true
VM-ZL3b-x7	VM-CANONICAL	G	G06_SYMBOL_CONDITIONAL_ENTROPY_NORM		5000	4997	2	2987092560788957247	0.412298307323	true
VM-ZL3b-x7	VM-CANONICAL	G	G07_HIGHER_ORDER_ENTROPY_REDUCTION		5000	4997	2	2987092560788957247	0.0509778765096	true
VM-ZL3b-x7	VM-CANONICAL	G	G08_MEAN_SYMBOLS_PER_TOKEN		5000	4997	2	2987092560788957247	4.95437262357	true
VM-ZL3b-x7	VM-CANONICAL	T	T01_MEAN_TOKEN_LENGTH		5000	4997	2	2987092560788957247	4.95437262357	true
VM-ZL3b-x7	VM-CANONICAL	T	T02_TOKEN_LENGTH_SD		5000	4997	2	2987092560788957247	1.84628401131	true
VM-ZL3b-x7	VM-CANONICAL	T	T03_UNIQUE_TOKEN_RATIO		5000	4997	2	2987092560788957247	0.387032219332	true
VM-ZL3b-x7	VM-CANONICAL	T	T04_HAPAX_RATIO		5000	4997	2	2987092560788957247	0.717166494312	true
VM-ZL3b-x7	VM-CANONICAL	T	T05_PREFIX_DIVERSITY		5000	4997	2	2987092560788957247	0.0124095139607	true
VM-ZL3b-x7	VM-CANONICAL	T	T06_SUFFIX_DIVERSITY		5000	4997	2	2987092560788957247	0.0155118924509	true
VM-ZL3b-x7	VM-CANONICAL	T	T07_EDIT_GRAPH_DENSITY		5000	4997	2	2987092560788957247	0.00265352600643	true
VM-ZL3b-x7	VM-CANONICAL	T	T08_EDIT_GRAPH_GIANT_SHARE		5000	4997	2	2987092560788957247	0.784901758014	true
VM-ZL3b-x7	VM-CANONICAL	T	T09_EDIT_GRAPH_CLUSTERING		5000	4997	2	2987092560788957247	0.325487076748	true
VM-ZL3b-x7	VM-CANONICAL	T	T10_EDIT_DEGREE_FREQUENCY_SPEARMAN		5000	4997	2	2987092560788957247	0.598790743459	true
VM-ZL3b-x7	VM-CANONICAL	T	T11_POSITIONAL_RESTRICTION_DENSITY		5000	4997	2	2987092560788957247	0.151515151515	true
VM-ZL3b-x7	VM-CANONICAL	S	S01_TRANSITION_DENSITY	FREQ_GE_5	5000	4997	2	2987092560788957247	0.0369320672023	true
VM-ZL3b-x7	VM-CANONICAL	S	S02_TRANSITION_ZERO_DENSITY	FREQ_GE_5	5000	4997	2	2987092560788957247	0.963067932798	true
VM-ZL3b-x7	VM-CANONICAL	S	S03_TRANSITION_ENTROPY_NORM	FREQ_GE_5	5000	4997	2	2987092560788957247	0.676330792569	true
