record_type	token	count	token_a	token_b	distance	property	raw_value	normalized_value	mean_a	mean_b	delta	raw_mean_a	raw_mean_b	trajectory_correlation	mean_absolute_difference
token_property	x000000	267				effective_predecessor_count	157.9537818494619	2.6204069339614127							
token_property	x000000	267				effective_successor_count	224.66063582919472	3.1933632146494726							
token_property	x000000	267				frequency_rank	8	-1.6931010430686775							
token_property	x000000	267				global_count	267	2.978141841671992							
token_property	x000000	267				global_frequency_probability	0.0061080227849838725	4.9450480901015155							
token_property	x000000	267				grapheme_length	7	0							
token_property	x000000	267				line_end_probability	0.0898876404494382	0.11320858869689564							
token_property	x000000	267				line_start_probability	0.02247191011235955	-0.719700399479039							
token_property	x000000	267				log_global_count	5.5909869805108565	2.978141841671992							
token_property	x000000	267				max_predecessor_probability	0.019157088122605363	-1.2259096560994682							
token_property	x000000	267				max_structural_similarity	0.5741520858192678	2.253964517576321							
token_property	x000000	267				max_successor_probability	0.01646090534979424	-1.4680244578948916							
token_property	x000000	267				mean_position	6.097378277153558	0.04204339080809588							
token_property	x000000	267				mean_structural_similarity_to_all	0.29276551257100436	1.4085327172454956							
token_property	x000000	267				median_position	6	0.09062007779643247							
token_property	x000000	267				normalized_frequency_rank	0.01199400299850075	-1.693101043068677							
token_property	x000000	267				normalized_mean_position	0.5211116390891672	0.25446532590013327							
token_property	x000000	267				positional_entropy	3.6077166093840325	1.183115781290017							
token_property	x000000	267				positional_specialization	0.0765759825884984	0.6561523356816276							
token_property	x000000	267				predecessor_entropy	7.303358669373895	2.582350052223823							
token_property	x000000	267				structural_degree_above_0_5	7	2.925300897317894							
token_property	x000000	267				structural_degree_above_0_6	0	0							
token_property	x000000	267				structural_degree_above_0_7	0	0							
token_property	x000000	267				successor_entropy	7.811603552970673	3.1391305008509405							
token_property	x000000	267				top3_predecessor_mass	0.05747126436781609	-1.3693047344219706							
token_property	x000000	267				top3_successor_mass	0.0411522633744856	-1.7796672402812543							
token_property	x000000	267				top5_predecessor_mass	0.09578544061302681	-1.397373621418691							
token_property	x000000	267				top5_successor_mass	0.05761316872427984	-1.8362632463949315							
token_property	x000000	267				unique_grapheme_count	2	-4.6832767752869895							
