block_a	block_b	edges_a	edges_b	intersection	edge_jaccard	degree_rank_correlation	scc_overlap
G2/generic#1	G2/generic#2	32	41	22	0.431372549	0.5708641653	0
G2/generic#1	G3/generic#2	32	60	29	0.4603174603	0.6320784611	0
G2/generic#1	G0/generic#3	32	45	21	0.375	0.5165413213	0
G2/generic#1	G1/generic#3	32	47	27	0.5192307692	0.6581626718	0
G2/generic#1	G2/generic#3	32	44	23	0.4339622642	0.59652796	0
G2/generic#1	G3/generic#3	32	39	27	0.6136363636	0.7291892482	0
G2/generic#1	G0/generic#4	32	34	17	0.3469387755	0.4889320536	0
G2/generic#1	G1/generic#4	32	42	28	0.6086956522	0.7343748964	0
G2/generic#1	G2/generic#4	32	37	21	0.4375	0.6124135685	0
G2/generic#1	G3/generic#4	32	35	23	0.5227272727	0.6699061921	0
G2/generic#1	G0/generic#5	32	38	18	0.3461538462	0.5055424964	0
G2/generic#1	G1/generic#5	32	31	20	0.4651162791	0.6097096998	0
G2/generic#1	G2/generic#5	32	10	6	0.1666666667	0.3155990002	0
G2/generic#1	G3/generic#5	32	25	16	0.3902439024	0.5714025481	0
G2/generic#1	G0/generic#6	32	40	27	0.6	0.7378696543	0
G2/generic#1	G1/generic#6	32	29	16	0.3555555556	0.4969617954	0
G2/generic#1	G2/generic#6	32	31	24	0.6153846154	0.7623789973	0
G2/generic#1	G3/generic#6	32	26	14	0.3181818182	0.4837292066	0
G2/generic#1	G0/generic#7	32	34	21	0.4666666667	0.6150860787	0
G2/generic#1	G1/generic#7	32	35	14	0.2641509434	0.3834777699	0
G2/generic#1	G2/generic#7	32	24	16	0.4	0.5913781011	0
G2/generic#1	G3/generic#7	32	28	18	0.4285714286	0.5926839638	0
G2/generic#1	G0/generic#8	32	22	15	0.3846153846	0.5292937372	0
G2/generic#1	G1/generic#8	32	27	18	0.4390243902	0.6190052669	1
G2/generic#1	G2/generic#8	32	15	8	0.2051282051	0.3845173163	0
G2/generic#1	G3/generic#8	32	33	23	0.5476190476	0.6872912256	1
G2/generic#1	G0/generic#9	32	19	15	0.4166666667	0.5858905788	0
G2/generic#1	G1/generic#9	32	29	24	0.6486486486	0.7885530099	0
G2/generic#1	G2/generic#9	32	38	29	0.7073170732	0.8250201384	0
G2/generic#1	G3/generic#9	32	43	28	0.5957446809	0.7136974472	0
G2/generic#1	G0/generic#10	32	39	19	0.3653846154	0.5223854408	0
G2/generic#1	G1/generic#10	32	24	18	0.4736842105	0.6772074105	0
G2/generic#1	G2/generic#10	32	23	18	0.4864864865	0.6765494416	0
G2/generic#1	G3/generic#10	32	48	24	0.4285714286	0.5577355851	0
G2/generic#1	G0/generic#11	32	41	24	0.4897959184	0.6401114713	0
G2/generic#1	G1/generic#11	32	26	17	0.4146341463	0.5701363077	0
G2/generic#1	G2/generic#11	32	37	13	0.2321428571	0.373185415	0
G2/generic#1	G3/generic#11	32	50	30	0.5769230769	0.7274949425	0
G2/generic#1	G0/generic#12	32	46	29	0.5918367347	0.7183231941	0
G2/generic#1	G1/generic#12	32	33	21	0.4772727273	0.6481423322	0
G2/generic#1	G2/generic#12	32	38	22	0.4583333333	0.6084233621	0
G2/generic#1	G3/generic#12	32	52	27	0.4736842105	0.6179973285	0
G2/generic#1	G0/generic#13	32	43	27	0.5625	0.7386942541	0
G2/generic#1	G1/generic#13	32	50	29	0.5471698113	0.6619570586	0
G2/generic#1	G2/generic#13	32	31	21	0.5	0.657155756	0
G2/generic#1	G3/generic#13	32	33	20	0.4444444444	0.6650488371	0
G2/generic#1	G0/generic#14	32	53	28	0.4912280702	0.6503587444	0
G2/generic#1	G1/generic#14	32	40	15	0.2631578947	0.4236626075	0
G2/generic#1	G2/generic#14	32	47	26	0.4905660377	0.6368467534	0
G2/generic#1	G3/generic#14	32	32	20	0.4545454545	0.6231440614	0
G2/generic#1	G0/generic#15	32	48	25	0.4545454545	0.6028994776	0
G2/generic#1	G1/generic#15	32	56	28	0.4666666667	0.6508687839	0
G2/generic#1	G2/generic#15	32	47	26	0.4905660377	0.6623164252	0
G2/generic#1	G3/generic#15	32	12	11	0.3333333333	0.5838583976	0
G3/generic#1	G0/generic#2	26	49	25	0.5	0.7143084395	0
G3/generic#1	G1/generic#2	26	39	19	0.4130434783	0.6325591922	0
G3/generic#1	G2/generic#2	26	41	25	0.5952380952	0.7248330235	0
G3/generic#1	G3/generic#2	26	60	23	0.3650793651	0.5743656112	0
G3/generic#1	G0/generic#3	26	45	16	0.2909090909	0.4682853061	0
G3/generic#1	G1/generic#3	26	47	22	0.431372549	0.5974923544	0
G3/generic#1	G2/generic#3	26	44	22	0.4583333333	0.6251106621	0
G3/generic#1	G3/generic#3	26	39	20	0.4444444444	0.6040081488	0
G3/generic#1	G0/generic#4	26	34	19	0.4634146341	0.5948848569	0
G3/generic#1	G1/generic#4	26	42	22	0.4782608696	0.6675799721	0
G3/generic#1	G2/generic#4	26	37	17	0.3695652174	0.5873579928	0
G3/generic#1	G3/generic#4	26	35	21	0.525	0.7014920591	0
G3/generic#1	G0/generic#5	26	38	18	0.3913043478	0.5817827937	0
G3/generic#1	G1/generic#5	26	31	18	0.4615384615	0.6974948157	0
G3/generic#1	G2/generic#5	26	10	9	0.3333333333	0.5631790548	0
G3/generic#1	G3/generic#5	26	25	17	0.5	0.6936980323	1
G3/generic#1	G0/generic#6	26	40	20	0.4347826087	0.5893200657	0
G3/generic#1	G1/generic#6	26	29	20	0.5714285714	0.7269846334	0
G3/generic#1	G2/generic#6	26	31	18	0.4615384615	0.6500000582	0
G3/generic#1	G3/generic#6	26	26	16	0.4444444444	0.6299656364	1
G3/generic#1	G0/generic#7	26	34	22	0.5789473684	0.7014391465	0
G3/generic#1	G1/generic#7	26	35	17	0.3863636364	0.5343773859	0
G3/generic#1	G2/generic#7	26	24	18	0.5625	0.7521134947	0
G3/generic#1	G3/generic#7	26	28	18	0.5	0.6487847047	1
G3/generic#1	G0/generic#8	26	22	14	0.4117647059	0.5870126711	0
G3/generic#1	G1/generic#8	26	27	16	0.4324324324	0.6485240124	0
G3/generic#1	G2/generic#8	26	15	11	0.3666666667	0.5188671892	0
G3/generic#1	G3/generic#8	26	33	22	0.5945945946	0.7455969263	0
G3/generic#1	G0/generic#9	26	19	7	0.1842105263	0.2849275211	0
G3/generic#1	G1/generic#9	26	29	21	0.6176470588	0.76084161	0
G3/generic#1	G2/generic#9	26	38	21	0.488372093	0.7245125425	0
G3/generic#1	G3/generic#9	26	43	23	0.5	0.6999276236	0
G3/generic#1	G0/generic#10	26	39	19	0.4130434783	0.5975872186	0
G3/generic#1	G1/generic#10	26	24	15	0.4285714286	0.5757974683	0
G3/generic#1	G2/generic#10	26	23	18	0.5806451613	0.7413987684	0
G3/generic#1	G3/generic#10	26	48	19	0.3454545455	0.5139628495	0
G3/generic#1	G0/generic#11	26	41	25	0.5952380952	0.7706799476	0
G3/generic#1	G1/generic#11	26	26	18	0.5294117647	0.6594737477	0
G3/generic#1	G2/generic#11	26	37	17	0.3695652174	0.5243235311	0
G3/generic#1	G3/generic#11	26	50	22	0.4074074074	0.599197424	0
G3/generic#1	G0/generic#12	26	46	23	0.4693877551	0.6530825533	0
G3/generic#1	G1/generic#12	26	33	17	0.4047619048	0.5961908487	0
G3/generic#1	G2/generic#12	26	38	15	0.306122449	0.476518522	0
G3/generic#1	G3/generic#12	26	52	24	0.4444444444	0.6671719001	0
G3/generic#1	G0/generic#13	26	43	21	0.4375	0.6514812314	0
G3/generic#1	G1/generic#13	26	50	22	0.4074074074	0.6214919101	0
G3/generic#1	G2/generic#13	26	31	21	0.5833333333	0.6904865918	0
G3/generic#1	G3/generic#13	26	33	19	0.475	0.6698190322	0
G3/generic#1	G0/generic#14	26	53	22	0.3859649123	0.5942437992	0
G3/generic#1	G1/generic#14	26	40	18	0.375	0.5756923977	0
G3/generic#1	G2/generic#14	26	47	22	0.431372549	0.6190518908	0
G3/generic#1	G3/generic#14	26	32	15	0.3488372093	0.53773851	0
G3/generic#1	G0/generic#15	26	48	19	0.3454545455	0.5582255543	0
G3/generic#1	G1/generic#15	26	56	22	0.3666666667	0.5911785714	0
G3/generic#1	G2/generic#15	26	47	21	0.4038461538	0.5978118832	0
G3/generic#1	G3/generic#15	26	12	6	0.1875	0.4233365891	0
G0/generic#2	G1/generic#2	49	39	33	0.6	0.7291340666	0
G0/generic#2	G2/generic#2	49	41	32	0.5517241379	0.7030054754	0
G0/generic#2	G3/generic#2	49	60	37	0.5138888889	0.676123474	0
G0/generic#2	G0/generic#3	49	45	29	0.4461538462	0.6435936416	0
G0/generic#2	G1/generic#3	49	47	34	0.5483870968	0.6805287482	0
G0/generic#2	G2/generic#3	49	44	29	0.453125	0.667398052	0
G0/generic#2	G3/generic#3	49	39	35	0.6603773585	0.7556071803	0
G0/generic#2	G0/generic#4	49	34	27	0.4821428571	0.6598924964	0
G0/generic#2	G1/generic#4	49	42	39	0.75	0.815962692	0
G0/generic#2	G2/generic#4	49	37	27	0.4576271186	0.673149197	0
G0/generic#2	G3/generic#4	49	35	32	0.6153846154	0.7757056685	0
G0/generic#2	G0/generic#5	49	38	25	0.4032258065	0.6289289764	0
G0/generic#2	G1/generic#5	49	31	29	0.568627451	0.7283831041	0
G0/generic#2	G2/generic#5	49	10	10	0.2040816327	0.481325247	0
G0/generic#2	G3/generic#5	49	25	22	0.4230769231	0.6740708919	0
G0/generic#2	G0/generic#6	49	40	37	0.7115384615	0.7985443076	0
G0/generic#2	G1/generic#6	49	29	26	0.5	0.6821422093	0
G0/generic#2	G2/generic#6	49	31	30	0.6	0.7601358024	0
G0/generic#2	G3/generic#6	49	26	21	0.3888888889	0.5898720831	0
G0/generic#2	G0/generic#7	49	34	27	0.4821428571	0.6675197563	0
G0/generic#2	G1/generic#7	49	35	23	0.3770491803	0.5895674156	0
G0/generic#2	G2/generic#7	49	24	22	0.431372549	0.6506256735	0
G0/generic#2	G3/generic#7	49	28	23	0.4259259259	0.6317080017	0
G0/generic#2	G0/generic#8	49	22	22	0.4489795918	0.6854952718	0
G0/generic#2	G1/generic#8	49	27	23	0.4339622642	0.6323612849	0
G0/generic#2	G2/generic#8	49	15	12	0.2307692308	0.4571775994	0
G0/generic#2	G3/generic#8	49	33	31	0.6078431373	0.812325207	0
G0/generic#2	G0/generic#9	49	19	17	0.3333333333	0.5305546867	0
G0/generic#2	G1/generic#9	49	29	26	0.5	0.6953492106	0
G0/generic#2	G2/generic#9	49	38	34	0.641509434	0.8102013862	0
G0/generic#2	G3/generic#9	49	43	35	0.6140350877	0.7629539636	0
G0/generic#2	G0/generic#10	49	39	31	0.5438596491	0.7349068416	0
G0/generic#2	G1/generic#10	49	24	21	0.4038461538	0.6180640806	0
G0/generic#2	G2/generic#10	49	23	21	0.4117647059	0.6150305916	0
G0/generic#2	G3/generic#10	49	48	34	0.5396825397	0.7277100229	0
G0/generic#2	G0/generic#11	49	41	32	0.5517241379	0.7656635834	0
G0/generic#2	G1/generic#11	49	26	21	0.3888888889	0.567036149	0
G0/generic#2	G2/generic#11	49	37	20	0.303030303	0.4566322598	0
G0/generic#2	G3/generic#11	49	50	35	0.546875	0.69109879	0
G0/generic#2	G0/generic#12	49	46	39	0.6964285714	0.8042265228	0
G0/generic#2	G1/generic#12	49	33	28	0.5185185185	0.7380217234	0
G0/generic#2	G2/generic#12	49	38	32	0.5818181818	0.7243991377	0
G0/generic#2	G3/generic#12	49	52	42	0.7118644068	0.818495143	0
G0/generic#2	G0/generic#13	49	43	38	0.7037037037	0.8023268968	0
G0/generic#2	G1/generic#13	49	50	41	0.7068965517	0.8422326316	0
G0/generic#2	G2/generic#13	49	31	27	0.5094339623	0.6852222176	0
G0/generic#2	G3/generic#13	49	33	28	0.5185185185	0.7309695955	0
G0/generic#2	G0/generic#14	49	53	39	0.619047619	0.7292145567	1
G0/generic#2	G1/generic#14	49	40	25	0.390625	0.5839420439	0
G0/generic#2	G2/generic#14	49	47	40	0.7142857143	0.8133082585	0
G0/generic#2	G3/generic#14	49	32	25	0.4464285714	0.5969995288	0
G0/generic#2	G0/generic#15	49	48	31	0.4696969697	0.6275782743	0
G0/generic#2	G1/generic#15	49	56	39	0.5909090909	0.720503804	0
G0/generic#2	G2/generic#15	49	47	36	0.6	0.7359272493	0
G0/generic#2	G3/generic#15	49	12	12	0.2448979592	0.4882004724	0
G1/generic#2	G2/generic#2	39	41	24	0.4285714286	0.6182916529	0
G1/generic#2	G3/generic#2	39	60	32	0.4776119403	0.6617713435	0
G1/generic#2	G0/generic#3	39	45	29	0.5272727273	0.6419270741	0
G1/generic#2	G1/generic#3	39	47	28	0.4827586207	0.6233452773	0
G1/generic#2	G2/generic#3	39	44	24	0.406779661	0.5952768866	0
G1/generic#2	G3/generic#3	39	39	27	0.5294117647	0.6783763304	0
G1/generic#2	G0/generic#4	39	34	16	0.2807017544	0.510917879	0
G1/generic#2	G1/generic#4	39	42	25	0.4464285714	0.5735260174	0
G1/generic#2	G2/generic#4	39	37	29	0.6170212766	0.7286002407	0
G1/generic#2	G3/generic#4	39	35	24	0.48	0.6752587282	0
G1/generic#2	G0/generic#5	39	38	15	0.2419354839	0.4170416817	0
G1/generic#2	G1/generic#5	39	31	21	0.4285714286	0.6071031061	0
G1/generic#2	G2/generic#5	39	10	10	0.2564102564	0.5341574408	0
G1/generic#2	G3/generic#5	39	25	14	0.28	0.5307654694	0
G1/generic#2	G0/generic#6	39	40	27	0.5192307692	0.6636277731	0
G1/generic#2	G1/generic#6	39	29	16	0.3076923077	0.5563053719	0
G1/generic#2	G2/generic#6	39	31	22	0.4583333333	0.6441954508	0
G1/generic#2	G3/generic#6	39	26	21	0.4772727273	0.6782867366	0
G1/generic#2	G0/generic#7	39	34	19	0.3518518519	0.5146987979	1
G1/generic#2	G1/generic#7	39	35	22	0.4230769231	0.5738818185	0
G1/generic#2	G2/generic#7	39	24	24	0.6153846154	0.7528057702	0
G1/generic#2	G3/generic#7	39	28	18	0.3673469388	0.5734728487	0
G1/generic#2	G0/generic#8	39	22	13	0.2708333333	0.4987271181	0
G1/generic#2	G1/generic#8	39	27	16	0.32	0.4939304023	0
G1/generic#2	G2/generic#8	39	15	13	0.3170731707	0.5712366386	0
G1/generic#2	G3/generic#8	39	33	23	0.4693877551	0.6713096194	0
G1/generic#2	G0/generic#9	39	19	10	0.2083333333	0.3417191403	0
G1/generic#2	G1/generic#9	39	29	20	0.4166666667	0.6195134515	0
G1/generic#2	G2/generic#9	39	38	28	0.5714285714	0.6956177496	0
G1/generic#2	G3/generic#9	39	43	29	0.5471698113	0.6806798868	0
G1/generic#2	G0/generic#10	39	39	20	0.3448275862	0.5559805259	0
G1/generic#2	G1/generic#10	39	24	15	0.3125	0.5203169918	0
G1/generic#2	G2/generic#10	39	23	15	0.3191489362	0.5155008238	0
G1/generic#2	G3/generic#10	39	48	26	0.4262295082	0.5559747093	0
G1/generic#2	G0/generic#11	39	41	26	0.4814814815	0.7030815087	0
G1/generic#2	G1/generic#11	39	26	14	0.2745098039	0.4971618307	1
G1/generic#2	G2/generic#11	39	37	22	0.4074074074	0.5607886596	0
G1/generic#2	G3/generic#11	39	50	26	0.4126984127	0.5284885962	0
G1/generic#2	G0/generic#12	39	46	33	0.6346153846	0.7660492282	0
G1/generic#2	G1/generic#12	39	33	20	0.3846153846	0.5666411328	0
G1/generic#2	G2/generic#12	39	38	24	0.4528301887	0.5774590359	0
G1/generic#2	G3/generic#12	39	52	35	0.625	0.7735711165	0
G1/generic#2	G0/generic#13	39	43	32	0.64	0.7856899493	0
G1/generic#2	G1/generic#13	39	50	32	0.5614035088	0.7227583366	0
G1/generic#2	G2/generic#13	39	31	17	0.320754717	0.5242797632	0
G1/generic#2	G3/generic#13	39	33	17	0.3090909091	0.5586959537	0
G1/generic#2	G0/generic#14	39	53	29	0.4603174603	0.6326277827	0
G1/generic#2	G1/generic#14	39	40	25	0.462962963	0.6265064924	0
G1/generic#2	G2/generic#14	39	47	31	0.5636363636	0.7160402	0
G1/generic#2	G3/generic#14	39	32	19	0.3653846154	0.5203631203	0
G1/generic#2	G0/generic#15	39	48	25	0.4032258065	0.5959554136	0
G1/generic#2	G1/generic#15	39	56	31	0.484375	0.6677898047	0
G1/generic#2	G2/generic#15	39	47	30	0.5357142857	0.6960864898	0
G1/generic#2	G3/generic#15	39	12	12	0.3076923077	0.5321174073	1
G2/generic#2	G3/generic#2	41	60	36	0.5538461538	0.7121820428	0
G2/generic#2	G0/generic#3	41	45	26	0.4333333333	0.6037837006	0
G2/generic#2	G1/generic#3	41	47	33	0.6	0.7169395475	0
G2/generic#2	G2/generic#3	41	44	30	0.5454545455	0.700260873	0
G2/generic#2	G3/generic#3	41	39	29	0.568627451	0.7060723455	0
G2/generic#2	G0/generic#4	41	34	26	0.5306122449	0.6535304963	0
G2/generic#2	G1/generic#4	41	42	26	0.4561403509	0.5804568819	0
G2/generic#2	G2/generic#4	41	37	24	0.4444444444	0.6658163032	0
G2/generic#2	G3/generic#4	41	35	27	0.5510204082	0.7017490154	0
G2/generic#2	G0/generic#5	41	38	25	0.462962963	0.617345159	0
G2/generic#2	G1/generic#5	41	31	22	0.44	0.6461538807	0
G2/generic#2	G2/generic#5	41	10	10	0.243902439	0.5090455794	0
G2/generic#2	G3/generic#5	41	25	20	0.4347826087	0.6029647085	0
G2/generic#2	G0/generic#6	41	40	27	0.5	0.6477689769	0
G2/generic#2	G1/generic#6	41	29	26	0.5909090909	0.7390132923	0
G2/generic#2	G2/generic#6	41	31	21	0.4117647059	0.5835475197	0
G2/generic#2	G3/generic#6	41	26	23	0.5227272727	0.6914741945	0
G2/generic#2	G0/generic#7	41	34	30	0.6666666667	0.7471043697	0
G2/generic#2	G1/generic#7	41	35	26	0.52	0.6460676192	0
G2/generic#2	G2/generic#7	41	24	20	0.4444444444	0.6308455803	1
G2/generic#2	G3/generic#7	41	28	24	0.5333333333	0.6900878935	0
G2/generic#2	G0/generic#8	41	22	17	0.3695652174	0.5257573494	1
G2/generic#2	G1/generic#8	41	27	18	0.36	0.5157638825	0
G2/generic#2	G2/generic#8	41	15	13	0.3023255814	0.5141228169	0
G2/generic#2	G3/generic#8	41	33	28	0.6086956522	0.7647816806	0
G2/generic#2	G0/generic#9	41	19	12	0.25	0.4096132797	0
G2/generic#2	G1/generic#9	41	29	24	0.5217391304	0.7014075533	0
G2/generic#2	G2/generic#9	41	38	25	0.462962963	0.6325317282	0
G2/generic#2	G3/generic#9	41	43	31	0.5849056604	0.7261417647	0
G2/generic#2	G0/generic#10	41	39	25	0.4545454545	0.6050382031	0
G2/generic#2	G1/generic#10	41	24	20	0.4444444444	0.6191617991	0
G2/generic#2	G2/generic#10	41	23	21	0.488372093	0.6203524583	1
G2/generic#2	G3/generic#10	41	48	28	0.4590163934	0.5966569315	0
G2/generic#2	G0/generic#11	41	41	29	0.5471698113	0.6842258239	1
G2/generic#2	G1/generic#11	41	26	22	0.4888888889	0.6460696032	0
G2/generic#2	G2/generic#11	41	37	27	0.5294117647	0.6901005493	0
G2/generic#2	G3/generic#11	41	50	29	0.4677419355	0.5923785656	0
G2/generic#2	G0/generic#12	41	46	31	0.5535714286	0.7029221157	1
G2/generic#2	G1/generic#12	41	33	20	0.3703703704	0.5133830289	0
G2/generic#2	G2/generic#12	41	38	21	0.3620689655	0.4774497933	0
G2/generic#2	G3/generic#12	41	52	30	0.4761904762	0.6380163032	0
G2/generic#2	G0/generic#13	41	43	29	0.5272727273	0.7024313832	0
G2/generic#2	G1/generic#13	41	50	33	0.5689655172	0.7351237388	0
G2/generic#2	G2/generic#13	41	31	25	0.5319148936	0.6306150333	0
G2/generic#2	G3/generic#13	41	33	23	0.4509803922	0.6325517217	0
G2/generic#2	G0/generic#14	41	53	34	0.5666666667	0.7279948803	0
G2/generic#2	G1/generic#14	41	40	24	0.4210526316	0.5694452018	0
G2/generic#2	G2/generic#14	41	47	30	0.5172413793	0.6708163718	0
G2/generic#2	G3/generic#14	41	32	21	0.4038461538	0.606229619	0
G2/generic#2	G0/generic#15	41	48	30	0.5084745763	0.6801218384	0
G2/generic#2	G1/generic#15	41	56	33	0.515625	0.6857138422	0
G2/generic#2	G2/generic#15	41	47	31	0.5438596491	0.6944291153	0
G2/generic#2	G3/generic#15	41	12	6	0.1276595745	0.3210273347	0
G3/generic#2	G0/generic#3	60	45	37	0.5441176471	0.7352661008	0
G3/generic#2	G1/generic#3	60	47	38	0.5507246377	0.6656633449	0
G3/generic#2	G2/generic#3	60	44	38	0.5757575758	0.7488633488	0
G3/generic#2	G3/generic#3	60	39	37	0.5967741935	0.7635674001	0
G3/generic#2	G0/generic#4	60	34	27	0.4029850746	0.61698856	0
G3/generic#2	G1/generic#4	60	42	31	0.4366197183	0.5973959564	0
G3/generic#2	G2/generic#4	60	37	32	0.4923076923	0.6934424365	0
G3/generic#2	G3/generic#4	60	35	28	0.4179104478	0.6153933085	0
G3/generic#2	G0/generic#5	60	38	29	0.4202898551	0.6090183481	0
G3/generic#2	G1/generic#5	60	31	28	0.4444444444	0.6456001093	0
G3/generic#2	G2/generic#5	60	10	9	0.1475409836	0.3935090388	0
G3/generic#2	G3/generic#5	60	25	21	0.328125	0.571636157	0
G3/generic#2	G0/generic#6	60	40	36	0.5625	0.7465903182	0
G3/generic#2	G1/generic#6	60	29	25	0.390625	0.6218572503	0
G3/generic#2	G2/generic#6	60	31	28	0.4444444444	0.6364936678	0
G3/generic#2	G3/generic#6	60	26	21	0.3230769231	0.5596127689	0
G3/generic#2	G0/generic#7	60	34	28	0.4242424242	0.592308707	0
G3/generic#2	G1/generic#7	60	35	26	0.3768115942	0.5723613359	0
G3/generic#2	G2/generic#7	60	24	21	0.3333333333	0.5562761206	0
G3/generic#2	G3/generic#7	60	28	28	0.4666666667	0.6729750007	0
G3/generic#2	G0/generic#8	60	22	19	0.3015873016	0.511082904	0
G3/generic#2	G1/generic#8	60	27	26	0.4262295082	0.6246222425	0
G3/generic#2	G2/generic#8	60	15	15	0.25	0.5277582741	0
G3/generic#2	G3/generic#8	60	33	28	0.4307692308	0.6320432287	0
G3/generic#2	G0/generic#9	60	19	18	0.2950819672	0.4992230723	0
G3/generic#2	G1/generic#9	60	29	27	0.435483871	0.6647104101	0
G3/generic#2	G2/generic#9	60	38	34	0.53125	0.6882964168	0
G3/generic#2	G3/generic#9	60	43	36	0.5373134328	0.6967818964	0
G3/generic#2	G0/generic#10	60	39	35	0.546875	0.740380857	0
G3/generic#2	G1/generic#10	60	24	22	0.3548387097	0.5751781004	0
G3/generic#2	G2/generic#10	60	23	20	0.3174603175	0.5057266971	0
G3/generic#2	G3/generic#10	60	48	37	0.5211267606	0.6613064147	0
G3/generic#2	G0/generic#11	60	41	33	0.4852941176	0.6832466249	0
G3/generic#2	G1/generic#11	60	26	24	0.3870967742	0.5696728871	0
G3/generic#2	G2/generic#11	60	37	26	0.3661971831	0.5437041915	0
G3/generic#2	G3/generic#11	60	50	41	0.5942028986	0.6954811978	0
G3/generic#2	G0/generic#12	60	46	41	0.6307692308	0.7330283088	0
G3/generic#2	G1/generic#12	60	33	26	0.3880597015	0.619867281	0
G3/generic#2	G2/generic#12	60	38	30	0.4411764706	0.6412256682	0
G3/generic#2	G3/generic#12	60	52	42	0.6	0.7380494414	0
G3/generic#2	G0/generic#13	60	43	37	0.5606060606	0.7303573036	0
G3/generic#2	G1/generic#13	60	50	40	0.5714285714	0.7352204031	0
G3/generic#2	G2/generic#13	60	31	26	0.4	0.6077075268	0
G3/generic#2	G3/generic#13	60	33	27	0.4090909091	0.6309524721	0
G3/generic#2	G0/generic#14	60	53	46	0.6865671642	0.7887533195	0
G3/generic#2	G1/generic#14	60	40	28	0.3888888889	0.6035229004	0
G3/generic#2	G2/generic#14	60	47	37	0.5285714286	0.6544368181	0
G3/generic#2	G3/generic#14	60	32	30	0.4838709677	0.6922222253	0
G3/generic#2	G0/generic#15	60	48	44	0.6875	0.8089701744	0
G3/generic#2	G1/generic#15	60	56	46	0.6571428571	0.8243609487	0
G3/generic#2	G2/generic#15	60	47	39	0.5735294118	0.7675107144	0
G3/generic#2	G3/generic#15	60	12	12	0.2	0.4322649954	0
G0/generic#3	G1/generic#3	45	47	31	0.5081967213	0.6750588992	0
G0/generic#3	G2/generic#3	45	44	27	0.435483871	0.6432337654	0
G0/generic#3	G3/generic#3	45	39	27	0.4736842105	0.6634541606	0
G0/generic#3	G0/generic#4	45	34	18	0.2950819672	0.4931288539	0
G0/generic#3	G1/generic#4	45	42	28	0.4745762712	0.6657823563	1
G0/generic#3	G2/generic#4	45	37	30	0.5769230769	0.7309322731	0
G0/generic#3	G3/generic#4	45	35	22	0.3793103448	0.5189291429	0
G0/generic#3	G0/generic#5	45	38	21	0.3387096774	0.5229349807	0
G0/generic#3	G1/generic#5	45	31	20	0.3571428571	0.5429370163	0
G0/generic#3	G2/generic#5	45	10	9	0.1956521739	0.4072556273	0
G0/generic#3	G3/generic#5	45	25	13	0.2280701754	0.4257562708	0
G0/generic#3	G0/generic#6	45	40	27	0.4655172414	0.6497115684	0
G0/generic#3	G1/generic#6	45	29	17	0.298245614	0.5174089747	0
G0/generic#3	G2/generic#6	45	31	19	0.3333333333	0.463063289	0
G0/generic#3	G3/generic#6	45	26	20	0.3921568627	0.6082433333	0
G0/generic#3	G0/generic#7	45	34	20	0.3389830508	0.4965378676	0
G0/generic#3	G1/generic#7	45	35	28	0.5384615385	0.7083345719	1
G0/generic#3	G2/generic#7	45	24	18	0.3529411765	0.5198629219	0
G0/generic#3	G3/generic#7	45	28	18	0.3272727273	0.4887959251	0
G0/generic#3	G0/generic#8	45	22	12	0.2181818182	0.4157710297	0
G0/generic#3	G1/generic#8	45	27	17	0.3090909091	0.5080928247	0
G0/generic#3	G2/generic#8	45	15	12	0.25	0.4522610053	0
G0/generic#3	G3/generic#8	45	33	20	0.3448275862	0.5114807133	0
G0/generic#3	G0/generic#9	45	19	11	0.2075471698	0.3593058233	0
G0/generic#3	G1/generic#9	45	29	19	0.3454545455	0.5056275928	0
G0/generic#3	G2/generic#9	45	38	27	0.4821428571	0.6203982036	0
G0/generic#3	G3/generic#9	45	43	29	0.4915254237	0.6436376308	0
G0/generic#3	G0/generic#10	45	39	19	0.2923076923	0.4938451211	0
G0/generic#3	G1/generic#10	45	24	14	0.2545454545	0.411624409	0
G0/generic#3	G2/generic#10	45	23	13	0.2363636364	0.4333770586	0
G0/generic#3	G3/generic#10	45	48	32	0.5245901639	0.6887786967	0
G0/generic#3	G0/generic#11	45	41	22	0.34375	0.5110383907	0
G0/generic#3	G1/generic#11	45	26	15	0.2678571429	0.4425723863	0
G0/generic#3	G2/generic#11	45	37	26	0.4642857143	0.5944871812	0
G0/generic#3	G3/generic#11	45	50	32	0.5079365079	0.7006109661	0
G0/generic#3	G0/generic#12	45	46	30	0.4918032787	0.6424820791	0
G0/generic#3	G1/generic#12	45	33	20	0.3448275862	0.5449692356	0
G0/generic#3	G2/generic#12	45	38	26	0.4561403509	0.6543550397	0
G0/generic#3	G3/generic#12	45	52	29	0.4264705882	0.6146897235	0
G0/generic#3	G0/generic#13	45	43	26	0.4193548387	0.5832313274	0
G0/generic#3	G1/generic#13	45	50	33	0.5322580645	0.7248330945	0
G0/generic#3	G2/generic#13	45	31	18	0.3103448276	0.5066091024	0
G0/generic#3	G3/generic#13	45	33	17	0.2786885246	0.4951677749	0
G0/generic#3	G0/generic#14	45	53	33	0.5076923077	0.6845138008	0
G0/generic#3	G1/generic#14	45	40	24	0.393442623	0.5777095339	0
G0/generic#3	G2/generic#14	45	47	27	0.4153846154	0.5619353726	0
G0/generic#3	G3/generic#14	45	32	19	0.3275862069	0.5064945373	0
G0/generic#3	G0/generic#15	45	48	29	0.453125	0.6570081501	1
