token	block	direction	counterpart	raw_count	probability	log2_enrichment
x000052	G0/generic#0	incoming	x008092	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008093	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008132	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008133	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008148	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x008224	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008225	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x008226	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008448	0	0.001577287066	-2.016784584
x000052	G0/generic#0	incoming	x008449	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x008450	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x008451	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x008484	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008485	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008516	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008517	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008518	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008552	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008644	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x008645	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008646	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x008688	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x008689	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x008690	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008691	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x008704	0	0.001577287066	-2.934322424
x000052	G0/generic#0	incoming	x008705	0	0.001577287066	-1.168787678
