block	currier	hand	joint_class	source	target	source_count	target_count	edge_count	opportunities	block_tokens	p_target_given_source	p_target_baseline	enrichment	log2_enrichment	sign
1/1#4	1	1	1/1	daiin	cheol	8	0	0	8	257	0.001801801802	0.0009496676163	1.897297297	0.9239457598	preferred
1/1#5	1	1	1/1	daiin	cheol	9	4	0	9	348	0.001795332136	0.007287449393	0.2463594654	-2.021163192	depleted
2/2#5	2	2	2/2	daiin	cheol	12	1	0	12	274	0.001776198934	0.002759889604	0.6435760805	-0.6358173878	depleted
1/1#6	1	1	1/1	daiin	cheol	9	0	0	9	161	0.001795332136	0.001161440186	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	cheol	15	2	0	14	283	0.00176366843	0.004524886878	0.3897707231	-1.359302366	depleted
1/1#8	1	1	1/1	daiin	cheol	23	4	1	23	655	0.005128205128	0.004867495944	1.053561254	0.07527419421	preferred
2/2#7	2	2	2/2	daiin	cheol	8	1	0	8	229	0.001801801802	0.003009027081	0.5987987988	-0.7398567676	depleted
1/1#9	1	1	1/1	daiin	cheol	10	0	0	9	194	0.001795332136	0.001078748652	1.66427289	0.7348920113	preferred
2/2#8	2	2	2/2	daiin	cheol	82	30	2	82	6957	0.007112375533	0.004220577043	1.685166616	0.7528912409	preferred
3/2#0	3	2	3/2	daiin	cheol	8	1	0	8	503	0.001801801802	0.001941747573	0.9279279279	-0.1079153392	depleted
3/2#1	3	2	3/2	daiin	cheol	19	1	0	19	1352	0.001733102253	0.0009250693802	1.873483536	0.9057232991	preferred
4/1#0	4	1	4/1	daiin	cheol	10	9	0	10	489	0.001788908766	0.01252471984	0.142830242	-2.807626616	depleted
5/3#0	5	3	5/3	daiin	cheol	9	1	0	9	535	0.001795332136	0.001864512119	0.9628964692	-0.05454740734	depleted
X/3#0	X	3	X/3	daiin	cheol	19	9	0	19	1911	0.001733102253	0.004356798899	0.397792575	-1.329911747	depleted
Y/3#0	Y	3	Y/3	daiin	cheol	19	0	0	19	778	0.001733102253	0.000477326969	3.63084922	1.86030702	preferred
1/1#0	1	1	1/1	daiin	chey	203	25	0	203	4145	0.001058201058	0.00577641862	0.1831932773	-2.448561533	depleted
1/1#1	1	1	1/1	daiin	chey	25	12	1	25	612	0.005093378608	0.01418037436	0.3591850594	-1.477200754	depleted
2/2#1	2	2	2/2	daiin	chey	6	2	0	6	213	0.001814882033	0.00518134715	0.3502722323	-1.513451471	depleted
1/1#2	1	1	1/1	daiin	chey	19	2	1	19	165	0.005199306759	0.005753739931	0.9036395147	-0.146180736	depleted
2/2#2	2	2	2/2	daiin	chey	10	3	1	10	454	0.005366726297	0.004837595024	1.109378993	0.1497523124	preferred
1/1#3	1	1	1/1	daiin	chey	55	4	0	55	603	0.001540832049	0.005157593123	0.298750214	-1.742988348	depleted
2/2#3	2	2	2/2	daiin	chey	9	0	0	9	511	0.001795332136	0.0006406149904	2.802513465	1.486721305	preferred
1/1#4	1	1	1/1	daiin	chey	8	2	0	8	257	0.001801801802	0.004748338082	0.3794594595	-1.397982335	depleted
1/1#5	1	1	1/1	daiin	chey	9	1	0	9	348	0.001795332136	0.002429149798	0.7390783962	-0.4362006916	depleted
2/2#5	2	2	2/2	daiin	chey	12	2	0	12	274	0.001776198934	0.004599816007	0.3861456483	-1.372782982	depleted
1/1#6	1	1	1/1	daiin	chey	9	2	0	9	161	0.001795332136	0.005807200929	0.3091561939	-1.693592185	depleted
1/1#7	1	1	1/1	daiin	chey	15	5	0	14	283	0.00176366843	0.009954751131	0.1771685105	-2.496805889	depleted
1/1#8	1	1	1/1	daiin	chey	23	2	0	23	655	0.001709401709	0.002704164413	0.6321367521	-0.6616914	depleted
2/2#7	2	2	2/2	daiin	chey	8	2	0	8	229	0.001801801802	0.005015045135	0.3592792793	-1.476822362	depleted
1/1#9	1	1	1/1	daiin	chey	10	6	0	9	194	0.001795332136	0.01402373247	0.1280209916	-2.965547707	depleted
2/2#8	2	2	2/2	daiin	chey	82	88	5	82	6957	0.01564722617	0.0122465924	1.277679999	0.3535265521	preferred
3/2#0	3	2	3/2	daiin	chey	8	3	0	8	503	0.001801801802	0.004530744337	0.3976833977	-1.330307761	depleted
3/2#1	3	2	3/2	daiin	chey	19	10	0	19	1352	0.001733102253	0.006475485661	0.2676405051	-1.901631623	depleted
4/1#0	4	1	4/1	daiin	chey	10	2	0	10	489	0.001788908766	0.003295978906	0.5427549195	-0.8816271975	depleted
5/3#0	5	3	5/3	daiin	chey	9	3	0	9	535	0.001795332136	0.004350528278	0.4126699154	-1.276939829	depleted
X/3#0	X	3	X/3	daiin	chey	19	25	1	19	1911	0.005199306759	0.01169456547	0.4445917015	-1.169447075	depleted
Y/3#0	Y	3	Y/3	daiin	chey	19	4	0	19	778	0.001733102253	0.004295942721	0.4034276911	-1.309617982	depleted
1/1#0	1	1	1/1	daiin	chkaiin	203	4	1	203	4145	0.003174603175	0.001019367992	3.114285714	1.638901308	preferred
1/1#1	1	1	1/1	daiin	chkaiin	25	2	2	25	612	0.008488964346	0.002836074872	2.993208829	1.581692935	preferred
2/2#1	2	2	2/2	daiin	chkaiin	6	1	0	6	213	0.001814882033	0.00310880829	0.5837870538	-0.7764858771	depleted
1/1#2	1	1	1/1	daiin	chkaiin	19	0	0	19	165	0.001733102253	0.001150747986	1.506065858	0.5907848582	preferred
2/2#2	2	2	2/2	daiin	chkaiin	10	0	0	10	454	0.001788908766	0.0006910850035	2.588550984	1.372144734	preferred
1/1#3	1	1	1/1	daiin	chkaiin	55	0	0	55	603	0.001540832049	0.0005730659026	2.688751926	1.426936653	preferred
2/2#3	2	2	2/2	daiin	chkaiin	9	0	0	9	511	0.001795332136	0.0006406149904	2.802513465	1.486721305	preferred
1/1#4	1	1	1/1	daiin	chkaiin	8	1	0	8	257	0.001801801802	0.002849002849	0.6324324324	-0.6610167409	depleted
1/1#5	1	1	1/1	daiin	chkaiin	9	0	0	9	348	0.001795332136	0.0008097165992	2.217235189	1.148761809	preferred
2/2#5	2	2	2/2	daiin	chkaiin	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	chkaiin	9	0	0	9	161	0.001795332136	0.001161440186	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	chkaiin	15	0	0	14	283	0.00176366843	0.0009049773756	1.948853616	0.9626257293	preferred
1/1#8	1	1	1/1	daiin	chkaiin	23	0	0	23	655	0.001709401709	0.0005408328826	3.160683761	1.660236695	preferred
2/2#7	2	2	2/2	daiin	chkaiin	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	chkaiin	10	0	0	9	194	0.001795332136	0.001078748652	1.66427289	0.7348920113	preferred
2/2#8	2	2	2/2	daiin	chkaiin	82	1	0	82	6957	0.001422475107	0.0002075693628	6.853010906	2.776737983	preferred
3/2#0	3	2	3/2	daiin	chkaiin	8	0	0	8	503	0.001801801802	0.0006472491909	2.783783784	1.477047162	preferred
3/2#1	3	2	3/2	daiin	chkaiin	19	0	0	19	1352	0.001733102253	0.0003083564601	5.620450607	2.4906858	preferred
4/1#0	4	1	4/1	daiin	chkaiin	10	0	0	10	489	0.001788908766	0.0006591957811	2.713774597	1.440300897	preferred
5/3#0	5	3	5/3	daiin	chkaiin	9	0	0	9	535	0.001795332136	0.0006215040398	2.888689408	1.530415093	preferred
X/3#0	X	3	X/3	daiin	chkaiin	19	0	0	19	1911	0.001733102253	0.0002293052052	7.558058925	2.918015766	preferred
Y/3#0	Y	3	Y/3	daiin	chkaiin	19	0	0	19	778	0.001733102253	0.000477326969	3.63084922	1.86030702	preferred
1/1#0	1	1	1/1	daiin	cho	203	24	0	203	4145	0.001058201058	0.0055498924	0.1906705539	-2.390846036	depleted
1/1#1	1	1	1/1	daiin	cho	25	8	1	25	612	0.005093378608	0.009642654566	0.5282133227	-0.920807405	depleted
2/2#1	2	2	2/2	daiin	cho	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	cho	19	0	0	19	165	0.001733102253	0.001150747986	1.506065858	0.5907848582	preferred
2/2#2	2	2	2/2	daiin	cho	10	0	0	10	454	0.001788908766	0.0006910850035	2.588550984	1.372144734	preferred
1/1#3	1	1	1/1	daiin	cho	55	2	0	55	603	0.001540832049	0.002865329513	0.5377503852	-0.8949914418	depleted
2/2#3	2	2	2/2	daiin	cho	9	1	0	9	511	0.001795332136	0.001921844971	0.934171155	-0.09824119608	depleted
1/1#4	1	1	1/1	daiin	cho	8	1	0	8	257	0.001801801802	0.002849002849	0.6324324324	-0.6610167409	depleted
1/1#5	1	1	1/1	daiin	cho	9	0	0	9	348	0.001795332136	0.0008097165992	2.217235189	1.148761809	preferred
2/2#5	2	2	2/2	daiin	cho	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	cho	9	2	0	9	161	0.001795332136	0.005807200929	0.3091561939	-1.693592185	depleted
1/1#7	1	1	1/1	daiin	cho	15	6	0	14	283	0.00176366843	0.01176470588	0.1499118166	-2.737813989	depleted
1/1#8	1	1	1/1	daiin	cho	23	3	1	23	655	0.005128205128	0.003785830178	1.354578755	0.4378442736	preferred
2/2#7	2	2	2/2	daiin	cho	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	cho	10	2	0	9	194	0.001795332136	0.005393743258	0.3328545781	-1.587036084	depleted
2/2#8	2	2	2/2	daiin	cho	82	0	0	82	6957	0.001422475107	6.918978759e-05	20.55903272	4.361700484	preferred
3/2#0	3	2	3/2	daiin	cho	8	0	0	8	503	0.001801801802	0.0006472491909	2.783783784	1.477047162	preferred
3/2#1	3	2	3/2	daiin	cho	19	0	0	19	1352	0.001733102253	0.0003083564601	5.620450607	2.4906858	preferred
4/1#0	4	1	4/1	daiin	cho	10	2	0	10	489	0.001788908766	0.003295978906	0.5427549195	-0.8816271975	depleted
5/3#0	5	3	5/3	daiin	cho	9	0	0	9	535	0.001795332136	0.0006215040398	2.888689408	1.530415093	preferred
X/3#0	X	3	X/3	daiin	cho	19	0	0	19	1911	0.001733102253	0.0002293052052	7.558058925	2.918015766	preferred
Y/3#0	Y	3	Y/3	daiin	cho	19	1	0	19	778	0.001733102253	0.001431980907	1.210283073	0.2753445192	preferred
1/1#0	1	1	1/1	daiin	chocthy	203	8	1	203	4145	0.003174603175	0.001925472873	1.648739496	0.721363468	preferred
1/1#1	1	1	1/1	daiin	chocthy	25	2	0	25	612	0.001697792869	0.002836074872	0.5986417657	-0.7402351594	depleted
2/2#1	2	2	2/2	daiin	chocthy	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	chocthy	19	1	0	19	165	0.001733102253	0.003452243959	0.5020219526	-0.9941776426	depleted
2/2#2	2	2	2/2	daiin	chocthy	10	0	0	10	454	0.001788908766	0.0006910850035	2.588550984	1.372144734	preferred
1/1#3	1	1	1/1	daiin	chocthy	55	2	0	55	603	0.001540832049	0.002865329513	0.5377503852	-0.8949914418	depleted
2/2#3	2	2	2/2	daiin	chocthy	9	0	0	9	511	0.001795332136	0.0006406149904	2.802513465	1.486721305	preferred
1/1#4	1	1	1/1	daiin	chocthy	8	0	0	8	257	0.001801801802	0.0009496676163	1.897297297	0.9239457598	preferred
1/1#5	1	1	1/1	daiin	chocthy	9	0	0	9	348	0.001795332136	0.0008097165992	2.217235189	1.148761809	preferred
2/2#5	2	2	2/2	daiin	chocthy	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	chocthy	9	0	0	9	161	0.001795332136	0.001161440186	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	chocthy	15	0	0	14	283	0.00176366843	0.0009049773756	1.948853616	0.9626257293	preferred
1/1#8	1	1	1/1	daiin	chocthy	23	0	0	23	655	0.001709401709	0.0005408328826	3.160683761	1.660236695	preferred
2/2#7	2	2	2/2	daiin	chocthy	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	chocthy	10	0	0	9	194	0.001795332136	0.001078748652	1.66427289	0.7348920113	preferred
2/2#8	2	2	2/2	daiin	chocthy	82	0	0	82	6957	0.001422475107	6.918978759e-05	20.55903272	4.361700484	preferred
3/2#0	3	2	3/2	daiin	chocthy	8	0	0	8	503	0.001801801802	0.0006472491909	2.783783784	1.477047162	preferred
3/2#1	3	2	3/2	daiin	chocthy	19	2	1	19	1352	0.005199306759	0.0015417823	3.372270364	1.753720206	preferred
4/1#0	4	1	4/1	daiin	chocthy	10	0	0	10	489	0.001788908766	0.0006591957811	2.713774597	1.440300897	preferred
5/3#0	5	3	5/3	daiin	chocthy	9	0	0	9	535	0.001795332136	0.0006215040398	2.888689408	1.530415093	preferred
X/3#0	X	3	X/3	daiin	chocthy	19	1	0	19	1911	0.001733102253	0.0006879156157	2.519352975	1.333053266	preferred
Y/3#0	Y	3	Y/3	daiin	chocthy	19	0	0	19	778	0.001733102253	0.000477326969	3.63084922	1.86030702	preferred
1/1#0	1	1	1/1	daiin	chodaiin	203	13	0	203	4145	0.001058201058	0.003058103976	0.346031746	-1.531023694	depleted
1/1#1	1	1	1/1	daiin	chodaiin	25	3	0	25	612	0.001697792869	0.003970504821	0.4276012612	-1.225661987	depleted
2/2#1	2	2	2/2	daiin	chodaiin	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	chodaiin	19	0	0	19	165	0.001733102253	0.001150747986	1.506065858	0.5907848582	preferred
2/2#2	2	2	2/2	daiin	chodaiin	10	0	0	10	454	0.001788908766	0.0006910850035	2.588550984	1.372144734	preferred
1/1#3	1	1	1/1	daiin	chodaiin	55	1	0	55	603	0.001540832049	0.001719197708	0.896250642	-0.1580258476	depleted
2/2#3	2	2	2/2	daiin	chodaiin	9	1	0	9	511	0.001795332136	0.001921844971	0.934171155	-0.09824119608	depleted
1/1#4	1	1	1/1	daiin	chodaiin	8	1	0	8	257	0.001801801802	0.002849002849	0.6324324324	-0.6610167409	depleted
1/1#5	1	1	1/1	daiin	chodaiin	9	0	0	9	348	0.001795332136	0.0008097165992	2.217235189	1.148761809	preferred
2/2#5	2	2	2/2	daiin	chodaiin	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	chodaiin	9	0	0	9	161	0.001795332136	0.001161440186	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	chodaiin	15	1	0	14	283	0.00176366843	0.002714932127	0.6496178718	-0.6223367714	depleted
1/1#8	1	1	1/1	daiin	chodaiin	23	1	0	23	655	0.001709401709	0.001622498648	1.053561254	0.07527419421	preferred
2/2#7	2	2	2/2	daiin	chodaiin	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	chodaiin	10	0	0	9	194	0.001795332136	0.001078748652	1.66427289	0.7348920113	preferred
2/2#8	2	2	2/2	daiin	chodaiin	82	1	0	82	6957	0.001422475107	0.0002075693628	6.853010906	2.776737983	preferred
3/2#0	3	2	3/2	daiin	chodaiin	8	0	0	8	503	0.001801801802	0.0006472491909	2.783783784	1.477047162	preferred
3/2#1	3	2	3/2	daiin	chodaiin	19	1	0	19	1352	0.001733102253	0.0009250693802	1.873483536	0.9057232991	preferred
4/1#0	4	1	4/1	daiin	chodaiin	10	0	0	10	489	0.001788908766	0.0006591957811	2.713774597	1.440300897	preferred
5/3#0	5	3	5/3	daiin	chodaiin	9	0	0	9	535	0.001795332136	0.0006215040398	2.888689408	1.530415093	preferred
X/3#0	X	3	X/3	daiin	chodaiin	19	2	0	19	1911	0.001733102253	0.001146526026	1.511611785	0.5960876715	preferred
Y/3#0	Y	3	Y/3	daiin	chodaiin	19	1	0	19	778	0.001733102253	0.001431980907	1.210283073	0.2753445192	preferred
1/1#0	1	1	1/1	daiin	chody	203	14	0	203	4145	0.001058201058	0.003284630196	0.3221674877	-1.634117187	depleted
1/1#1	1	1	1/1	daiin	chody	25	0	0	25	612	0.001697792869	0.0005672149745	2.993208829	1.581692935	preferred
2/2#1	2	2	2/2	daiin	chody	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	chody	19	0	0	19	165	0.001733102253	0.001150747986	1.506065858	0.5907848582	preferred
2/2#2	2	2	2/2	daiin	chody	10	2	0	10	454	0.001788908766	0.003455425017	0.5177101968	-0.9497833612	depleted
1/1#3	1	1	1/1	daiin	chody	55	1	0	55	603	0.001540832049	0.001719197708	0.896250642	-0.1580258476	depleted
2/2#3	2	2	2/2	daiin	chody	9	1	0	9	511	0.001795332136	0.001921844971	0.934171155	-0.09824119608	depleted
1/1#4	1	1	1/1	daiin	chody	8	1	0	8	257	0.001801801802	0.002849002849	0.6324324324	-0.6610167409	depleted
1/1#5	1	1	1/1	daiin	chody	9	1	0	9	348	0.001795332136	0.002429149798	0.7390783962	-0.4362006916	depleted
2/2#5	2	2	2/2	daiin	chody	12	2	0	12	274	0.001776198934	0.004599816007	0.3861456483	-1.372782982	depleted
1/1#6	1	1	1/1	daiin	chody	9	2	0	9	161	0.001795332136	0.005807200929	0.3091561939	-1.693592185	depleted
1/1#7	1	1	1/1	daiin	chody	15	1	0	14	283	0.00176366843	0.002714932127	0.6496178718	-0.6223367714	depleted
1/1#8	1	1	1/1	daiin	chody	23	3	0	23	655	0.001709401709	0.003785830178	0.4515262515	-1.147118227	depleted
2/2#7	2	2	2/2	daiin	chody	8	2	0	8	229	0.001801801802	0.005015045135	0.3592792793	-1.476822362	depleted
1/1#9	1	1	1/1	daiin	chody	10	1	0	9	194	0.001795332136	0.003236245955	0.5547576302	-0.8500704894	depleted
2/2#8	2	2	2/2	daiin	chody	82	0	0	82	6957	0.001422475107	6.918978759e-05	20.55903272	4.361700484	preferred
3/2#0	3	2	3/2	daiin	chody	8	0	0	8	503	0.001801801802	0.0006472491909	2.783783784	1.477047162	preferred
3/2#1	3	2	3/2	daiin	chody	19	5	0	19	1352	0.001733102253	0.003391921061	0.5109500551	-0.9687458188	depleted
4/1#0	4	1	4/1	daiin	chody	10	4	0	10	489	0.001788908766	0.00593276203	0.3015305108	-1.729624104	depleted
5/3#0	5	3	5/3	daiin	chody	9	2	0	9	535	0.001795332136	0.003107520199	0.5777378815	-0.7915130015	depleted
X/3#0	X	3	X/3	daiin	chody	19	2	1	19	1911	0.005199306759	0.001146526026	4.534835355	2.181050172	preferred
Y/3#0	Y	3	Y/3	daiin	chody	19	0	0	19	778	0.001733102253	0.000477326969	3.63084922	1.86030702	preferred
1/1#0	1	1	1/1	daiin	chokaiin	203	2	0	203	4145	0.001058201058	0.000566315551	1.868571429	0.9019357137	preferred
1/1#1	1	1	1/1	daiin	chokaiin	25	0	0	25	612	0.001697792869	0.0005672149745	2.993208829	1.581692935	preferred
2/2#1	2	2	2/2	daiin	chokaiin	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	chokaiin	19	0	0	19	165	0.001733102253	0.001150747986	1.506065858	0.5907848582	preferred
2/2#2	2	2	2/2	daiin	chokaiin	10	0	0	10	454	0.001788908766	0.0006910850035	2.588550984	1.372144734	preferred
1/1#3	1	1	1/1	daiin	chokaiin	55	2	0	55	603	0.001540832049	0.002865329513	0.5377503852	-0.8949914418	depleted
2/2#3	2	2	2/2	daiin	chokaiin	9	0	0	9	511	0.001795332136	0.0006406149904	2.802513465	1.486721305	preferred
1/1#4	1	1	1/1	daiin	chokaiin	8	1	0	8	257	0.001801801802	0.002849002849	0.6324324324	-0.6610167409	depleted
1/1#5	1	1	1/1	daiin	chokaiin	9	0	0	9	348	0.001795332136	0.0008097165992	2.217235189	1.148761809	preferred
2/2#5	2	2	2/2	daiin	chokaiin	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	chokaiin	9	0	0	9	161	0.001795332136	0.001161440186	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	chokaiin	15	1	0	14	283	0.00176366843	0.002714932127	0.6496178718	-0.6223367714	depleted
1/1#8	1	1	1/1	daiin	chokaiin	23	1	1	23	655	0.005128205128	0.001622498648	3.160683761	1.660236695	preferred
2/2#7	2	2	2/2	daiin	chokaiin	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	chokaiin	10	0	0	9	194	0.001795332136	0.001078748652	1.66427289	0.7348920113	preferred
2/2#8	2	2	2/2	daiin	chokaiin	82	0	0	82	6957	0.001422475107	6.918978759e-05	20.55903272	4.361700484	preferred
3/2#0	3	2	3/2	daiin	chokaiin	8	0	0	8	503	0.001801801802	0.0006472491909	2.783783784	1.477047162	preferred
3/2#1	3	2	3/2	daiin	chokaiin	19	1	0	19	1352	0.001733102253	0.0009250693802	1.873483536	0.9057232991	preferred
4/1#0	4	1	4/1	daiin	chokaiin	10	0	0	10	489	0.001788908766	0.0006591957811	2.713774597	1.440300897	preferred
5/3#0	5	3	5/3	daiin	chokaiin	9	0	0	9	535	0.001795332136	0.0006215040398	2.888689408	1.530415093	preferred
X/3#0	X	3	X/3	daiin	chokaiin	19	1	0	19	1911	0.001733102253	0.0006879156157	2.519352975	1.333053266	preferred
Y/3#0	Y	3	Y/3	daiin	chokaiin	19	0	0	19	778	0.001733102253	0.000477326969	3.63084922	1.86030702	preferred
1/1#0	1	1	1/1	daiin	chokchy	203	6	0	203	4145	0.001058201058	0.001472420433	0.7186813187	-0.4765759096	depleted
1/1#1	1	1	1/1	daiin	chokchy	25	0	0	25	612	0.001697792869	0.0005672149745	2.993208829	1.581692935	preferred
2/2#1	2	2	2/2	daiin	chokchy	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	chokchy	19	1	1	19	165	0.005199306759	0.003452243959	1.506065858	0.5907848582	preferred
2/2#2	2	2	2/2	daiin	chokchy	10	0	0	10	454	0.001788908766	0.0006910850035	2.588550984	1.372144734	preferred
1/1#3	1	1	1/1	daiin	chokchy	55	0	0	55	603	0.001540832049	0.0005730659026	2.688751926	1.426936653	preferred
2/2#3	2	2	2/2	daiin	chokchy	9	0	0	9	511	0.001795332136	0.0006406149904	2.802513465	1.486721305	preferred
1/1#4	1	1	1/1	daiin	chokchy	8	1	1	8	257	0.005405405405	0.002849002849	1.897297297	0.9239457598	preferred
1/1#5	1	1	1/1	daiin	chokchy	9	0	0	9	348	0.001795332136	0.0008097165992	2.217235189	1.148761809	preferred
2/2#5	2	2	2/2	daiin	chokchy	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	chokchy	9	0	0	9	161	0.001795332136	0.001161440186	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	chokchy	15	3	0	14	283	0.00176366843	0.006334841629	0.2784076594	-1.844729193	depleted
1/1#8	1	1	1/1	daiin	chokchy	23	0	0	23	655	0.001709401709	0.0005408328826	3.160683761	1.660236695	preferred
2/2#7	2	2	2/2	daiin	chokchy	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	chokchy	10	2	0	9	194	0.001795332136	0.005393743258	0.3328545781	-1.587036084	depleted
2/2#8	2	2	2/2	daiin	chokchy	82	0	0	82	6957	0.001422475107	6.918978759e-05	20.55903272	4.361700484	preferred
3/2#0	3	2	3/2	daiin	chokchy	8	0	0	8	503	0.001801801802	0.0006472491909	2.783783784	1.477047162	preferred
3/2#1	3	2	3/2	daiin	chokchy	19	0	0	19	1352	0.001733102253	0.0003083564601	5.620450607	2.4906858	preferred
4/1#0	4	1	4/1	daiin	chokchy	10	0	0	10	489	0.001788908766	0.0006591957811	2.713774597	1.440300897	preferred
5/3#0	5	3	5/3	daiin	chokchy	9	0	0	9	535	0.001795332136	0.0006215040398	2.888689408	1.530415093	preferred
X/3#0	X	3	X/3	daiin	chokchy	19	0	0	19	1911	0.001733102253	0.0002293052052	7.558058925	2.918015766	preferred
Y/3#0	Y	3	Y/3	daiin	chokchy	19	0	0	19	778	0.001733102253	0.000477326969	3.63084922	1.86030702	preferred
1/1#0	1	1	1/1	daiin	chokeey	203	1	0	203	4145	0.001058201058	0.0003397893306	3.114285714	1.638901308	preferred
1/1#1	1	1	1/1	daiin	chokeey	25	0	0	25	612	0.001697792869	0.0005672149745	2.993208829	1.581692935	preferred
2/2#1	2	2	2/2	daiin	chokeey	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
1/1#2	1	1	1/1	daiin	chokeey	19	0	0	19	165	0.001733102253	0.001150747986	1.506065858	0.5907848582	preferred
2/2#2	2	2	2/2	daiin	chokeey	10	0	0	10	454	0.001788908766	0.0006910850035	2.588550984	1.372144734	preferred
1/1#3	1	1	1/1	daiin	chokeey	55	0	0	55	603	0.001540832049	0.0005730659026	2.688751926	1.426936653	preferred
2/2#3	2	2	2/2	daiin	chokeey	9	0	0	9	511	0.001795332136	0.0006406149904	2.802513465	1.486721305	preferred
1/1#4	1	1	1/1	daiin	chokeey	8	1	1	8	257	0.005405405405	0.002849002849	1.897297297	0.9239457598	preferred
1/1#5	1	1	1/1	daiin	chokeey	9	0	0	9	348	0.001795332136	0.0008097165992	2.217235189	1.148761809	preferred
2/2#5	2	2	2/2	daiin	chokeey	12	0	0	12	274	0.001776198934	0.0009199632015	1.930728242	0.9491451129	preferred
1/1#6	1	1	1/1	daiin	chokeey	9	0	0	9	161	0.001795332136	0.001161440186	1.545780969	0.6283359101	preferred
1/1#7	1	1	1/1	daiin	chokeey	15	0	0	14	283	0.00176366843	0.0009049773756	1.948853616	0.9626257293	preferred
1/1#8	1	1	1/1	daiin	chokeey	23	0	0	23	655	0.001709401709	0.0005408328826	3.160683761	1.660236695	preferred
2/2#7	2	2	2/2	daiin	chokeey	8	0	0	8	229	0.001801801802	0.001003009027	1.796396396	0.8451057332	preferred
1/1#9	1	1	1/1	daiin	chokeey	10	2	0	9	194	0.001795332136	0.005393743258	0.3328545781	-1.587036084	depleted
2/2#8	2	2	2/2	daiin	chokeey	82	0	0	82	6957	0.001422475107	6.918978759e-05	20.55903272	4.361700484	preferred
3/2#0	3	2	3/2	daiin	chokeey	8	0	0	8	503	0.001801801802	0.0006472491909	2.783783784	1.477047162	preferred
3/2#1	3	2	3/2	daiin	chokeey	19	0	0	19	1352	0.001733102253	0.0003083564601	5.620450607	2.4906858	preferred
4/1#0	4	1	4/1	daiin	chokeey	10	0	0	10	489	0.001788908766	0.0006591957811	2.713774597	1.440300897	preferred
5/3#0	5	3	5/3	daiin	chokeey	9	0	0	9	535	0.001795332136	0.0006215040398	2.888689408	1.530415093	preferred
X/3#0	X	3	X/3	daiin	chokeey	19	0	0	19	1911	0.001733102253	0.0002293052052	7.558058925	2.918015766	preferred
Y/3#0	Y	3	Y/3	daiin	chokeey	19	0	0	19	778	0.001733102253	0.000477326969	3.63084922	1.86030702	preferred
1/1#0	1	1	1/1	daiin	choky	203	7	0	203	4145	0.001058201058	0.001698946653	0.6228571429	-0.6830267871	depleted
1/1#1	1	1	1/1	daiin	choky	25	2	0	25	612	0.001697792869	0.002836074872	0.5986417657	-0.7402351594	depleted
2/2#1	2	2	2/2	daiin	choky	6	0	0	6	213	0.001814882033	0.00103626943	1.751361162	0.8084766236	preferred
