token	block	direction	conditional_entropy	effective_successor_predecessor_count	baseline_entropy	entropy_effect	eligible
chol	1/1#3	incoming	6.271460555	529.2498123	5.577725823	0.6937347319	true
chor	1/1#3	incoming	6.275845478	531.5756276	5.577725823	0.6981196551	true
chy	1/1#3	incoming	6.273638548	530.4037704	5.577725823	0.6959127241	true
cthol	1/1#3	incoming	6.278081712	532.7656851	5.577725823	0.7003558889	true
d	1/1#3	incoming	6.268374476	527.6190229	5.577725823	0.6906486524	true
daiin	1/1#3	incoming	6.205354189	495.3943881	5.577725823	0.6276283656	true
dain	1/1#3	incoming	6.253346789	519.7494088	5.577725823	0.6756209658	true
dy	1/1#3	incoming	6.273638548	530.4037704	5.577725823	0.6959127241	true
o	1/1#3	incoming	6.278081712	532.7656851	5.577725823	0.7003558889	true
qotor	1/1#3	incoming	6.2754305	531.3550806	5.577725823	0.6977046761	true
s	1/1#3	incoming	6.271006512	529.0095643	5.577725823	0.6932806883	true
sho	1/1#3	incoming	6.275845478	531.5756276	5.577725823	0.6981196551	true
y	1/1#3	incoming	6.278081712	532.7656851	5.577725823	0.7003558889	true
aiin	2/2#3	outgoing	6.257860314	522.1006126	5.69909368	0.5587666332	true
ar	2/2#3	outgoing	6.263030885	524.8071622	5.69909368	0.5639372046	true
chckhy	2/2#3	outgoing	6.284969958	536.4481742	5.69909368	0.5858762772	true
chdy	2/2#3	outgoing	6.269311143	528.1134581	5.69909368	0.5702174629	true
chedy	2/2#3	outgoing	6.278081712	532.7656851	5.69909368	0.5789880319	true
daiin	2/2#3	outgoing	6.273638548	530.4037704	5.69909368	0.5745448671	true
dar	2/2#3	outgoing	6.264732879	525.7011413	5.69909368	0.5656391984	true
dy	2/2#3	outgoing	6.282643573	535.2016402	5.69909368	0.583549893	true
o	2/2#3	outgoing	6.275845478	531.5756276	5.69909368	0.5767517981	true
okaiin	2/2#3	outgoing	6.271006512	529.0095643	5.69909368	0.5719128312	true
okar	2/2#3	outgoing	6.269311143	528.1134581	5.69909368	0.5702174629	true
oky	2/2#3	outgoing	6.280347619	533.974251	5.69909368	0.5812539383	true
ol	2/2#3	outgoing	6.273203889	530.173276	5.69909368	0.5741102085	true
or	2/2#3	outgoing	6.247355089	516.6445371	5.69909368	0.5482614084	true
qokaiin	2/2#3	outgoing	6.278081712	532.7656851	5.69909368	0.5789880319	true
qokar	2/2#3	outgoing	6.273203889	530.173276	5.69909368	0.5741102085	true
s	2/2#3	outgoing	6.2754305	531.3550806	5.69909368	0.5763368191	true
saiin	2/2#3	outgoing	6.278081712	532.7656851	5.69909368	0.5789880319	true
shedy	2/2#3	outgoing	6.280347619	533.974251	5.69909368	0.5812539383	true
aiin	2/2#3	incoming	6.244173369	515.0033312	5.69909368	0.5450796885	true
ar	2/2#3	incoming	6.256398806	521.3381159	5.69909368	0.5573051256	true
chckhy	2/2#3	incoming	6.278081712	532.7656851	5.69909368	0.5789880319	true
chdy	2/2#3	incoming	6.273638548	530.4037704	5.69909368	0.5745448671	true
chedy	2/2#3	incoming	6.270562299	528.774624	5.69909368	0.571468619	true
daiin	2/2#3	incoming	6.273638548	530.4037704	5.69909368	0.5745448671	true
dar	2/2#3	incoming	6.264586174	525.6240238	5.69909368	0.5654924931	true
o	2/2#3	incoming	6.275845478	531.5756276	5.69909368	0.5767517981	true
okaiin	2/2#3	incoming	6.264084875	525.3605951	5.69909368	0.5649911942	true
okar	2/2#3	incoming	6.271006512	529.0095643	5.69909368	0.5719128312	true
ol	2/2#3	incoming	6.275845478	531.5756276	5.69909368	0.5767517981	true
or	2/2#3	incoming	6.267189959	526.9944191	5.69909368	0.5680962781	true
qokaiin	2/2#3	incoming	6.275845478	531.5756276	5.69909368	0.5767517981	true
qokedy	2/5#0	outgoing	6.278081712	532.7656851	6.06623311	0.2118486022	true
chol	1/1#4	outgoing	6.252794271	519.4623169	5.930202286	0.3225919849	true
chy	1/1#4	outgoing	6.284969958	536.4481742	5.930202286	0.3547676719	true
daiin	1/1#4	outgoing	6.273638548	530.4037704	5.930202286	0.3434362618	true
dain	1/1#4	outgoing	6.278081712	532.7656851	5.930202286	0.3478794266	true
sho	1/1#4	outgoing	6.282643573	535.2016402	5.930202286	0.3524412877	true
shol	1/1#4	outgoing	6.264586174	525.6240238	5.930202286	0.3343838878	true
chol	1/1#4	incoming	6.266215453	526.4811104	5.930202286	0.3360131675	true
daiin	1/1#4	incoming	6.275845478	531.5756276	5.930202286	0.3456431928	true
shol	1/1#4	incoming	6.253346789	519.7494088	5.930202286	0.3231445035	true
aiin	2/2#4	outgoing	6.282643573	535.2016402	5.937946739	0.3446968343	true
chedy	2/2#4	outgoing	6.269311143	528.1134581	5.937946739	0.3313644043	true
dar	2/2#4	outgoing	6.280347619	533.974251	5.937946739	0.3424008797	true
qotedy	2/2#4	outgoing	6.282643573	535.2016402	5.937946739	0.3446968343	true
shedy	2/2#4	outgoing	6.280347619	533.974251	5.937946739	0.3424008797	true
chedy	2/2#4	incoming	6.278081712	532.7656851	5.937946739	0.3401349733	true
dar	2/2#4	incoming	6.278081712	532.7656851	5.937946739	0.3401349733	true
chol	1/1#5	outgoing	6.2754305	531.3550806	5.89217597	0.3832545294	true
cthy	1/1#5	outgoing	6.271460555	529.2498123	5.89217597	0.3792845852	true
daiin	1/1#5	outgoing	6.273203889	530.173276	5.89217597	0.3810279188	true
dy	1/1#5	outgoing	6.278081712	532.7656851	5.89217597	0.3859057422	true
shol	1/1#5	outgoing	6.280347619	533.974251	5.89217597	0.3881716486	true
y	1/1#5	outgoing	6.278081712	532.7656851	5.89217597	0.3859057422	true
chol	1/1#5	incoming	6.273203889	530.173276	5.89217597	0.3810279188	true
cthy	1/1#5	incoming	6.262502151	524.5297521	5.89217597	0.3703261807	true
daiin	1/1#5	incoming	6.273638548	530.4037704	5.89217597	0.3814625774	true
dy	1/1#5	incoming	6.275845478	531.5756276	5.89217597	0.3836695083	true
y	1/1#5	incoming	6.278081712	532.7656851	5.89217597	0.3859057422	true
aiin	2/2#5	outgoing	6.278081712	532.7656851	5.928458535	0.349623177	true
ar	2/2#5	outgoing	6.280347619	533.974251	5.928458535	0.3518890835	true
chckhy	2/2#5	outgoing	6.278081712	532.7656851	5.928458535	0.349623177	true
daiin	2/2#5	outgoing	6.271460555	529.2498123	5.928458535	0.34300202	true
s	2/2#5	outgoing	6.277686712	532.5552842	5.928458535	0.349228177	true
shedy	2/2#5	outgoing	6.278081712	532.7656851	5.928458535	0.349623177	true
chedy	2/2#5	incoming	6.278081712	532.7656851	5.928458535	0.349623177	true
daiin	2/2#5	incoming	6.273638548	530.4037704	5.928458535	0.3451800122	true
chol	1/1#6	outgoing	6.251228235	518.6494569	5.969276502	0.281951733	true
chy	1/1#6	outgoing	6.273203889	530.173276	5.969276502	0.3039273873	true
daiin	1/1#6	outgoing	6.282643573	535.2016402	5.969276502	0.3133670717	true
shol	1/1#6	outgoing	6.278081712	532.7656851	5.969276502	0.3088052106	true
chol	1/1#6	incoming	6.260510423	523.4860712	5.969276502	0.2912339212	true
chy	1/1#6	incoming	6.2754305	531.3550806	5.969276502	0.3061539978	true
daiin	1/1#6	incoming	6.2754305	531.3550806	5.969276502	0.3061539978	true
y	2/5#1	outgoing	6.282643573	535.2016402	6.060897254	0.2217463195	true
chey	1/1#7	outgoing	6.280347619	533.974251	5.867403376	0.4129442432	true
cho	1/1#7	outgoing	6.289715571	539	5.867403376	0.4223121954	true
chol	1/1#7	outgoing	6.275845478	531.5756276	5.867403376	0.4084421029	true
chor	1/1#7	outgoing	6.278081712	532.7656851	5.867403376	0.4106783368	true
chotchy	1/1#7	outgoing	6.284969958	536.4481742	5.867403376	0.4175665821	true
daiin	1/1#7	outgoing	6.269311143	528.1134581	5.867403376	0.4019077678	true
shol	1/1#7	outgoing	6.282643573	535.2016402	5.867403376	0.4152401978	true
shor	1/1#7	outgoing	6.278081712	532.7656851	5.867403376	0.4106783368	true
y	1/1#7	outgoing	6.287327159	537.7141821	5.867403376	0.4199237834	true
chol	1/1#7	incoming	6.278081712	532.7656851	5.867403376	0.4106783368	true
daiin	1/1#7	incoming	6.265096653	525.8924127	5.867403376	0.3976932777	true
ar	2/2#6	outgoing	6.282643573	535.2016402	6.021598266	0.2610453076	true
kar	2/2#6	outgoing	6.275845478	531.5756276	6.021598266	0.2542472127	true
qokchdy	2/2#6	outgoing	6.278081712	532.7656851	6.021598266	0.2564834466	true
kar	2/2#6	incoming	6.278081712	532.7656851	6.021598266	0.2564834466	true
aiin	1/1#8	outgoing	6.282643573	535.2016402	5.735979594	0.5466639797	true
chol	1/1#8	outgoing	6.262502151	524.5297521	5.735979594	0.5265225571	true
chor	1/1#8	outgoing	6.282643573	535.2016402	5.735979594	0.5466639797	true
ckhey	1/1#8	outgoing	6.280347619	533.974251	5.735979594	0.544368025	true
ckhol	1/1#8	outgoing	6.280347619	533.974251	5.735979594	0.544368025	true
daiin	1/1#8	outgoing	6.256995455	521.6492646	5.735979594	0.5210158615	true
dam	1/1#8	outgoing	6.275845478	531.5756276	5.735979594	0.5398658848	true
dar	1/1#8	outgoing	6.275845478	531.5756276	5.735979594	0.5398658848	true
dy	1/1#8	outgoing	6.284969958	536.4481742	5.735979594	0.5489903639	true
kol	1/1#8	outgoing	6.287327159	537.7141821	5.735979594	0.5513475652	true
oky	1/1#8	outgoing	6.282643573	535.2016402	5.735979594	0.5466639797	true
ol	1/1#8	outgoing	6.278081712	532.7656851	5.735979594	0.5421021186	true
or	1/1#8	outgoing	6.264084875	525.3605951	5.735979594	0.5281052809	true
oty	1/1#8	outgoing	6.275845478	531.5756276	5.735979594	0.5398658848	true
qodaiin	1/1#8	outgoing	6.282643573	535.2016402	5.735979594	0.5466639797	true
qokol	1/1#8	outgoing	6.284969958	536.4481742	5.735979594	0.5489903639	true
s	1/1#8	outgoing	6.239639683	512.6737526	5.735979594	0.5036600893	true
aiin	1/1#8	incoming	6.271280509	529.1545315	5.735979594	0.5353009156	true
chol	1/1#8	incoming	6.260445599	523.4521381	5.735979594	0.5244660056	true
ckhol	1/1#8	incoming	6.278081712	532.7656851	5.735979594	0.5421021186	true
daiin	1/1#8	incoming	6.260445599	523.4521381	5.735979594	0.5244660056	true
dam	1/1#8	incoming	6.275845478	531.5756276	5.735979594	0.5398658848	true
dar	1/1#8	incoming	6.275845478	531.5756276	5.735979594	0.5398658848	true
ol	1/1#8	incoming	6.2754305	531.3550806	5.735979594	0.5394509058	true
or	1/1#8	incoming	6.268838004	527.8636461	5.735979594	0.5328584105	true
oty	1/1#8	incoming	6.271460555	529.2498123	5.735979594	0.5354809616	true
s	1/1#8	incoming	6.267189959	526.9944191	5.735979594	0.5312103648	true
aiin	2/2#7	outgoing	6.263592902	525.1021957	5.92887738	0.3347155226	true
ar	2/2#7	outgoing	6.275845478	531.5756276	5.92887738	0.3469680989	true
daiin	2/2#7	outgoing	6.273638548	530.4037704	5.92887738	0.344761168	true
okar	2/2#7	outgoing	6.278081712	532.7656851	5.92887738	0.3492043328	true
ol	2/2#7	outgoing	6.280347619	533.974251	5.92887738	0.3514702392	true
or	2/2#7	outgoing	6.266886539	526.8345432	5.92887738	0.3380091599	true
y	2/2#7	outgoing	6.280347619	533.974251	5.92887738	0.3514702392	true
aiin	2/2#7	incoming	6.262110328	524.3242695	5.92887738	0.3332329482	true
daiin	2/2#7	incoming	6.271006512	529.0095643	5.92887738	0.3421291321	true
or	2/2#7	incoming	6.275845478	531.5756276	5.92887738	0.3469680989	true
chey	1/1#9	outgoing	6.280347619	533.974251	5.952710753	0.3276368658	true
chol	1/1#9	outgoing	6.257906638	522.124799	5.952710753	0.3051958849	true
daiin	1/1#9	outgoing	6.275845478	531.5756276	5.952710753	0.3231347255	true
kchol	1/1#9	outgoing	6.277686712	532.5552842	5.952710753	0.3249759594	true
chey	1/1#9	incoming	6.2754305	531.3550806	5.952710753	0.3227197466	true
chol	1/1#9	incoming	6.257906638	522.124799	5.952710753	0.3051958849	true
daiin	1/1#9	incoming	6.268838004	527.8636461	5.952710753	0.3161272513	true
aiiin	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
aiin	2/2#8	outgoing	6.208752654	497.0808326	5.152202618	1.056550036	true
ain	2/2#8	outgoing	6.245482969	515.6782216	5.152202618	1.093280351	true
al	2/2#8	outgoing	6.253103471	519.6229597	5.152202618	1.100900853	true
aly	2/2#8	outgoing	6.275845478	531.5756276	5.152202618	1.12364286	true
ar	2/2#8	outgoing	6.241007835	513.3756485	5.152202618	1.088805217	true
chal	2/2#8	outgoing	6.275845478	531.5756276	5.152202618	1.12364286	true
char	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
chckhdy	2/2#8	outgoing	6.282643573	535.2016402	5.152202618	1.130440955	true
chckhedy	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
chckhey	2/2#8	outgoing	6.273638548	530.4037704	5.152202618	1.121435929	true
chckhy	2/2#8	outgoing	6.194087499	489.8442578	5.152202618	1.041884881	true
chcthy	2/2#8	outgoing	6.236692322	511.1649427	5.152202618	1.084489704	true
chdy	2/2#8	outgoing	6.249938384	517.9809077	5.152202618	1.097735766	true
chear	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
checkhy	2/2#8	outgoing	6.246791285	516.353333	5.152202618	1.094588667	true
checthy	2/2#8	outgoing	6.247389319	516.6622224	5.152202618	1.095186701	true
ched	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
chedaiin	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
chedar	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
chedy	2/2#8	outgoing	5.872258144	355.0498293	5.152202618	0.7200555257	true
cheedy	2/2#8	outgoing	6.234187132	509.8859797	5.152202618	1.081984513	true
cheeky	2/2#8	outgoing	6.271460555	529.2498123	5.152202618	1.119257937	true
chees	2/2#8	outgoing	6.277686712	532.5552842	5.152202618	1.125484094	true
cheey	2/2#8	outgoing	6.209660623	497.5323715	5.152202618	1.057458005	true
cheky	2/2#8	outgoing	6.271460555	529.2498123	5.152202618	1.119257937	true
cheol	2/2#8	outgoing	6.231121482	508.3252417	5.152202618	1.078918864	true
cheor	2/2#8	outgoing	6.262502151	524.5297521	5.152202618	1.110299533	true
ches	2/2#8	outgoing	6.266215453	526.4811104	5.152202618	1.114012835	true
chey	2/2#8	outgoing	6.124536365	456.932814	5.152202618	0.9723337467	true
chl	2/2#8	outgoing	6.2754305	531.3550806	5.152202618	1.123227881	true
chol	2/2#8	outgoing	6.263030885	524.8071622	5.152202618	1.110828267	true
chy	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
d	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
daiin	2/2#8	outgoing	6.134041507	461.2967322	5.152202618	0.9818388885	true
dain	2/2#8	outgoing	6.172371563	479.3215006	5.152202618	1.020168945	true
dal	2/2#8	outgoing	6.133324153	460.965938	5.152202618	0.981121535	true
daldy	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
daly	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
dam	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
dar	2/2#8	outgoing	6.156601699	471.8219543	5.152202618	1.004399081	true
dchedy	2/2#8	outgoing	6.264586174	525.6240238	5.152202618	1.112383555	true
dl	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
dol	2/2#8	outgoing	6.230673146	508.0973923	5.152202618	1.078470528	true
dor	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
dshedy	2/2#8	outgoing	6.244046968	514.9382384	5.152202618	1.09184435	true
dy	2/2#8	outgoing	6.180059998	483.0209358	5.152202618	1.02785738	true
kaiin	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
kain	2/2#8	outgoing	6.260445599	523.4521381	5.152202618	1.108242981	true
kal	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
kar	2/2#8	outgoing	6.270562299	528.774624	5.152202618	1.118359681	true
kedy	2/2#8	outgoing	6.258416182	522.3909126	5.152202618	1.106213564	true
keedy	2/2#8	outgoing	6.264586174	525.6240238	5.152202618	1.112383555	true
l	2/2#8	outgoing	6.202421026	493.9434447	5.152202618	1.050218408	true
lchdy	2/2#8	outgoing	6.282643573	535.2016402	5.152202618	1.130440955	true
lchedy	2/2#8	outgoing	6.181275448	483.6083805	5.152202618	1.02907283	true
lchey	2/2#8	outgoing	6.258980616	522.6858507	5.152202618	1.106777998	true
ldy	2/2#8	outgoing	6.275845478	531.5756276	5.152202618	1.12364286	true
lkaiin	2/2#8	outgoing	6.271280509	529.1545315	5.152202618	1.119077891	true
lkain	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
lkedy	2/2#8	outgoing	6.2754305	531.3550806	5.152202618	1.123227881	true
lky	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
lo	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
lol	2/2#8	outgoing	6.246791285	516.353333	5.152202618	1.094588667	true
lor	2/2#8	outgoing	6.273638548	530.4037704	5.152202618	1.121435929	true
lshedy	2/2#8	outgoing	6.246791285	516.353333	5.152202618	1.094588667	true
lshey	2/2#8	outgoing	6.275845478	531.5756276	5.152202618	1.12364286	true
ly	2/2#8	outgoing	6.277686712	532.5552842	5.152202618	1.125484094	true
o	2/2#8	outgoing	6.252395324	519.2551204	5.152202618	1.100192706	true
oiin	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
okaiin	2/2#8	outgoing	6.223925449	504.680446	5.152202618	1.071722831	true
okain	2/2#8	outgoing	6.186678457	486.2283925	5.152202618	1.034475839	true
okal	2/2#8	outgoing	6.225019721	505.2330061	5.152202618	1.072817103	true
okar	2/2#8	outgoing	6.235677345	510.6463849	5.152202618	1.083474726	true
okchdy	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
okedy	2/2#8	outgoing	6.198765294	492.1410165	5.152202618	1.046562676	true
okeedy	2/2#8	outgoing	6.20656913	495.9966287	5.152202618	1.054366512	true
okeey	2/2#8	outgoing	6.250563304	518.3047055	5.152202618	1.098360686	true
okey	2/2#8	outgoing	6.271460555	529.2498123	5.152202618	1.119257937	true
okol	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
oky	2/2#8	outgoing	6.260445599	523.4521381	5.152202618	1.108242981	true
ol	2/2#8	outgoing	5.828779659	339.9435789	5.152202618	0.6765770411	true
olaiin	2/2#8	outgoing	6.275845478	531.5756276	5.152202618	1.12364286	true
olain	2/2#8	outgoing	6.275845478	531.5756276	5.152202618	1.12364286	true
olchdy	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
olchedy	2/2#8	outgoing	6.2449428	515.3997434	5.152202618	1.092740182	true
olchey	2/2#8	outgoing	6.262502151	524.5297521	5.152202618	1.110299533	true
olchy	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
oldy	2/2#8	outgoing	6.273638548	530.4037704	5.152202618	1.121435929	true
olkaiin	2/2#8	outgoing	6.266886539	526.8345432	5.152202618	1.114683921	true
olkain	2/2#8	outgoing	6.232418227	508.9848375	5.152202618	1.080215609	true
olkal	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
olkar	2/2#8	outgoing	6.275845478	531.5756276	5.152202618	1.12364286	true
olkedy	2/2#8	outgoing	6.250563304	518.3047055	5.152202618	1.098360686	true
olkeedy	2/2#8	outgoing	6.262502151	524.5297521	5.152202618	1.110299533	true
olkeey	2/2#8	outgoing	6.258980616	522.6858507	5.152202618	1.106777998	true
olky	2/2#8	outgoing	6.268838004	527.8636461	5.152202618	1.116635386	true
olol	2/2#8	outgoing	6.271460555	529.2498123	5.152202618	1.119257937	true
olor	2/2#8	outgoing	6.255840048	521.0468954	5.152202618	1.10363743	true
olshedy	2/2#8	outgoing	6.254383714	520.2886293	5.152202618	1.102181096	true
olshey	2/2#8	outgoing	6.2754305	531.3550806	5.152202618	1.123227881	true
oly	2/2#8	outgoing	6.218189625	501.7939738	5.152202618	1.065987007	true
opchedy	2/2#8	outgoing	6.264586174	525.6240238	5.152202618	1.112383555	true
or	2/2#8	outgoing	6.136789232	462.5659918	5.152202618	0.9845866136	true
orol	2/2#8	outgoing	6.282643573	535.2016402	5.152202618	1.130440955	true
ory	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
otaiin	2/2#8	outgoing	6.264586174	525.6240238	5.152202618	1.112383555	true
otain	2/2#8	outgoing	6.226472021	505.9672892	5.152202618	1.074269403	true
otal	2/2#8	outgoing	6.244268727	515.0524434	5.152202618	1.092066109	true
otar	2/2#8	outgoing	6.244702347	515.2758286	5.152202618	1.092499729	true
otchedy	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
otedy	2/2#8	outgoing	6.195029725	490.3060191	5.152202618	1.042827107	true
oteedy	2/2#8	outgoing	6.244268727	515.0524434	5.152202618	1.092066109	true
oteey	2/2#8	outgoing	6.250563304	518.3047055	5.152202618	1.098360686	true
otey	2/2#8	outgoing	6.260445599	523.4521381	5.152202618	1.108242981	true
otol	2/2#8	outgoing	6.255398056	520.8166475	5.152202618	1.103195437	true
oty	2/2#8	outgoing	6.254437431	520.3165784	5.152202618	1.102234813	true
pchedy	2/2#8	outgoing	6.264586174	525.6240238	5.152202618	1.112383555	true
pol	2/2#8	outgoing	6.268838004	527.8636461	5.152202618	1.116635386	true
qo	2/2#8	outgoing	6.249325637	517.6636139	5.152202618	1.097123019	true
qoeedy	2/2#8	outgoing	6.273203889	530.173276	5.152202618	1.121001271	true
qokaiin	2/2#8	outgoing	6.100508344	446.0844768	5.152202618	0.9483057258	true
qokain	2/2#8	outgoing	5.91198699	369.4394991	5.152202618	0.7597843717	true
qokal	2/2#8	outgoing	6.036368861	418.3711097	5.152202618	0.8841662428	true
qokaly	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
qokam	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
qokar	2/2#8	outgoing	6.140150265	464.123307	5.152202618	0.9879476465	true
qokchdy	2/2#8	outgoing	6.264586174	525.6240238	5.152202618	1.112383555	true
qokchedy	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
qokchy	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
qokedy	2/2#8	outgoing	5.926261149	374.7507538	5.152202618	0.7740585304	true
qokeed	2/2#8	outgoing	6.268838004	527.8636461	5.152202618	1.116635386	true
qokeedy	2/2#8	outgoing	5.983797439	396.9448836	5.152202618	0.8315948207	true
qokeey	2/2#8	outgoing	6.108088738	449.4788217	5.152202618	0.9558861194	true
qokeor	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
qokey	2/2#8	outgoing	6.196422711	490.9894847	5.152202618	1.044220093	true
qokol	2/2#8	outgoing	6.233146013	509.3554041	5.152202618	1.080943395	true
qokshedy	2/2#8	outgoing	6.273638548	530.4037704	5.152202618	1.121435929	true
qoky	2/2#8	outgoing	6.161182563	473.9882647	5.152202618	1.008979945	true
qol	2/2#8	outgoing	5.999677673	403.2987784	5.152202618	0.8474750547	true
qolchedy	2/2#8	outgoing	6.272779287	529.948211	5.152202618	1.120576669	true
qolchey	2/2#8	outgoing	6.266698009	526.7352282	5.152202618	1.114495391	true
qopchedy	2/2#8	outgoing	6.275845478	531.5756276	5.152202618	1.12364286	true
qor	2/2#8	outgoing	6.273638548	530.4037704	5.152202618	1.121435929	true
qotaiin	2/2#8	outgoing	6.267189959	526.9944191	5.152202618	1.11498734	true
qotain	2/2#8	outgoing	6.22784839	506.6641661	5.152202618	1.075645772	true
qotal	2/2#8	outgoing	6.223578176	504.5052146	5.152202618	1.071375558	true
qotar	2/2#8	outgoing	6.256413568	521.3458121	5.152202618	1.10421095	true
qotedy	2/2#8	outgoing	6.191450153	488.5540707	5.152202618	1.039247534	true
qoteedy	2/2#8	outgoing	6.21102067	498.2094995	5.152202618	1.058818052	true
qoteey	2/2#8	outgoing	6.275845478	531.5756276	5.152202618	1.12364286	true
qotey	2/2#8	outgoing	6.273638548	530.4037704	5.152202618	1.121435929	true
qotol	2/2#8	outgoing	6.275845478	531.5756276	5.152202618	1.12364286	true
qoty	2/2#8	outgoing	6.243118932	514.460579	5.152202618	1.090916314	true
r	2/2#8	outgoing	6.175274764	480.715089	5.152202618	1.023072146	true
raiin	2/2#8	outgoing	6.264586174	525.6240238	5.152202618	1.112383555	true
rain	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
ral	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
rchedy	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
rol	2/2#8	outgoing	6.269311143	528.1134581	5.152202618	1.117108525	true
ror	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
s	2/2#8	outgoing	6.209716553	497.5601993	5.152202618	1.057513935	true
saiin	2/2#8	outgoing	6.225313018	505.3812113	5.152202618	1.0731104	true
sain	2/2#8	outgoing	6.224185765	504.8118394	5.152202618	1.071983146	true
sal	2/2#8	outgoing	6.249938384	517.9809077	5.152202618	1.097735766	true
sar	2/2#8	outgoing	6.238394297	512.0356732	5.152202618	1.086191679	true
shal	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
shar	2/2#8	outgoing	6.282643573	535.2016402	5.152202618	1.130440955	true
shckhey	2/2#8	outgoing	6.278081712	532.7656851	5.152202618	1.125879094	true
shckhy	2/2#8	outgoing	6.2449428	515.3997434	5.152202618	1.092740182	true
shcthy	2/2#8	outgoing	6.271460555	529.2498123	5.152202618	1.119257937	true
shdy	2/2#8	outgoing	6.284969958	536.4481742	5.152202618	1.132767339	true
shear	2/2#8	outgoing	6.282643573	535.2016402	5.152202618	1.130440955	true
sheckhy	2/2#8	outgoing	6.244046968	514.9382384	5.152202618	1.09184435	true
shecthy	2/2#8	outgoing	6.267189959	526.9944191	5.152202618	1.11498734	true
shed	2/2#8	outgoing	6.282643573	535.2016402	5.152202618	1.130440955	true
shedal	2/2#8	outgoing	6.273638548	530.4037704	5.152202618	1.121435929	true
shedy	2/2#8	outgoing	5.788174007	326.4164457	5.152202618	0.6359713886	true
sheedy	2/2#8	outgoing	6.174652558	480.4160781	5.152202618	1.02244994	true
sheeky	2/2#8	outgoing	6.271006512	529.0095643	5.152202618	1.118803894	true
sheey	2/2#8	outgoing	6.218249313	501.8239257	5.152202618	1.066046694	true
sheky	2/2#8	outgoing	6.266698009	526.7352282	5.152202618	1.114495391	true
sheol	2/2#8	outgoing	6.241319387	513.5356165	5.152202618	1.089116769	true
sheor	2/2#8	outgoing	6.264586174	525.6240238	5.152202618	1.112383555	true
shey	2/2#8	outgoing	6.094216202	443.2864619	5.152202618	0.9420135837	true
shol	2/2#8	outgoing	6.256413568	521.3458121	5.152202618	1.10421095	true
shy	2/2#8	outgoing	6.273638548	530.4037704	5.152202618	1.121435929	true
sol	2/2#8	outgoing	6.205111481	495.2741663	5.152202618	1.052908862	true
sor	2/2#8	outgoing	6.253103471	519.6229597	5.152202618	1.100900853	true
sy	2/2#8	outgoing	6.277686712	532.5552842	5.152202618	1.125484094	true
tal	2/2#8	outgoing	6.271460555	529.2498123	5.152202618	1.119257937	true
tar	2/2#8	outgoing	6.273203889	530.173276	5.152202618	1.121001271	true
tchedy	2/2#8	outgoing	6.280347619	533.974251	5.152202618	1.128145001	true
