block	currier	hand	joint_class	source	target	source_count	target_count	edge_count	opportunities	block_tokens	p_target_given_source	p_target_baseline	enrichment	log2_enrichment	sign
G1/generic#3	G1	generic	G1/generic	x009248	x008450	6	5	0	6	814	0.001557632399	0.004871567759	0.3197394506	-1.645031335	depleted
G3/generic#4	G3	generic	G3/generic	x009248	x008450	5	0	0	5	636	0.0015625	0.0005257623554	2.971875	1.571373436	preferred
G3/generic#5	G3	generic	G3/generic	x009248	x008450	6	1	0	6	601	0.001557632399	0.001637554585	0.9511941848	-0.07218819975	depleted
G2/generic#6	G2	generic	G2/generic	x009248	x008450	6	0	0	6	522	0.001557632399	0.0005973715651	2.607476636	1.382654325	preferred
G0/generic#8	G0	generic	G0/generic	x009248	x008450	7	1	0	7	598	0.001552795031	0.001642935378	0.9451345756	-0.08140832885	depleted
G1/generic#8	G1	generic	G1/generic	x009248	x008450	7	2	0	7	605	0.001552795031	0.002717391304	0.5714285714	-0.8073549221	depleted
G0/generic#9	G0	generic	G0/generic	x009248	x008450	6	1	0	6	580	0.001557632399	0.001675977654	0.9293873313	-0.1056481157	depleted
G1/generic#9	G1	generic	G1/generic	x009248	x008450	6	0	0	6	635	0.001557632399	0.0005263157895	2.959501558	1.565354216	preferred
G2/generic#9	G2	generic	G2/generic	x009248	x008450	7	1	0	7	671	0.001552795031	0.001521298174	1.020703934	0.02956445754	preferred
G3/generic#9	G3	generic	G3/generic	x009248	x008450	6	1	0	6	678	0.001557632399	0.001510574018	1.031152648	0.04425791968	preferred
G0/generic#10	G0	generic	G0/generic	x009248	x008450	8	1	0	8	629	0.001547987616	0.001588983051	0.9742002064	-0.03770980605	depleted
G3/generic#10	G3	generic	G3/generic	x009248	x008450	7	1	0	7	735	0.001552795031	0.001428571429	1.086956522	0.1202942337	preferred
G0/generic#11	G0	generic	G0/generic	x009248	x008450	9	3	0	9	695	0.001543209877	0.003465346535	0.4453262787	-1.167065347	depleted
G3/generic#11	G3	generic	G3/generic	x009248	x008450	10	4	0	10	804	0.001538461538	0.004021447721	0.3825641026	-1.386226588	depleted
G1/generic#12	G1	generic	G1/generic	x009248	x008450	6	1	0	6	604	0.001557632399	0.001632208923	0.9543094496	-0.06747093655	depleted
G2/generic#12	G2	generic	G2/generic	x009248	x008450	7	2	0	7	646	0.001552795031	0.002601456816	0.5968944099	-0.7444523522	depleted
G3/generic#12	G3	generic	G3/generic	x009248	x008450	8	2	0	8	844	0.001547987616	0.002157031924	0.7176470588	-0.4786535986	depleted
G0/generic#13	G0	generic	G0/generic	x009248	x008450	10	1	0	10	870	0.001538461538	0.001265822785	1.215384615	0.2814129351	preferred
G1/generic#13	G1	generic	G1/generic	x009248	x008450	9	2	0	9	879	0.001543209877	0.002093802345	0.737037037	-0.4401909765	depleted
G0/generic#14	G0	generic	G0/generic	x009248	x008450	6	1	0	6	805	0.001557632399	0.001339285714	1.163032191	0.2178910291	preferred
G2/generic#14	G2	generic	G2/generic	x009248	x008450	5	2	0	5	845	0.0015625	0.002155172414	0.725	-0.4639470998	depleted
G3/generic#14	G3	generic	G3/generic	x009248	x008450	6	2	1	6	582	0.004672897196	0.002787068004	1.676635514	0.7455690936	preferred
G1/generic#15	G1	generic	G1/generic	x009248	x008450	12	1	0	12	891	0.001529051988	0.001243781095	1.229357798	0.2979048657	preferred
G2/generic#15	G2	generic	G2/generic	x009248	x008450	5	9	0	5	811	0.0015625	0.008436944938	0.1851973684	-2.432864496	depleted
G0/generic#0	G0	generic	G0/generic	x009248	x008451	8	3	1	8	648	0.004643962848	0.003634475597	1.277753207	0.3536092118	preferred
G1/generic#0	G1	generic	G1/generic	x009248	x008451	6	2	0	6	671	0.001557632399	0.002535496957	0.6143302181	-0.7029137456	depleted
G3/generic#0	G3	generic	G3/generic	x009248	x008451	5	0	0	5	619	0.0015625	0.0005353319058	2.91875	1.545350645	preferred
G0/generic#1	G0	generic	G0/generic	x009248	x008451	6	1	0	6	667	0.001557632399	0.001527494908	1.01973001	0.02818722647	preferred
G1/generic#1	G1	generic	G1/generic	x009248	x008451	5	0	0	5	626	0.0015625	0.0005313496281	2.940625	1.556122818	preferred
G2/generic#1	G2	generic	G2/generic	x009248	x008451	5	0	0	5	565	0.0015625	0.0005681818182	2.75	1.459431619	preferred
G3/generic#2	G3	generic	G3/generic	x009248	x008451	6	0	0	6	719	0.001557632399	0.0004835589942	3.221183801	1.687590983	preferred
G1/generic#3	G1	generic	G1/generic	x009248	x008451	6	3	0	6	814	0.001557632399	0.003100088574	0.5024477081	-0.9929546384	depleted
G3/generic#4	G3	generic	G3/generic	x009248	x008451	5	1	0	5	636	0.0015625	0.001577287066	0.990625	-0.01358906475	depleted
G3/generic#5	G3	generic	G3/generic	x009248	x008451	6	0	0	6	601	0.001557632399	0.0005458515284	2.853582555	1.512774301	preferred
G2/generic#6	G2	generic	G2/generic	x009248	x008451	6	1	0	6	522	0.001557632399	0.001792114695	0.8691588785	-0.2023081753	depleted
G0/generic#8	G0	generic	G0/generic	x009248	x008451	7	0	0	7	598	0.001552795031	0.000547645126	2.835403727	1.503554172	preferred
G1/generic#8	G1	generic	G1/generic	x009248	x008451	7	0	0	7	605	0.001552795031	0.0005434782609	2.857142857	1.514573173	preferred
G0/generic#9	G0	generic	G0/generic	x009248	x008451	6	3	0	6	580	0.001557632399	0.003910614525	0.3983088563	-1.328040537	depleted
G1/generic#9	G1	generic	G1/generic	x009248	x008451	6	1	0	6	635	0.001557632399	0.001578947368	0.9865005192	-0.01960828463	depleted
G2/generic#9	G2	generic	G2/generic	x009248	x008451	7	2	1	7	671	0.004658385093	0.002535496957	1.837267081	0.8775613641	preferred
G3/generic#9	G3	generic	G3/generic	x009248	x008451	6	1	0	6	678	0.001557632399	0.001510574018	1.031152648	0.04425791968	preferred
G0/generic#10	G0	generic	G0/generic	x009248	x008451	8	1	0	8	629	0.001547987616	0.001588983051	0.9742002064	-0.03770980605	depleted
G3/generic#10	G3	generic	G3/generic	x009248	x008451	7	3	0	7	735	0.001552795031	0.003333333333	0.4658385093	-1.102098188	depleted
G0/generic#11	G0	generic	G0/generic	x009248	x008451	9	0	0	9	695	0.001543209877	0.000495049505	3.117283951	1.640289575	preferred
G3/generic#11	G3	generic	G3/generic	x009248	x008451	10	3	1	10	804	0.004615384615	0.003127792672	1.475604396	0.5613059917	preferred
G1/generic#12	G1	generic	G1/generic	x009248	x008451	6	3	0	6	604	0.001557632399	0.003808487486	0.4089897641	-1.289863358	depleted
G2/generic#12	G2	generic	G2/generic	x009248	x008451	7	1	0	7	646	0.001552795031	0.001560874089	0.9948240166	-0.007486758062	depleted
G3/generic#12	G3	generic	G3/generic	x009248	x008451	8	4	0	8	844	0.001547987616	0.003882657463	0.3986928105	-1.326650505	depleted
G0/generic#13	G0	generic	G0/generic	x009248	x008451	10	5	1	10	870	0.004615384615	0.004641350211	0.9944055944	-0.008093682046	depleted
G1/generic#13	G1	generic	G1/generic	x009248	x008451	9	1	0	9	879	0.001543209877	0.001256281407	1.228395062	0.2967746177	preferred
G0/generic#14	G0	generic	G0/generic	x009248	x008451	6	2	0	6	805	0.001557632399	0.002232142857	0.6978193146	-0.5190745651	depleted
G2/generic#14	G2	generic	G2/generic	x009248	x008451	5	2	0	5	845	0.0015625	0.002155172414	0.725	-0.4639470998	depleted
G3/generic#14	G3	generic	G3/generic	x009248	x008451	6	1	0	6	582	0.001557632399	0.001672240803	0.9314641745	-0.1024278129	depleted
G1/generic#15	G1	generic	G1/generic	x009248	x008451	12	5	2	12	891	0.007645259939	0.00456053068	1.676396997	0.7453638427	preferred
G2/generic#15	G2	generic	G2/generic	x009248	x008451	5	2	0	5	811	0.0015625	0.002220248668	0.70375	-0.5068650777	depleted
G0/generic#0	G0	generic	G0/generic	x009248	x008631	8	1	0	8	648	0.001547987616	0.001557632399	0.9938080495	-0.008960867572	depleted
G1/generic#0	G1	generic	G1/generic	x009248	x008631	6	0	0	6	671	0.001557632399	0.0005070993915	3.07165109	1.619014349	preferred
G3/generic#0	G3	generic	G3/generic	x009248	x008631	5	1	0	5	619	0.0015625	0.001605995717	0.9729166667	-0.0396118559	depleted
G0/generic#1	G0	generic	G0/generic	x009248	x008631	6	1	0	6	667	0.001557632399	0.001527494908	1.01973001	0.02818722647	preferred
G1/generic#1	G1	generic	G1/generic	x009248	x008631	5	0	0	5	626	0.0015625	0.0005313496281	2.940625	1.556122818	preferred
G2/generic#1	G2	generic	G2/generic	x009248	x008631	5	0	0	5	565	0.0015625	0.0005681818182	2.75	1.459431619	preferred
G3/generic#2	G3	generic	G3/generic	x009248	x008631	6	0	0	6	719	0.001557632399	0.0004835589942	3.221183801	1.687590983	preferred
G1/generic#3	G1	generic	G1/generic	x009248	x008631	6	0	0	6	814	0.001557632399	0.0004428697963	3.517133956	1.814400284	preferred
G3/generic#4	G3	generic	G3/generic	x009248	x008631	5	0	0	5	636	0.0015625	0.0005257623554	2.971875	1.571373436	preferred
G3/generic#5	G3	generic	G3/generic	x009248	x008631	6	0	0	6	601	0.001557632399	0.0005458515284	2.853582555	1.512774301	preferred
G2/generic#6	G2	generic	G2/generic	x009248	x008631	6	0	0	6	522	0.001557632399	0.0005973715651	2.607476636	1.382654325	preferred
G0/generic#8	G0	generic	G0/generic	x009248	x008631	7	0	0	7	598	0.001552795031	0.000547645126	2.835403727	1.503554172	preferred
G1/generic#8	G1	generic	G1/generic	x009248	x008631	7	0	0	7	605	0.001552795031	0.0005434782609	2.857142857	1.514573173	preferred
G0/generic#9	G0	generic	G0/generic	x009248	x008631	6	0	0	6	580	0.001557632399	0.0005586592179	2.788161994	1.479314385	preferred
G1/generic#9	G1	generic	G1/generic	x009248	x008631	6	0	0	6	635	0.001557632399	0.0005263157895	2.959501558	1.565354216	preferred
G2/generic#9	G2	generic	G2/generic	x009248	x008631	7	2	0	7	671	0.001552795031	0.002535496957	0.6124223602	-0.7074011366	depleted
G3/generic#9	G3	generic	G3/generic	x009248	x008631	6	0	0	6	678	0.001557632399	0.0005035246727	3.093457944	1.62922042	preferred
G0/generic#10	G0	generic	G0/generic	x009248	x008631	8	0	0	8	629	0.001547987616	0.0005296610169	2.922600619	1.547252695	preferred
G3/generic#10	G3	generic	G3/generic	x009248	x008631	7	1	1	7	735	0.004658385093	0.001428571429	3.260869565	1.705256734	preferred
G0/generic#11	G0	generic	G0/generic	x009248	x008631	9	1	0	9	695	0.001543209877	0.001485148515	1.03909465	0.05532707403	preferred
G3/generic#11	G3	generic	G3/generic	x009248	x008631	10	0	0	10	804	0.001538461538	0.0004468275246	3.443076923	1.783698413	preferred
G1/generic#12	G1	generic	G1/generic	x009248	x008631	6	0	0	6	604	0.001557632399	0.0005440696409	2.862928349	1.517491564	preferred
G2/generic#12	G2	generic	G2/generic	x009248	x008631	7	0	0	7	646	0.001552795031	0.0005202913632	2.98447205	1.577475743	preferred
G3/generic#12	G3	generic	G3/generic	x009248	x008631	8	0	0	8	844	0.001547987616	0.0004314063848	3.588235294	1.843274496	preferred
G0/generic#13	G0	generic	G0/generic	x009248	x008631	10	0	0	10	870	0.001538461538	0.0004219409283	3.646153846	1.866375436	preferred
G1/generic#13	G1	generic	G1/generic	x009248	x008631	9	0	0	9	879	0.001543209877	0.000418760469	3.685185185	1.881737118	preferred
G0/generic#14	G0	generic	G0/generic	x009248	x008631	6	0	0	6	805	0.001557632399	0.0004464285714	3.489096573	1.80285353	preferred
G2/generic#14	G2	generic	G2/generic	x009248	x008631	5	0	0	5	845	0.0015625	0.0004310344828	3.625	1.857980995	preferred
G3/generic#14	G3	generic	G3/generic	x009248	x008631	6	0	0	6	582	0.001557632399	0.0005574136009	2.794392523	1.482534688	preferred
G1/generic#15	G1	generic	G1/generic	x009248	x008631	12	1	0	12	891	0.001529051988	0.001243781095	1.229357798	0.2979048657	preferred
G2/generic#15	G2	generic	G2/generic	x009248	x008631	5	0	0	5	811	0.0015625	0.0004440497336	3.51875	1.815063017	preferred
G0/generic#0	G0	generic	G0/generic	x009248	x008688	8	0	0	8	648	0.001547987616	0.0005192107996	2.981424149	1.576001633	preferred
G1/generic#0	G1	generic	G1/generic	x009248	x008688	6	0	0	6	671	0.001557632399	0.0005070993915	3.07165109	1.619014349	preferred
G3/generic#0	G3	generic	G3/generic	x009248	x008688	5	1	0	5	619	0.0015625	0.001605995717	0.9729166667	-0.0396118559	depleted
G0/generic#1	G0	generic	G0/generic	x009248	x008688	6	3	1	6	667	0.004672897196	0.003564154786	1.311081442	0.3907573059	preferred
G1/generic#1	G1	generic	G1/generic	x009248	x008688	5	1	0	5	626	0.0015625	0.001594048884	0.9802083333	-0.02883968288	depleted
G2/generic#1	G2	generic	G2/generic	x009248	x008688	5	2	0	5	565	0.0015625	0.002840909091	0.55	-0.8624964763	depleted
G3/generic#2	G3	generic	G3/generic	x009248	x008688	6	4	0	6	719	0.001557632399	0.004352030948	0.3579093112	-1.482334018	depleted
G1/generic#3	G1	generic	G1/generic	x009248	x008688	6	0	0	6	814	0.001557632399	0.0004428697963	3.517133956	1.814400284	preferred
G3/generic#4	G3	generic	G3/generic	x009248	x008688	5	2	0	5	636	0.0015625	0.002628811777	0.594375	-0.7505546589	depleted
G3/generic#5	G3	generic	G3/generic	x009248	x008688	6	0	0	6	601	0.001557632399	0.0005458515284	2.853582555	1.512774301	preferred
G2/generic#6	G2	generic	G2/generic	x009248	x008688	6	1	0	6	522	0.001557632399	0.001792114695	0.8691588785	-0.2023081753	depleted
G0/generic#8	G0	generic	G0/generic	x009248	x008688	7	0	0	7	598	0.001552795031	0.000547645126	2.835403727	1.503554172	preferred
G1/generic#8	G1	generic	G1/generic	x009248	x008688	7	3	1	7	605	0.004658385093	0.003804347826	1.224489796	0.2921807515	preferred
G0/generic#9	G0	generic	G0/generic	x009248	x008688	6	2	0	6	580	0.001557632399	0.002793296089	0.5576323988	-0.8426137099	depleted
G1/generic#9	G1	generic	G1/generic	x009248	x008688	6	0	0	6	635	0.001557632399	0.0005263157895	2.959501558	1.565354216	preferred
G2/generic#9	G2	generic	G2/generic	x009248	x008688	7	2	0	7	671	0.001552795031	0.002535496957	0.6124223602	-0.7074011366	depleted
G3/generic#9	G3	generic	G3/generic	x009248	x008688	6	0	0	6	678	0.001557632399	0.0005035246727	3.093457944	1.62922042	preferred
G0/generic#10	G0	generic	G0/generic	x009248	x008688	8	0	0	8	629	0.001547987616	0.0005296610169	2.922600619	1.547252695	preferred
G3/generic#10	G3	generic	G3/generic	x009248	x008688	7	3	0	7	735	0.001552795031	0.003333333333	0.4658385093	-1.102098188	depleted
G0/generic#11	G0	generic	G0/generic	x009248	x008688	9	4	0	9	695	0.001543209877	0.004455445545	0.3463648834	-1.529635427	depleted
G3/generic#11	G3	generic	G3/generic	x009248	x008688	10	3	0	10	804	0.001538461538	0.003127792672	0.4918681319	-1.023656509	depleted
G1/generic#12	G1	generic	G1/generic	x009248	x008688	6	2	0	6	604	0.001557632399	0.002720348205	0.5725856698	-0.8044365307	depleted
G2/generic#12	G2	generic	G2/generic	x009248	x008688	7	2	0	7	646	0.001552795031	0.002601456816	0.5968944099	-0.7444523522	depleted
G3/generic#12	G3	generic	G3/generic	x009248	x008688	8	4	2	8	844	0.00773993808	0.003882657463	1.993464052	0.9952775898	preferred
G0/generic#13	G0	generic	G0/generic	x009248	x008688	10	0	0	10	870	0.001538461538	0.0004219409283	3.646153846	1.866375436	preferred
G1/generic#13	G1	generic	G1/generic	x009248	x008688	9	1	0	9	879	0.001543209877	0.001256281407	1.228395062	0.2967746177	preferred
G0/generic#14	G0	generic	G0/generic	x009248	x008688	6	2	0	6	805	0.001557632399	0.002232142857	0.6978193146	-0.5190745651	depleted
G2/generic#14	G2	generic	G2/generic	x009248	x008688	5	2	0	5	845	0.0015625	0.002155172414	0.725	-0.4639470998	depleted
G3/generic#14	G3	generic	G3/generic	x009248	x008688	6	2	0	6	582	0.001557632399	0.002787068004	0.5588785047	-0.8393934071	depleted
G1/generic#15	G1	generic	G1/generic	x009248	x008688	12	2	0	12	891	0.001529051988	0.002072968491	0.7376146789	-0.4390607285	depleted
G2/generic#15	G2	generic	G2/generic	x009248	x008688	5	4	0	5	811	0.0015625	0.003996447602	0.3909722222	-1.354861984	depleted
G0/generic#0	G0	generic	G0/generic	x009248	x008689	8	1	0	8	648	0.001547987616	0.001557632399	0.9938080495	-0.008960867572	depleted
G1/generic#0	G1	generic	G1/generic	x009248	x008689	6	2	0	6	671	0.001557632399	0.002535496957	0.6143302181	-0.7029137456	depleted
G3/generic#0	G3	generic	G3/generic	x009248	x008689	5	1	0	5	619	0.0015625	0.001605995717	0.9729166667	-0.0396118559	depleted
G0/generic#1	G0	generic	G0/generic	x009248	x008689	6	1	0	6	667	0.001557632399	0.001527494908	1.01973001	0.02818722647	preferred
G1/generic#1	G1	generic	G1/generic	x009248	x008689	5	1	0	5	626	0.0015625	0.001594048884	0.9802083333	-0.02883968288	depleted
G2/generic#1	G2	generic	G2/generic	x009248	x008689	5	0	0	5	565	0.0015625	0.0005681818182	2.75	1.459431619	preferred
G3/generic#2	G3	generic	G3/generic	x009248	x008689	6	1	0	6	719	0.001557632399	0.001450676983	1.073727934	0.1026284825	preferred
G1/generic#3	G1	generic	G1/generic	x009248	x008689	6	2	0	6	814	0.001557632399	0.002214348981	0.7034267913	-0.5075278112	depleted
G3/generic#4	G3	generic	G3/generic	x009248	x008689	5	1	0	5	636	0.0015625	0.001577287066	0.990625	-0.01358906475	depleted
G3/generic#5	G3	generic	G3/generic	x009248	x008689	6	1	0	6	601	0.001557632399	0.001637554585	0.9511941848	-0.07218819975	depleted
G2/generic#6	G2	generic	G2/generic	x009248	x008689	6	1	0	6	522	0.001557632399	0.001792114695	0.8691588785	-0.2023081753	depleted
G0/generic#8	G0	generic	G0/generic	x009248	x008689	7	0	0	7	598	0.001552795031	0.000547645126	2.835403727	1.503554172	preferred
G1/generic#8	G1	generic	G1/generic	x009248	x008689	7	1	0	7	605	0.001552795031	0.001630434783	0.9523809524	-0.07038932789	depleted
G0/generic#9	G0	generic	G0/generic	x009248	x008689	6	3	0	6	580	0.001557632399	0.003910614525	0.3983088563	-1.328040537	depleted
G1/generic#9	G1	generic	G1/generic	x009248	x008689	6	3	1	6	635	0.004672897196	0.003684210526	1.26835781	0.3429617948	preferred
G2/generic#9	G2	generic	G2/generic	x009248	x008689	7	1	0	7	671	0.001552795031	0.001521298174	1.020703934	0.02956445754	preferred
G3/generic#9	G3	generic	G3/generic	x009248	x008689	6	1	0	6	678	0.001557632399	0.001510574018	1.031152648	0.04425791968	preferred
G0/generic#10	G0	generic	G0/generic	x009248	x008689	8	1	0	8	629	0.001547987616	0.001588983051	0.9742002064	-0.03770980605	depleted
G3/generic#10	G3	generic	G3/generic	x009248	x008689	7	1	0	7	735	0.001552795031	0.001428571429	1.086956522	0.1202942337	preferred
G0/generic#11	G0	generic	G0/generic	x009248	x008689	9	3	0	9	695	0.001543209877	0.003465346535	0.4453262787	-1.167065347	depleted
G3/generic#11	G3	generic	G3/generic	x009248	x008689	10	2	0	10	804	0.001538461538	0.002234137623	0.6886153846	-0.5382296818	depleted
G1/generic#12	G1	generic	G1/generic	x009248	x008689	6	3	0	6	604	0.001557632399	0.003808487486	0.4089897641	-1.289863358	depleted
G2/generic#12	G2	generic	G2/generic	x009248	x008689	7	5	1	7	646	0.004658385093	0.005723204995	0.8139469226	-0.2969933753	depleted
G3/generic#12	G3	generic	G3/generic	x009248	x008689	8	2	0	8	844	0.001547987616	0.002157031924	0.7176470588	-0.4786535986	depleted
G0/generic#13	G0	generic	G0/generic	x009248	x008689	10	0	0	10	870	0.001538461538	0.0004219409283	3.646153846	1.866375436	preferred
G1/generic#13	G1	generic	G1/generic	x009248	x008689	9	0	0	9	879	0.001543209877	0.000418760469	3.685185185	1.881737118	preferred
G0/generic#14	G0	generic	G0/generic	x009248	x008689	6	2	0	6	805	0.001557632399	0.002232142857	0.6978193146	-0.5190745651	depleted
G2/generic#14	G2	generic	G2/generic	x009248	x008689	5	1	0	5	845	0.0015625	0.001293103448	1.208333333	0.2730184944	preferred
G3/generic#14	G3	generic	G3/generic	x009248	x008689	6	2	0	6	582	0.001557632399	0.002787068004	0.5588785047	-0.8393934071	depleted
G1/generic#15	G1	generic	G1/generic	x009248	x008689	12	0	0	12	891	0.001529051988	0.0004145936982	3.688073394	1.882867366	preferred
G2/generic#15	G2	generic	G2/generic	x009248	x008689	5	1	0	5	811	0.0015625	0.001332149201	1.172916667	0.2301005165	preferred
G0/generic#0	G0	generic	G0/generic	x009248	x008690	8	1	0	8	648	0.001547987616	0.001557632399	0.9938080495	-0.008960867572	depleted
G1/generic#0	G1	generic	G1/generic	x009248	x008690	6	1	0	6	671	0.001557632399	0.001521298174	1.023883697	0.03405184853	preferred
G3/generic#0	G3	generic	G3/generic	x009248	x008690	5	2	0	5	619	0.0015625	0.002676659529	0.58375	-0.7765774501	depleted
G0/generic#1	G0	generic	G0/generic	x009248	x008690	6	4	0	6	667	0.001557632399	0.004582484725	0.3399100035	-1.556775274	depleted
G1/generic#1	G1	generic	G1/generic	x009248	x008690	5	0	0	5	626	0.0015625	0.0005313496281	2.940625	1.556122818	preferred
G2/generic#1	G2	generic	G2/generic	x009248	x008690	5	3	0	5	565	0.0015625	0.003977272727	0.3928571429	-1.347923303	depleted
G3/generic#2	G3	generic	G3/generic	x009248	x008690	6	2	0	6	719	0.001557632399	0.002417794971	0.6442367601	-0.6343371117	depleted
G1/generic#3	G1	generic	G1/generic	x009248	x008690	6	1	0	6	814	0.001557632399	0.001328609389	1.172377985	0.2294377829	preferred
G3/generic#4	G3	generic	G3/generic	x009248	x008690	5	0	0	5	636	0.0015625	0.0005257623554	2.971875	1.571373436	preferred
G3/generic#5	G3	generic	G3/generic	x009248	x008690	6	2	1	6	601	0.004672897196	0.002729257642	1.712149533	0.7758087068	preferred
G2/generic#6	G2	generic	G2/generic	x009248	x008690	6	2	0	6	522	0.001557632399	0.002986857826	0.5214953271	-0.9392737695	depleted
G0/generic#8	G0	generic	G0/generic	x009248	x008690	7	1	0	7	598	0.001552795031	0.001642935378	0.9451345756	-0.08140832885	depleted
G1/generic#8	G1	generic	G1/generic	x009248	x008690	7	2	0	7	605	0.001552795031	0.002717391304	0.5714285714	-0.8073549221	depleted
G0/generic#9	G0	generic	G0/generic	x009248	x008690	6	1	0	6	580	0.001557632399	0.001675977654	0.9293873313	-0.1056481157	depleted
G1/generic#9	G1	generic	G1/generic	x009248	x008690	6	0	0	6	635	0.001557632399	0.0005263157895	2.959501558	1.565354216	preferred
G2/generic#9	G2	generic	G2/generic	x009248	x008690	7	4	0	7	671	0.001552795031	0.004563894523	0.3402346446	-1.555398043	depleted
G3/generic#9	G3	generic	G3/generic	x009248	x008690	6	2	1	6	678	0.004672897196	0.002517623364	1.856074766	0.8922548262	preferred
G0/generic#10	G0	generic	G0/generic	x009248	x008690	8	1	0	8	629	0.001547987616	0.001588983051	0.9742002064	-0.03770980605	depleted
G3/generic#10	G3	generic	G3/generic	x009248	x008690	7	1	0	7	735	0.001552795031	0.001428571429	1.086956522	0.1202942337	preferred
G0/generic#11	G0	generic	G0/generic	x009248	x008690	9	1	0	9	695	0.001543209877	0.001485148515	1.03909465	0.05532707403	preferred
G3/generic#11	G3	generic	G3/generic	x009248	x008690	10	0	0	10	804	0.001538461538	0.0004468275246	3.443076923	1.783698413	preferred
G1/generic#12	G1	generic	G1/generic	x009248	x008690	6	1	1	6	604	0.004672897196	0.001632208923	2.862928349	1.517491564	preferred
G2/generic#12	G2	generic	G2/generic	x009248	x008690	7	0	0	7	646	0.001552795031	0.0005202913632	2.98447205	1.577475743	preferred
G3/generic#12	G3	generic	G3/generic	x009248	x008690	8	4	1	8	844	0.004643962848	0.003882657463	1.196078431	0.2583119956	preferred
G0/generic#13	G0	generic	G0/generic	x009248	x008690	10	0	0	10	870	0.001538461538	0.0004219409283	3.646153846	1.866375436	preferred
G1/generic#13	G1	generic	G1/generic	x009248	x008690	9	0	0	9	879	0.001543209877	0.000418760469	3.685185185	1.881737118	preferred
G0/generic#14	G0	generic	G0/generic	x009248	x008690	6	2	0	6	805	0.001557632399	0.002232142857	0.6978193146	-0.5190745651	depleted
G2/generic#14	G2	generic	G2/generic	x009248	x008690	5	1	0	5	845	0.0015625	0.001293103448	1.208333333	0.2730184944	preferred
G3/generic#14	G3	generic	G3/generic	x009248	x008690	6	0	0	6	582	0.001557632399	0.0005574136009	2.794392523	1.482534688	preferred
G1/generic#15	G1	generic	G1/generic	x009248	x008690	12	2	0	12	891	0.001529051988	0.002072968491	0.7376146789	-0.4390607285	depleted
G2/generic#15	G2	generic	G2/generic	x009248	x008690	5	1	0	5	811	0.0015625	0.001332149201	1.172916667	0.2301005165	preferred
G0/generic#0	G0	generic	G0/generic	x009248	x008691	8	0	0	8	648	0.001547987616	0.0005192107996	2.981424149	1.576001633	preferred
G1/generic#0	G1	generic	G1/generic	x009248	x008691	6	1	0	6	671	0.001557632399	0.001521298174	1.023883697	0.03405184853	preferred
G3/generic#0	G3	generic	G3/generic	x009248	x008691	5	1	0	5	619	0.0015625	0.001605995717	0.9729166667	-0.0396118559	depleted
G0/generic#1	G0	generic	G0/generic	x009248	x008691	6	0	0	6	667	0.001557632399	0.0005091649695	3.059190031	1.613149727	preferred
G1/generic#1	G1	generic	G1/generic	x009248	x008691	5	0	0	5	626	0.0015625	0.0005313496281	2.940625	1.556122818	preferred
G2/generic#1	G2	generic	G2/generic	x009248	x008691	5	2	0	5	565	0.0015625	0.002840909091	0.55	-0.8624964763	depleted
G3/generic#2	G3	generic	G3/generic	x009248	x008691	6	1	0	6	719	0.001557632399	0.001450676983	1.073727934	0.1026284825	preferred
G1/generic#3	G1	generic	G1/generic	x009248	x008691	6	1	0	6	814	0.001557632399	0.001328609389	1.172377985	0.2294377829	preferred
G3/generic#4	G3	generic	G3/generic	x009248	x008691	5	2	0	5	636	0.0015625	0.002628811777	0.594375	-0.7505546589	depleted
G3/generic#5	G3	generic	G3/generic	x009248	x008691	6	0	0	6	601	0.001557632399	0.0005458515284	2.853582555	1.512774301	preferred
G2/generic#6	G2	generic	G2/generic	x009248	x008691	6	1	0	6	522	0.001557632399	0.001792114695	0.8691588785	-0.2023081753	depleted
G0/generic#8	G0	generic	G0/generic	x009248	x008691	7	1	0	7	598	0.001552795031	0.001642935378	0.9451345756	-0.08140832885	depleted
G1/generic#8	G1	generic	G1/generic	x009248	x008691	7	1	0	7	605	0.001552795031	0.001630434783	0.9523809524	-0.07038932789	depleted
G0/generic#9	G0	generic	G0/generic	x009248	x008691	6	3	0	6	580	0.001557632399	0.003910614525	0.3983088563	-1.328040537	depleted
G1/generic#9	G1	generic	G1/generic	x009248	x008691	6	0	0	6	635	0.001557632399	0.0005263157895	2.959501558	1.565354216	preferred
G2/generic#9	G2	generic	G2/generic	x009248	x008691	7	2	0	7	671	0.001552795031	0.002535496957	0.6124223602	-0.7074011366	depleted
G3/generic#9	G3	generic	G3/generic	x009248	x008691	6	0	0	6	678	0.001557632399	0.0005035246727	3.093457944	1.62922042	preferred
G0/generic#10	G0	generic	G0/generic	x009248	x008691	8	3	0	8	629	0.001547987616	0.003707627119	0.4175143742	-1.260102227	depleted
G3/generic#10	G3	generic	G3/generic	x009248	x008691	7	2	0	7	735	0.001552795031	0.002380952381	0.652173913	-0.6166713604	depleted
G0/generic#11	G0	generic	G0/generic	x009248	x008691	9	0	0	9	695	0.001543209877	0.000495049505	3.117283951	1.640289575	preferred
G3/generic#11	G3	generic	G3/generic	x009248	x008691	10	2	0	10	804	0.001538461538	0.002234137623	0.6886153846	-0.5382296818	depleted
