token	block	direction	counterpart	raw_count	probability	log2_enrichment
x000052	G0/generic#0	incoming	x012370	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012371	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012400	0	0.0015625	-1.200912694
x000052	G0/generic#0	incoming	x012401	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012402	0	0.0015625	-0.4639470998
x000052	G0/generic#0	incoming	x012403	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012464	0	0.0015625	-0.4639470998
x000052	G0/generic#0	incoming	x012465	0	0.0015625	-1.200912694
x000052	G0/generic#0	incoming	x012466	0	0.0015625	-0.4639470998
x000052	G0/generic#0	incoming	x012467	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012493	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012504	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012505	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012506	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012507	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012696	0	0.0015625	-0.4639470998
x000052	G0/generic#0	incoming	x012697	0	0.0015625	-1.686339521
x000052	G0/generic#0	incoming	x012698	0	0.0015625	-2.579424317
x000052	G0/generic#0	incoming	x012699	0	0.0015625	-0.4639470998
x000052	G0/generic#0	incoming	x012700	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012702	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012703	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012744	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012745	0	0.0015625	-0.4639470998
x000052	G0/generic#0	incoming	x012764	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012765	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012766	0	0.0015625	-0.4639470998
x000052	G0/generic#0	incoming	x012767	0	0.0015625	-1.200912694
x000052	G0/generic#0	incoming	x012772	0	0.0015625	-0.4639470998
x000052	G0/generic#0	incoming	x012773	0	0.0015625	-0.4639470998
x000052	G0/generic#0	incoming	x012774	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012775	0	0.0015625	-2.0489096
x000052	G0/generic#0	incoming	x012776	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012777	0	0.0015625	-1.200912694
x000052	G0/generic#0	incoming	x012778	0	0.0015625	-1.200912694
x000052	G0/generic#0	incoming	x012779	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012828	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012829	0	0.0015625	-1.200912694
x000052	G0/generic#0	incoming	x012830	0	0.0015625	-1.686339521
x000052	G0/generic#0	incoming	x012831	0	0.0015625	-0.4639470998
x000052	G0/generic#0	incoming	x012868	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012869	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012870	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012871	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012880	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012881	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012882	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012883	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012892	0	0.0015625	-0.4639470998
x000052	G0/generic#0	incoming	x012893	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012894	0	0.0015625	-0.4639470998
x000052	G0/generic#0	incoming	x012895	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012944	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012945	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x012946	0	0.0015625	-0.4639470998
x000052	G0/generic#0	incoming	x012947	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x013004	0	0.0015625	-1.200912694
x000052	G0/generic#0	incoming	x013006	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x013585	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x013586	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x013587	0	0.0015625	1.121015401
x000052	G0/generic#0	incoming	x014513	0	0.0015625	1.121015401
