source	target	global_count	eligible_blocks	positive_blocks	negative_blocks	neutral_blocks	joint_classes	currier_classes	hands	joint_class_ids	currier_ids	hand_ids	median_log2_enrichment	mean_log2_enrichment	between_block_sd	sign	sign_consistency	tested_blocks	successful_sign_predictions	transfer_fraction	empirical_p	fdr_q	permutations	max_block_observation_fraction	max_block_effect_weight_fraction	status
x000053	x010977	1	23	23	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.577428828	1.268661116	0.6695581841	preferred	1	23	23	1	1	1	1000	1	0.0651362432	EXPECTED_FROM_NULL
x000053	x010978	1	23	21	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.601348475	1.199749703	0.7401936091	preferred	0.9130434783	23	21	0.9130434783	1	1	1000	0	0.0679544152	EXPECTED_FROM_NULL
x000053	x011260	2	23	19	4	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.62631176	1.204577152	0.8744531665	preferred	0.8260869565	23	19	0.8260869565	0.03996003996	0.2391027776	1000	1	0.06224791199	EXPECTED_FROM_NULL
x000053	x011261	1	23	17	6	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.601348475	0.92841735	1.109604363	preferred	0.7391304348	23	17	0.7391304348	0.03396603397	0.2325694356	1000	1	0.06320522726	EXPECTED_FROM_NULL
x000053	x011262	2	23	19	4	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.571373436	0.9767373982	1.042861369	preferred	0.8260869565	23	19	0.8260869565	0.04495504496	0.2481155208	1000	0.5	0.0664532194	EXPECTED_FROM_NULL
x000053	x011263	2	23	19	4	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.601348475	0.9978429124	0.903699581	preferred	0.8260869565	23	19	0.8260869565	0.05194805195	0.2575718293	1000	1	0.07186159734	EXPECTED_FROM_NULL
x000053	x011445	1	23	21	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.63039393	1.406483943	0.6509865168	preferred	0.9130434783	23	21	0.9130434783	0.02997002997	0.2305378545	1000	1	0.0585041367	EXPECTED_FROM_NULL
x000053	x011933	1	23	21	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.577428828	1.167707721	0.8322817343	preferred	0.9130434783	23	21	0.9130434783	1	1	1000	0	0.06725284654	EXPECTED_FROM_NULL
x000053	x012774	1	23	20	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.523561956	0.9767373982	0.9467131815	preferred	0.8695652174	23	20	0.8695652174	1	1	1000	0	0.07027351492	EXPECTED_FROM_NULL
x000053	x013586	1	23	23	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.633721813	1.544306769	0.463290602	preferred	1	23	23	1	1	1	1000	0	0.05350997657	EXPECTED_FROM_NULL
x000053	x017120	1	23	23	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.577428828	1.268661116	0.6969572958	preferred	1	23	23	1	0.07292707293	0.2883310611	1000	1	0.0651362432	EXPECTED_FROM_NULL
x000053	x017121	1	23	23	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.633721813	1.581176199	0.3828684566	preferred	1	23	23	1	1	1	1000	1	0.05226224569	EXPECTED_FROM_NULL
